movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Ice Road,0.85,0.7,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.75,0.2,0.0,0.0,0.95,0.15,0.15,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Pretty in Pink,0.05,0.0,0.0,0.15,0.0,0.85,0.0,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virtuosity,0.85,0.1,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.65,0.15,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3
In the Heat of the Night,0.05,0.01,0.0,0.15,0.2,0.02,0.4,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.6,0.7,0.0,0.05,0.0,0.65,0.05,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Love Bug,0.05,0.1,0.95,0.15,0.0,0.8,0.0,0.1,0.0,0.2,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.15,0.2,0.05,0.0,0.4,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To Catch a Thief,0.2,0.3,0.0,0.1,0.0,0.15,0.4,0.05,0.0,0.5,0.05,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.9,0.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
A Mouthful of Air,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.85,0.0,0.0,0.0,0.9,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Signs,0.2,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.2,1.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The River Wild,0.8,0.95,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.75,0.2,0.15,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
My Spy,0.6,0.2,0.0,0.05,0.0,0.8,0.0,0.5,0.0,0.4,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Eternal City,0.1,0.25,0.0,0.6,0.15,0.05,0.1,0.0,0.0,0.5,0.1,0.05,0.0,0.95,0.7,0.65,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad Faith,0.01,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Colossal,0.2,0.1,0.0,0.3,0.1,0.4,0.05,0.45,0.0,0.7,0.05,0.15,0.25,1.0,0.0,0.0,0.1,0.15,0.0,0.2,0.0,0.35,0.2,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Cabin Fever,0.1,0.05,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Olympus Has Fallen,0.95,0.2,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.6,0.3,0.0,0.0,1.0,0.1,0.15,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.15,0.0,0.0,0.0,0.0,0.0
Everybody Wants Some!!,0.05,0.01,0.0,0.15,0.0,0.95,0.0,0.1,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Best in Show,0.0,0.0,0.0,0.3,0.0,0.95,0.0,0.7,0.1,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
He's Just Not That Into You,0.0,0.0,0.0,0.01,0.05,0.95,0.0,0.7,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.98,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fantastic Beasts: The Secrets of Dumbledore,0.75,0.8,0.0,0.15,0.1,0.2,0.05,0.1,0.0,0.6,0.55,0.4,0.95,1.0,0.25,0.2,0.05,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Meet Me Next Christmas,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.75,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Close Encounters of the Third Kind,0.1,0.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.4,0.3,1.0,0.0,0.0,0.0,0.35,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95
The Lost Boys,0.85,0.7,0.0,0.1,0.0,0.6,0.05,0.55,0.0,0.4,0.0,0.5,0.9,1.0,0.0,0.0,0.8,0.2,0.0,0.3,0.0,0.25,0.0,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Migration,0.05,0.1,0.0,0.2,0.15,0.0,0.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Hanna,0.95,0.9,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1
Open Water 2: Adrift,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Mea Culpa,0.01,0.0,0.0,0.1,0.7,0.01,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Rough Night,0.1,0.05,0.0,0.0,0.0,0.85,0.0,0.7,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.15,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Black Cab,0.2,0.0,0.0,0.1,0.0,0.05,0.85,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Maid in Manhattan,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.1,0.0,0.15,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.9,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Accused,0.1,0.0,0.0,0.15,0.05,0.0,0.85,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Chinatown,0.2,0.05,0.0,0.7,0.0,0.05,0.95,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.9,0.85,0.1,0.0,0.0,0.0,0.9,0.0,0.15,0.0,0.2,0.0,0.0
He Sees You When You're Sleeping,0.05,0.01,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0
Femme Fatale,0.1,0.05,0.0,0.2,0.0,0.05,0.6,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.15,0.0,0.8,0.95,0.4,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
Beowulf & Grendel,0.85,0.7,0.0,0.2,0.15,0.05,0.1,0.0,0.0,0.75,0.6,0.25,0.9,0.95,0.5,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.6,0.0,0.0
The Bucket List,0.05,0.01,0.0,0.05,0.25,0.6,0.0,0.55,0.0,0.95,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Expendables,0.95,0.6,0.0,0.05,0.0,0.2,0.25,0.0,0.0,0.1,0.1,0.05,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0
A Little Princess,0.05,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.9,0.05,1.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Life of Pi,0.1,0.85,0.2,0.7,0.15,0.05,0.0,0.0,0.0,0.9,0.75,0.6,0.7,1.0,0.1,0.0,0.25,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1
Pitfall,0.7,0.85,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Exorcism of Emily Rose,0.01,0.01,0.0,0.05,0.25,0.0,0.01,0.0,0.01,0.85,0.01,0.0,0.01,0.99,0.05,0.1,0.7,0.01,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Journey to Bethlehem,0.05,0.1,0.0,0.15,0.7,0.0,0.0,0.0,0.0,0.8,0.1,0.6,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
The Day the Earth Stood Still,0.6,0.45,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.2,0.05,1.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.95
Repo! The Genetic Opera,0.65,0.2,0.0,0.7,0.0,0.8,0.4,0.95,0.0,0.6,0.05,0.0,0.75,1.0,0.1,0.0,0.5,0.9,0.9,0.25,0.1,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.8
Blue Velvet,0.15,0.05,0.0,0.75,0.0,0.1,0.6,0.2,0.0,0.9,0.05,0.0,0.1,1.0,0.0,0.0,0.4,0.2,0.0,0.85,0.3,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Parachute,0.2,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Deepwater Horizon,0.85,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.95,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.0
Star 80,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
"It's a Mad, Mad, Mad, Mad World",0.6,0.75,0.0,0.1,0.0,0.95,0.05,0.8,0.0,0.6,0.2,0.4,0.1,1.0,0.0,0.0,0.15,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Judge,0.1,0.05,0.0,0.05,0.2,0.15,0.3,0.1,0.0,0.85,0.0,0.05,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Myra Breckinridge,0.05,0.0,0.0,0.2,0.05,0.25,0.0,0.3,0.0,0.6,0.0,0.0,0.05,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.5,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Postman Always Rings Twice,0.0,0.0,0.0,0.1,0.0,0.0,0.95,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.98,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Heretic,0.2,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.15,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Midnight in Paris,0.0,0.05,0.0,0.75,0.05,0.6,0.0,0.0,0.0,0.9,0.0,0.0,0.1,1.0,0.7,0.0,0.0,0.2,0.1,0.1,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.8,0.0
Sex Appeal,0.05,0.0,0.0,0.2,0.0,0.05,0.0,0.1,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waking Ned Devine,0.1,0.4,0.0,0.6,0.7,0.8,0.0,0.2,0.0,0.9,0.15,0.85,0.25,1.0,0.75,0.75,0.0,0.65,0.7,0.1,0.0,0.1,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
You Can Count on Me,0.05,0.01,0.0,0.1,0.0,0.05,0.02,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0
Extraction,0.95,0.8,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.6,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Damaged,0.01,0.01,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Robin Hood: Men in Tights,0.2,0.3,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.1,0.0,0.7,0.6,1.0,0.2,0.0,0.0,0.2,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
Control,0.0,0.0,0.0,0.3,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.9,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The American Society of Magical Negroes,0.05,0.01,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.45,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0
White Chicks,0.05,0.01,0.0,0.0,0.0,0.95,0.0,0.7,0.0,0.05,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Mephisto Waltz,0.05,0.02,0.0,0.65,0.8,0.0,0.1,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.75,0.0,0.0,0.95,0.5,0.15,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0
Spider-Man: Across the Spider-Verse,0.95,0.9,1.0,0.85,0.2,0.7,0.1,0.0,0.0,0.8,0.75,0.9,0.95,1.0,0.15,0.0,0.1,0.7,0.75,0.25,0.0,0.15,0.0,0.0,0.0,0.6,0.0,0.0,0.65,0.05,0.05,0.9
Skin,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Transporter,0.95,0.2,0.0,0.05,0.0,0.05,0.8,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
No Time to Die,0.95,0.9,0.0,0.05,0.1,0.05,0.15,0.0,0.0,0.85,0.7,0.1,0.05,1.0,0.15,0.0,0.0,0.2,0.0,0.75,0.0,0.6,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.15,0.0,0.2
The Lego Movie,0.65,0.9,1.0,0.7,0.0,0.95,0.0,0.8,0.0,0.4,0.1,0.98,0.85,1.0,0.0,0.0,0.0,0.5,0.6,0.2,0.0,0.1,0.15,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Despicable Me 4,0.2,0.5,0.95,0.1,0.0,0.8,0.0,0.25,0.0,0.2,0.05,0.9,0.15,1.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Rambo III,0.98,0.85,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.6,0.1,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.1,0.0,0.0,0.0,0.0
Life of Pi,0.1,0.85,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.9,0.8,0.75,0.6,1.0,0.05,0.05,0.2,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Stand by Me,0.2,0.65,0.0,0.15,0.05,0.3,0.0,0.1,0.0,0.9,0.0,0.7,0.0,1.0,0.05,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Blade: Trinity,0.95,0.8,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.2,0.1,0.0,0.5,1.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.9
At Eternity's Gate,0.05,0.0,0.0,0.65,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Mr. Popper's Penguins,0.05,0.15,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.25,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Deliverance,0.8,0.75,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.25,0.3,0.6,0.05,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Gunner,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0
Light of My Life,0.01,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sixteen Candles,0.05,0.05,0.0,0.1,0.0,0.95,0.0,0.7,0.0,0.7,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bad Batch,0.85,0.7,1.0,0.1,0.05,0.2,0.0,0.0,0.0,0.3,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.8
W.E.,0.0,0.05,0.0,0.2,0.7,0.05,0.0,0.0,0.0,0.85,0.1,0.0,0.0,1.0,0.6,0.0,0.0,0.15,0.05,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
Repo! The Genetic Opera,0.7,0.2,0.0,0.6,0.0,0.85,0.3,0.95,0.0,0.75,0.05,0.0,0.6,1.0,0.0,0.0,0.4,0.9,0.95,0.1,0.1,0.15,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Blue Velvet,0.1,0.05,0.0,0.75,0.0,0.15,0.6,0.2,0.0,0.85,0.0,0.0,0.1,1.0,0.0,0.0,0.5,0.2,0.0,0.8,0.4,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Carnal Knowledge,0.01,0.0,0.0,0.75,0.0,0.6,0.0,0.7,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,0.1,0.85,0.95,0.05,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.25,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.1,0.0
40 Days and 40 Nights,0.05,0.0,0.0,0.1,0.0,0.7,0.0,0.6,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
This Is 40,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
