movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Rumor Has It...,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Repo Man,0.6,0.1,0.0,0.45,0.05,0.75,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.2,0.0,0.3,0.2,0.0,0.0,0.15,0.0,0.4,0.0,0.0,0.9,0.0,0.0,0.0
Unplanned,0.01,0.01,0.0,0.0,0.75,0.01,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
The Man in the Moon,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Guess Who's Coming to Dinner,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.95,0.05,0.2,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.1,0.0
Dante's Peak,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.15,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Space Cowboys,0.7,0.5,0.0,0.1,0.2,0.4,0.05,0.0,0.0,0.65,0.45,0.25,0.05,0.95,0.3,0.0,0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.25,0.0,0.35,0.3,0.0,0.75
He's All That,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.9,0.0
The Cutting Edge,0.65,0.1,0.0,0.05,0.15,0.2,0.0,0.0,0.0,0.7,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.4,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.1,0.0
Saw X,0.6,0.05,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0
Moonrise Kingdom,0.1,0.65,0.0,0.85,0.0,0.5,0.0,0.0,0.0,0.9,0.0,0.7,0.05,1.0,0.0,0.0,0.0,0.2,0.0,0.15,0.0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.2,0.0
The Remains of the Day,0.0,0.0,0.0,0.75,0.9,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.8,0.98,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hocus Pocus,0.1,0.3,0.0,0.15,0.0,0.75,0.0,0.0,0.0,0.2,0.0,0.9,0.85,1.0,0.0,0.0,0.2,0.1,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0
Skyfall,0.95,0.8,0.0,0.1,0.05,0.0,0.7,0.0,0.0,0.9,0.75,0.15,0.0,1.0,0.2,0.25,0.05,0.15,0.0,0.85,0.1,0.05,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
The Dark Knight,0.98,0.85,0.0,0.15,0.0,0.05,0.95,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Invitation,0.01,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0
Krampus,0.2,0.3,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.1,0.4,1.0,0.0,0.0,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0
"O Brother, Where Art Thou?",0.2,0.65,0.0,0.15,0.05,0.9,0.1,0.0,0.0,0.5,0.1,0.2,0.15,0.95,0.7,0.0,0.0,0.95,0.85,0.25,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.6,0.2,0.0
Toy Story 4,0.1,0.65,0.95,0.15,0.0,0.8,0.0,0.0,0.0,0.7,0.05,0.9,0.2,1.0,0.0,0.0,0.0,0.25,0.05,0.05,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.2,0.0
Inheritance,0.05,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Ridiculous 6,0.2,0.3,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.1,0.15,0.6,0.25,1.0,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.9,0.7,0.0,0.1,0.0
Holiday,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.65,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
A Quiet Place: Day One,0.6,0.2,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.75,0.05,0.15,0.0,1.0,0.1,0.05,0.95,0.1,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Things Will Be Different,0.01,0.01,0.0,0.2,0.1,0.02,0.01,0.01,0.0,0.9,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Wrong Missy,0.01,0.01,0.0,0.0,0.01,0.5,0.01,0.2,0.0,0.3,0.0,0.01,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Trolls,0.1,0.3,0.95,0.2,0.0,0.8,0.0,0.15,0.0,0.25,0.05,0.9,0.4,1.0,0.0,0.0,0.0,0.7,0.85,0.05,0.0,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tales from the Darkside: The Movie,0.2,0.15,0.0,0.1,0.05,0.3,0.1,0.45,0.0,0.5,0.05,0.1,0.4,0.95,0.05,0.05,0.7,0.1,0.0,0.6,0.05,0.05,0.0,0.25,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Honest Thief,0.7,0.05,0.0,0.05,0.0,0.1,0.95,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0
Joker: Folie à Deux,0.2,0.05,0.0,0.4,0.6,0.75,0.8,0.0,0.0,0.95,0.1,0.0,0.05,1.0,0.6,0.0,0.3,0.85,0.9,0.7,0.1,0.15,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.65,0.2,0.0
Unfriended,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Night Before,0.01,0.05,0.0,0.05,0.0,0.9,0.02,0.0,0.0,0.3,0.0,0.15,0.0,1.0,0.0,0.0,0.01,0.1,0.05,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.4,0.0
Can You Keep a Secret?,0.05,0.0,0.0,0.1,0.0,0.65,0.0,0.6,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.5,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Friday the 13th Part 2,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Swift: The Eras Tour,0.01,0.01,0.0,0.1,0.25,0.15,0.0,0.05,0.85,0.2,0.05,0.1,0.01,0.05,0.05,0.05,0.0,0.95,0.9,0.01,0.0,0.05,0.05,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Girl in the Basement,0.05,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
"I Love You, Man",0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9,0.0
Romy and Michele's High School Reunion,0.05,0.05,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.9,0.0
What We Do in the Shadows,0.1,0.05,0.0,0.15,0.0,0.95,0.05,0.0,0.0,0.7,0.0,0.1,0.1,1.0,0.05,0.0,0.2,0.1,0.05,0.25,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.9,0.0,0.2,0.05
Dreamscape,0.2,0.15,0.0,0.3,0.05,0.1,0.0,0.05,0.0,0.4,0.05,0.0,0.5,0.95,0.0,0.0,0.1,0.25,0.0,0.35,0.0,0.1,0.0,0.6,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
Greyhound,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.0,1.0,0.4,0.5,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.0,0.0,0.0
Moonwalker,0.7,0.4,0.1,0.05,0.2,0.3,0.0,0.0,0.0,0.5,0.15,0.6,0.3,0.95,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.05,0.1,0.5
Evil Dead II,0.7,0.1,0.0,0.15,0.0,0.65,0.0,0.85,0.0,0.3,0.05,0.0,0.2,1.0,0.0,0.0,0.95,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Blue Ruin,0.2,0.05,0.0,0.6,0.0,0.1,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.1,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0
Save Me,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
The Longest Yard,0.95,0.2,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.6,0.05,0.25,0.0,1.0,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.15,0.0,0.0,0.8,0.1,0.1,0.0
Tiptoes,0.05,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Before the Devil Knows You're Dead,0.2,0.05,0.0,0.15,0.0,0.05,0.7,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0
Bottoms,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
Something from Tiffany's,0.01,0.01,0.0,0.25,0.0,0.65,0.05,0.0,0.0,0.5,0.0,0.1,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.75,0.6,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
2:22,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Nun II,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,1.0,0.1,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0
Memoirs of a Geisha,0.05,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.95,0.5,0.1,0.0,0.9,0.8,0.9,0.0,0.3,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Take,0.7,0.2,0.0,0.05,0.0,0.1,0.95,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Girl Lost,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Dog: The Way of the Samurai,0.75,0.0,0.0,0.6,0.0,0.2,0.85,0.4,0.0,0.9,0.0,0.0,0.05,1.0,0.1,0.0,0.0,0.5,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.45,0.0,0.25,0.0,0.0,0.0,0.0
Fantastic Beasts: The Crimes of Grindelwald,0.75,0.8,0.0,0.1,0.2,0.15,0.7,0.0,0.0,0.65,0.6,0.3,0.95,1.0,0.4,0.0,0.2,0.15,0.05,0.75,0.05,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.45,0.0,0.05
John Wick,0.98,0.75,0.0,0.15,0.05,0.05,0.95,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Machete Kills,0.95,0.8,0.0,0.05,0.0,0.7,0.2,0.0,0.0,0.15,0.1,0.05,0.3,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.75,0.0,0.05,0.85,0.0,0.05,0.2
Babylon,0.6,0.1,0.0,0.7,0.2,0.85,0.3,0.0,0.0,0.95,0.5,0.0,0.0,1.0,0.4,0.0,0.0,0.55,0.3,0.15,0.2,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.6,0.3,0.0
Anchorman 2: The Legend Continues,0.1,0.05,0.0,0.05,0.15,0.9,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.75,0.1,0.3,0.0
Superman IV: The Quest for Peace,0.6,0.7,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.1,0.8,0.3,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0
Harry Potter and the Goblet of Fire,0.75,0.95,0.0,0.1,0.0,0.2,0.05,0.15,0.0,0.6,0.65,0.9,0.98,1.0,0.0,0.0,0.1,0.15,0.05,0.5,0.0,0.1,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Don't Tell Mom the Babysitter's Dead,0.05,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0
Eden,0.01,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.65,0.05,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Taking of Deborah Logan,0.2,0.05,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.4,0.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Can You Keep a Secret?,0.05,0.05,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Dinner in America,0.01,0.01,0.0,0.35,0.05,0.4,0.0,0.0,0.0,0.7,0.0,0.01,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.05,0.1,0.0
The Bourne Ultimatum,0.95,0.8,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.1
The Man with the Iron Heart,0.6,0.05,0.0,0.1,0.8,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.85,0.9,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0
Desperate Measures,0.1,0.05,0.0,0.05,0.0,0.15,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0
Stargate,0.85,0.92,0.0,0.1,0.05,0.15,0.05,0.05,0.0,0.6,0.7,0.55,0.8,0.95,0.2,0.15,0.1,0.15,0.0,0.65,0.0,0.1,0.0,0.98,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.0
Catch-22,0.01,0.0,0.0,0.2,0.0,0.6,0.0,0.95,0.0,0.9,0.0,0.0,0.0,1.0,0.4,0.6,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.0
Red Heat,0.85,0.1,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0
Kids,0.05,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0
Beautiful Girls,0.05,0.01,0.0,0.15,0.05,0.45,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.35,0.0,0.4,0.0
The Gunslingers,0.95,0.8,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.3,0.2,0.05,0.0,0.95,0.5,0.35,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0
Romy and Michele's High School Reunion,0.05,0.01,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.98,0.05,0.0,0.0,0.1,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.99,0.0
What We Do in the Shadows,0.1,0.05,0.0,0.15,0.0,0.95,0.05,0.0,0.0,0.7,0.0,0.1,0.1,1.0,0.05,0.0,0.2,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.9,0.0,0.2,0.05
Always Be My Maybe,0.05,0.0,0.0,0.1,0.1,0.95,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.98,0.0
Halloween,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Three Men and a Baby,0.05,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.85,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
Warlock,0.85,0.7,0.0,0.1,0.0,0.2,0.05,0.15,0.0,0.4,0.25,0.1,0.9,1.0,0.0,0.0,0.3,0.15,0.0,0.2,0.0,0.05,0.0,0.1,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
