movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Hell Comes to Frogtown,0.2,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.05,0.0,0.0
Frequency,0.75,0.6,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.1
The Majestic,0.1,0.15,0.0,0.4,0.65,0.05,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.95,0.6,0.0,0.0,0.2,0.0,0.25,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0
Newsies,0.7,0.2,0.0,0.1,0.25,0.5,0.05,0.15,0.0,0.8,0.15,0.75,0.0,0.95,0.3,0.4,0.0,0.85,0.9,0.05,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Ed Wood,0.01,0.01,0.0,0.85,0.98,0.8,0.05,0.95,0.0,0.9,0.0,0.01,0.01,1.0,0.95,0.95,0.1,0.05,0.05,0.02,0.02,0.01,0.01,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Bourne Supremacy,0.95,0.8,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
The Fault in Our Stars,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Journey to the Center of the Earth,0.7,0.95,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.6,0.8,0.75,1.0,0.1,0.0,0.4,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.05,0.0,0.7
Thor: Ragnarok,0.95,0.9,0.0,0.1,0.0,0.8,0.0,0.75,0.0,0.6,0.85,0.7,0.9,1.0,0.05,0.0,0.05,0.2,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.15,0.8
The Crow,0.95,0.2,0.0,0.7,0.05,0.0,0.1,0.0,0.0,0.8,0.05,0.0,0.4,1.0,0.0,0.0,0.75,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.05
True Grit,0.7,0.95,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.9,0.2,0.7,0.0,1.0,0.2,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.98,0.0,0.25,0.0,0.0
The Last Samurai,0.95,0.85,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.0,0.95,0.0,0.0
Death on the Nile,0.1,0.2,0.0,0.15,0.05,0.1,0.6,0.0,0.0,0.75,0.1,0.0,0.0,1.0,0.1,0.0,0.05,0.05,0.0,0.9,0.05,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.2,0.0,0.0
Big Daddy,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.6,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intruders,0.7,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Journey to Bethlehem,0.05,0.1,0.0,0.05,0.2,0.05,0.0,0.0,0.0,0.7,0.05,0.6,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
The Verdict,0.05,0.01,0.0,0.1,0.3,0.05,0.6,0.02,0.0,0.95,0.05,0.0,0.0,1.0,0.2,0.25,0.0,0.05,0.0,0.4,0.15,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Barbie,0.05,0.2,0.95,0.4,0.05,0.9,0.0,0.6,0.0,0.65,0.1,0.85,0.7,1.0,0.05,0.05,0.0,0.8,0.9,0.1,0.0,0.75,0.95,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
My Penguin Friend,0.01,0.1,0.95,0.1,0.0,0.2,0.0,0.05,0.0,0.15,0.0,0.9,0.05,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad Santa,0.15,0.05,0.0,0.1,0.0,0.85,0.2,0.9,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The High and the Mighty,0.85,0.7,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.75,0.6,0.15,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.25,0.0,0.0
And Justice for All,0.05,0.0,0.0,0.1,0.2,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.2,0.7,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Paranormal Activity 4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.98,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Bounty,0.75,0.8,0.0,0.05,0.6,0.0,0.1,0.0,0.0,0.7,0.65,0.15,0.05,0.95,0.7,0.8,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0
Red Dawn,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.1,0.0,0.0
Music and Lyrics,0.05,0.01,0.0,0.2,0.05,0.65,0.0,0.1,0.0,0.45,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Up in the Air,0.01,0.01,0.0,0.1,0.15,0.65,0.0,0.6,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Dirty Dozen,0.95,0.2,0.0,0.05,0.1,0.1,0.1,0.15,0.0,0.8,0.2,0.0,0.0,0.95,0.7,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0
Velvet Goldmine,0.05,0.0,0.0,0.8,0.9,0.2,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.7,0.0,0.0,0.95,0.6,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8,0.2,0.0
Hustlers,0.1,0.0,0.0,0.05,0.2,0.6,0.85,0.75,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.1,0.0,0.3,0.1,0.1,0.05,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Pink Flamingos,0.01,0.0,0.0,0.75,0.0,0.95,0.05,0.99,0.0,0.1,0.0,0.0,0.0,1.0,0.05,0.0,0.1,0.05,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Black Christmas,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Gattaca,0.05,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9
The Great Mouse Detective,0.2,0.85,1.0,0.4,0.0,0.7,0.05,0.15,0.0,0.5,0.0,0.95,0.2,1.0,0.0,0.0,0.0,0.1,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
E.T. the Extra-Terrestrial,0.1,0.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.7,0.3,0.95,0.9,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Home Alone,0.2,0.4,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Saving Private Ryan,0.9,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,1.0,0.8,0.95,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.95,0.0,0.0,0.0,0.0,0.0
Raiders of the Lost Ark,0.9,0.95,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.6,0.5,0.4,1.0,0.3,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0
Cowboy Bebop: The Movie,0.95,0.85,1.0,0.7,0.0,0.8,0.1,0.75,0.0,0.9,0.2,0.15,0.25,1.0,0.05,0.0,0.1,0.9,0.0,0.65,0.05,0.3,0.0,0.98,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Sophie's Choice,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0
A Bridge Too Far,0.85,0.7,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.95,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.98,0.0,0.0,0.9,0.0,0.0
Two Mules for Sister Sara,0.1,0.6,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.75,0.25,0.1,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.9,0.0,0.0
Somebody I Used to Know,0.01,0.01,0.0,0.05,0.1,0.2,0.0,0.15,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deadpool & Wolverine,0.95,0.7,0.0,0.05,0.1,0.9,0.2,0.95,0.0,0.4,0.05,0.2,0.1,1.0,0.0,0.0,0.15,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.15
Holidate,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0
Winnie-the-Pooh: Blood and Honey 2,0.7,0.4,0.0,0.05,0.0,0.0,0.8,0.1,0.0,0.65,0.0,0.05,0.15,0.95,0.0,0.0,0.98,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Encino Man,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.7,0.0,0.15,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Car Wash,0.05,0.0,0.0,0.15,0.0,0.85,0.0,0.6,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Hood: Men in Tights,0.2,0.35,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.1,0.05,0.7,0.6,1.0,0.2,0.15,0.0,0.25,0.9,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Fidelity,0.01,0.01,0.0,0.05,0.05,0.85,0.03,0.7,0.0,0.75,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.25,0.02,0.1,0.01,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.6,0.0
Atlantis: The Lost Empire,0.6,0.95,0.98,0.75,0.0,0.1,0.0,0.0,0.0,0.5,0.8,0.9,0.95,1.0,0.7,0.0,0.05,0.2,0.1,0.6,0.0,0.15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.65,0.0,0.9
Christmas with the Campbells,0.01,0.05,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.25,0.0,0.95,0.02,0.98,0.0,0.0,0.0,0.15,0.1,0.02,0.0,0.2,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Lady Ballers,0.2,0.05,0.0,0.05,0.1,0.4,0.0,0.25,0.0,0.6,0.0,0.2,0.0,1.0,0.05,0.1,0.0,0.1,0.05,0.0,0.0,0.15,0.25,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annihilation,0.2,0.7,0.0,0.65,0.0,0.05,0.0,0.0,0.0,0.8,0.25,0.0,0.75,1.0,0.0,0.0,0.6,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95
Horizon: An American Saga - Chapter 2,0.2,0.3,0.0,0.05,0.6,0.05,0.0,0.0,0.0,0.75,0.1,0.15,0.0,0.95,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.85,0.0,0.0
The Producers,0.05,0.01,0.0,0.25,0.0,0.95,0.0,0.9,0.0,0.7,0.0,0.1,0.0,1.0,0.05,0.1,0.0,0.1,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Love Lies Bleeding,0.1,0.0,0.0,0.15,0.0,0.05,0.2,0.1,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
I Care a Lot,0.05,0.0,0.0,0.05,0.0,0.1,0.8,0.7,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
All the Money in the World,0.0,0.0,0.0,0.05,0.95,0.0,0.05,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
Just Go with It,0.05,0.0,0.0,0.01,0.0,0.75,0.0,0.25,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0
Lord of War,0.7,0.0,0.0,0.1,0.2,0.05,0.95,0.1,0.0,0.8,0.05,0.0,0.0,1.0,0.2,0.15,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.0
The Dark Knight,0.95,0.7,0.0,0.15,0.0,0.05,0.9,0.0,0.0,0.95,0.6,0.05,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.85,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Beautiful Wedding,0.0,0.0,0.0,0.05,0.0,0.65,0.0,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Up in the Air,0.01,0.01,0.0,0.05,0.15,0.65,0.0,0.6,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Gray Man,0.98,0.85,0.0,0.05,0.02,0.08,0.7,0.0,0.0,0.65,0.15,0.0,0.0,1.0,0.0,0.0,0.05,0.02,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.05
Life,0.1,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.05
Gulliver's Travels,0.6,0.85,0.1,0.25,0.05,0.7,0.0,0.0,0.0,0.5,0.3,0.75,0.9,1.0,0.2,0.0,0.05,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.15,0.0,0.7
Dirty Mary Crazy Larry,0.95,0.0,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.15,0.0,0.65,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.5,0.7,0.0,0.0,0.0
Warrior,0.95,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.7,0.0,0.0
Average Joe,0.1,0.05,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tin Soldier,0.2,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Bone Tomahawk,0.95,0.8,0.0,0.1,0.0,0.05,0.15,0.05,0.0,0.75,0.2,0.0,0.05,1.0,0.2,0.3,0.6,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.9,0.0,0.0,0.0,0.0
Step Up 2: The Streets,0.85,0.6,0.0,0.1,0.0,0.4,0.15,0.2,0.0,0.5,0.05,0.3,0.0,1.0,0.0,0.0,0.0,0.75,0.7,0.0,0.0,0.45,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0
Falling Inn Love,0.0,0.01,0.0,0.05,0.0,0.75,0.0,0.1,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.15,0.05,0.0,0.9,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Black Christmas,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Gattaca,0.05,0.1,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9
Extremely Loud & Incredibly Close,0.0,0.05,0.0,0.15,0.8,0.05,0.0,0.0,0.0,0.95,0.0,0.2,0.0,1.0,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Fallout,0.65,0.1,0.0,0.05,0.15,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0
