movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Little Prince,0.0,0.2,0.95,0.9,0.05,0.3,0.0,0.05,0.0,0.7,0.05,0.9,0.85,0.98,0.05,0.0,0.0,0.1,0.1,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reminiscence,0.2,0.05,0.0,0.4,0.0,0.05,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.25,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3
Bottle Rocket,0.2,0.4,0.0,0.3,0.0,0.95,0.1,0.8,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.0
Above the Shadows,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Monte Carlo,0.05,0.2,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.7,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Hustler,0.1,0.0,0.0,0.05,0.2,0.8,0.6,0.75,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.15,0.0,0.5,0.2,0.1,0.05,0.0,0.95,0.65,0.0,0.0,0.0,0.0,0.0,0.0
American Sniper,0.95,0.05,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.95,0.0,0.0,0.9,0.0,0.0
Trumbo,0.0,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Life Aquatic with Steve Zissou,0.7,0.85,0.0,0.9,0.1,0.65,0.05,0.0,0.15,0.8,0.2,0.05,0.0,0.95,0.1,0.0,0.0,0.4,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.75,0.05,0.0,0.0
Book Club: The Next Chapter,0.01,0.01,0.0,0.05,0.0,0.8,0.0,0.15,0.0,0.75,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Commuter,0.7,0.2,0.0,0.05,0.0,0.1,0.6,0.15,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Big Night,0.05,0.01,0.0,0.75,0.1,0.9,0.0,0.2,0.0,0.85,0.05,0.2,0.0,1.0,0.25,0.25,0.0,0.15,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bottoms,0.05,0.0,0.0,0.15,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0
Triple Frontier,0.95,0.7,0.0,0.05,0.1,0.15,0.9,0.0,0.0,0.8,0.25,0.0,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0
Rent,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.75,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.8,0.9,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.25,0.0
The Great Wall,0.95,0.85,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.7,0.2,0.6,1.0,0.3,0.0,0.1,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.4
Kingsman: The Secret Service,0.95,0.85,0.0,0.1,0.05,0.7,0.2,0.8,0.0,0.5,0.15,0.25,0.1,0.99,0.05,0.0,0.1,0.15,0.05,0.25,0.05,0.2,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.05,0.3,0.05
Harry Potter and the Sorcerer's Stone,0.25,0.95,0.05,0.1,0.0,0.5,0.0,0.0,0.0,0.6,0.15,0.9,0.98,1.0,0.0,0.0,0.05,0.2,0.05,0.3,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.05,0.0
The Longest Day,0.95,0.8,0.0,0.1,0.2,0.05,0.0,0.0,0.0,0.7,0.9,0.15,0.0,1.0,0.95,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.98,0.0,0.0,0.9,0.0,0.0
Skincare,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Fiction,0.05,0.0,0.0,0.2,0.0,0.1,0.05,0.15,0.0,0.8,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Wanted,0.95,0.8,0.0,0.1,0.05,0.2,0.75,0.15,0.0,0.6,0.1,0.2,0.4,1.0,0.05,0.0,0.1,0.15,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.15
Police Academy 3: Back in Training,0.6,0.2,0.0,0.0,0.0,0.95,0.05,0.7,0.0,0.1,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Sergeant York,0.75,0.2,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.85,0.3,0.1,0.0,1.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.98,0.0,0.0,0.95,0.0,0.0
Highway to Hell,0.95,0.7,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Harold and the Purple Crayon,0.01,0.6,0.95,0.7,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Into the Woods,0.1,0.5,0.0,0.25,0.0,0.6,0.0,0.4,0.0,0.7,0.2,0.4,0.9,1.0,0.1,0.0,0.1,0.8,0.95,0.2,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.4,0.0
Look Into My Eyes,0.01,0.0,0.0,0.25,0.85,0.05,0.02,0.01,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
The Amazing Spider-Man 2,0.85,0.7,0.0,0.05,0.1,0.15,0.2,0.0,0.0,0.6,0.1,0.5,0.2,0.95,0.0,0.0,0.05,0.05,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.05,0.0,0.0,0.3
Mary Magdalene,0.01,0.05,0.0,0.25,0.75,0.01,0.0,0.0,0.0,0.9,0.05,0.01,0.0,1.0,0.6,0.0,0.01,0.1,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.7,0.0,0.0
Cujo,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
I Don't Understand You,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feast of the Seven Fishes,0.01,0.05,0.0,0.15,0.2,0.25,0.0,0.05,0.0,0.8,0.0,0.3,0.0,1.0,0.0,0.2,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Out of My Mind,0.0,0.01,0.0,0.1,0.85,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eurovision Song Contest: The Story of Fire Saga,0.05,0.1,0.0,0.05,0.2,0.6,0.0,0.4,0.0,0.4,0.05,0.3,0.0,0.95,0.1,0.2,0.0,0.9,0.85,0.05,0.0,0.2,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Fault in Our Stars,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Butler,0.05,0.01,0.0,0.05,0.95,0.1,0.01,0.0,0.0,0.9,0.05,0.15,0.0,1.0,0.9,0.0,0.0,0.05,0.01,0.02,0.0,0.05,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.95,0.01,0.0
Doubt,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Book Club,0.01,0.01,0.0,0.05,0.0,0.95,0.0,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.8,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The New World,0.2,0.3,0.0,0.4,0.6,0.05,0.0,0.0,0.0,0.85,0.45,0.0,0.0,1.0,0.9,0.95,0.0,0.1,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Now & Later,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
The Game,0.2,0.05,0.0,0.15,0.0,0.1,0.3,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Manhattan,0.05,0.01,0.0,0.9,0.01,0.65,0.05,0.55,0.0,0.95,0.01,0.0,0.0,1.0,0.01,0.05,0.0,0.2,0.0,0.05,0.0,0.95,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Crash,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Snatched,0.2,0.15,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.65,0.0
American Reunion,0.05,0.01,0.0,0.0,0.0,0.95,0.01,0.15,0.0,0.1,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Highwaymen,0.6,0.1,0.0,0.05,0.95,0.05,0.7,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.9,0.95,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Unlawful Entry,0.7,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Until Dawn,0.2,0.3,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
Smile 2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Will & Harper,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.75,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hold Your Breath,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Tom & Jerry,0.1,0.2,0.95,0.15,0.0,0.9,0.05,0.25,0.0,0.1,0.0,0.9,0.2,0.95,0.0,0.0,0.1,0.15,0.1,0.1,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
No Escape,0.7,0.65,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.05,0.1,0.0,1.0,0.15,0.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.15,0.0,0.0
Deck the Halls,0.0,0.0,0.0,0.01,0.0,0.85,0.0,0.2,0.0,0.15,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Booksmart,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Naked Gun: From the Files of Police Squad!,0.2,0.1,0.0,0.05,0.0,0.95,0.15,0.8,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0
The Invention of Lying,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.9,0.0,0.7,0.0,0.2,0.05,1.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Striptease,0.1,0.0,0.0,0.05,0.0,0.25,0.05,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Labor Day,0.1,0.05,0.0,0.2,0.05,0.15,0.1,0.0,0.0,0.9,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.0
Arachnophobia,0.1,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
12 Angry Men,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Cannonball Run,0.85,0.7,0.0,0.05,0.0,0.9,0.1,0.6,0.0,0.2,0.15,0.4,0.0,1.0,0.05,0.0,0.0,0.1,0.2,0.1,0.0,0.15,0.3,0.0,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Flash Gordon,0.95,0.9,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.3,0.7,0.6,0.8,1.0,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Schindler's List,0.05,0.0,0.0,0.75,0.95,0.0,0.05,0.0,0.0,0.98,0.8,0.0,0.0,1.0,0.98,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0
The Human Centipede 2 (Full Sequence),0.01,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Superman,0.95,0.9,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.7,0.65,0.85,0.75,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.98
Space Jam: A New Legacy,0.7,0.65,0.95,0.1,0.05,0.8,0.0,0.0,0.0,0.25,0.15,0.9,0.75,1.0,0.0,0.0,0.0,0.4,0.3,0.05,0.0,0.05,0.0,0.0,0.75,0.1,0.0,0.0,0.2,0.0,0.1,0.85
The Fault in Our Stars,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001: A Space Odyssey,0.6,0.85,0.0,0.75,0.05,0.0,0.0,0.0,0.0,0.65,0.9,0.1,0.2,0.95,0.15,0.0,0.1,0.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.05,0.0,0.0,0.05,0.0,0.98
The Hurt Locker,0.95,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0
Thoroughbreds,0.05,0.0,0.0,0.2,0.0,0.1,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0
Middle School: The Worst Years of My Life,0.01,0.01,0.0,0.05,0.0,0.7,0.0,0.2,0.0,0.3,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jurassic World,0.95,0.9,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.7,0.6,0.1,1.0,0.0,0.0,0.3,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.98
The Dry,0.05,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The Last Castle,0.7,0.2,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.0,1.0,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0
The Town,0.95,0.0,0.0,0.1,0.0,0.2,0.98,0.25,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.85,0.15,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Chisum,0.95,0.7,0.0,0.1,0.85,0.05,0.2,0.0,0.0,0.9,0.6,0.0,0.0,0.98,0.9,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.99,0.0,0.95,0.0,0.0
United 93,0.2,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.85,0.0,0.0,0.95,0.0,0.0
Now & Later,0.05,0.01,0.0,0.1,0.0,0.65,0.0,0.5,0.0,0.75,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Game,0.2,0.05,0.0,0.15,0.0,0.3,0.25,0.4,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.65,0.1,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Dahmer,0.0,0.0,0.0,0.05,0.95,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.9,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Baby Driver,0.95,0.6,0.0,0.2,0.0,0.3,0.9,0.4,0.0,0.7,0.05,0.1,0.0,1.0,0.0,0.0,0.05,0.98,0.75,0.85,0.5,0.15,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0
The Wizard,0.1,0.2,0.95,0.3,0.05,0.15,0.0,0.05,0.0,0.1,0.15,0.8,0.9,0.95,0.0,0.0,0.0,0.6,0.7,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo,0.1,0.2,0.95,0.8,0.2,0.15,0.05,0.0,0.0,0.7,0.1,0.6,0.15,1.0,0.6,0.0,0.0,0.75,0.25,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.65,0.0,0.0
Percy Jackson: Sea of Monsters,0.85,0.95,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.3,0.4,0.9,0.98,1.0,0.0,0.0,0.05,0.15,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0
The Sure Thing,0.01,0.01,0.0,0.05,0.0,0.75,0.0,0.6,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
