movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Rambo III,0.98,0.95,0.0,0.05,0.02,0.01,0.1,0.0,0.0,0.2,0.15,0.08,0.0,0.99,0.05,0.0,0.05,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.0,0.05,0.0,0.0
11:14,0.05,0.01,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Jason and the Argonauts,0.95,0.98,0.05,0.2,0.01,0.1,0.01,0.0,0.0,0.5,0.85,0.7,0.9,0.99,0.15,0.0,0.6,0.15,0.05,0.1,0.01,0.01,0.0,0.0,0.0,0.4,0.05,0.0,0.01,0.2,0.0,0.3
Old Dads,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0
Pulse,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Phone Booth,0.7,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0,0.0
I Feel Pretty,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.75,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.85,0.0
So I Married an Axe Murderer,0.01,0.0,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.75,0.0,0.0,0.0,0.65,0.0,0.0,0.92,0.0,0.7,0.0
House,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valmont,0.2,0.05,0.0,0.5,0.1,0.15,0.3,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.15,0.0,0.1,0.1,0.0,0.4,0.6,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.25,0.3,0.0,0.0
The Gift,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Let's Be Cops,0.6,0.2,0.0,0.05,0.0,0.85,0.05,0.7,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Gothika,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Where the Wild Things Are,0.1,0.75,0.8,0.9,0.05,0.2,0.0,0.1,0.0,0.85,0.2,0.95,0.95,0.98,0.0,0.0,0.05,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Manchurian Candidate,0.6,0.0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.2,0.0,0.3,0.05,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.95,0.15,0.0,0.0,0.6,0.0,0.0
Sonic the Hedgehog 2,0.85,0.9,0.7,0.1,0.0,0.6,0.0,0.0,0.0,0.2,0.1,0.8,0.2,1.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.6
Sasquatch Sunset,0.1,0.35,0.0,0.15,0.0,0.2,0.0,0.0,0.05,0.4,0.0,0.25,0.3,1.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0
Sorry to Bother You,0.1,0.05,0.0,0.75,0.0,0.85,0.15,0.0,0.0,0.7,0.0,0.0,0.05,1.0,0.0,0.0,0.05,0.2,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.9,0.0,0.1,0.1
The Predator,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.2,0.1,0.15,1.0,0.0,0.0,0.75,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9
The Hobbit: An Unexpected Journey,0.85,0.95,0.0,0.1,0.05,0.2,0.05,0.0,0.0,0.7,0.9,0.8,0.98,1.0,0.75,0.0,0.1,0.3,0.15,0.6,0.0,0.05,0.0,0.0,0.0,0.5,0.1,0.0,0.15,0.65,0.0,0.0
Elevation,0.1,0.05,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.7,0.1,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atomic Blonde,0.95,0.8,0.0,0.1,0.05,0.05,0.9,0.0,0.0,0.7,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.85,0.2,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
What Is a Woman?,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wicked: Part Two,0.05,0.1,0.0,0.15,0.2,0.1,0.0,0.0,0.0,0.7,0.05,0.3,0.6,0.9,0.3,0.0,0.0,0.8,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0
Gran Torino,0.2,0.05,0.0,0.15,0.0,0.1,0.1,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.15,0.15,0.2,0.0,0.0
Tomato Red: Blood Money,0.8,0.75,0.0,0.1,0.05,0.05,0.95,0.05,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.1,0.15,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
School Ties,0.01,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6,0.0,0.0
Hard Target,0.98,0.7,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0
Deadpool 2,0.95,0.7,0.0,0.05,0.0,0.9,0.1,0.0,0.0,0.2,0.0,0.25,0.1,1.0,0.0,0.0,0.15,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.95,0.0,0.1,0.2
Let Me In,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo '66,0.2,0.4,0.0,0.6,0.0,0.1,0.0,0.05,0.0,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
Mindcage,0.2,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Tom and Huck,0.2,0.85,0.0,0.15,0.05,0.6,0.0,0.0,0.0,0.7,0.05,0.9,0.1,1.0,0.2,0.0,0.0,0.1,0.05,0.15,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.25,0.0,0.0
Horns,0.2,0.05,0.0,0.15,0.0,0.1,0.25,0.0,0.0,0.6,0.0,0.0,0.05,1.0,0.0,0.0,0.55,0.05,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0
Ready to Wear,0.01,0.02,0.0,0.85,0.05,0.15,0.01,0.0,0.0,0.7,0.0,0.05,0.0,1.0,0.1,0.0,0.0,0.2,0.25,0.02,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.02,0.0
Loser,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.8,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpha Dog,0.2,0.0,0.0,0.05,0.15,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Eragon,0.75,0.9,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.6,0.7,0.8,0.95,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Everybody Wants Some!!,0.01,0.0,0.0,0.1,0.0,0.95,0.0,0.7,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Wizard,0.05,0.1,0.95,0.15,0.05,0.1,0.0,0.0,0.0,0.1,0.05,0.8,0.9,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strays,0.2,0.1,0.0,0.05,0.0,0.05,0.15,0.0,0.0,0.6,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergeant York,0.75,0.2,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.85,0.25,0.1,0.0,0.95,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.98,0.0,0.0,0.0,0.0,0.0
101 Dalmatians,0.1,0.5,0.95,0.15,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0
Quigley Down Under,0.25,0.6,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.4,0.1,0.2,0.0,1.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0
3:10 to Yuma,0.95,0.8,0.0,0.1,0.05,0.05,0.2,0.0,0.0,0.9,0.3,0.1,0.0,1.0,0.2,0.0,0.0,0.15,0.0,0.25,0.05,0.05,0.0,0.0,0.0,0.2,0.0,0.98,0.0,0.2,0.0,0.0
A Very Harold & Kumar Christmas,0.05,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0
Look Away,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Snitch,0.7,0.25,0.0,0.05,0.1,0.15,0.8,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0
The Long Goodbye,0.05,0.0,0.0,0.15,0.0,0.1,0.85,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.95,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.2,0.0,0.0,0.0
Pocahontas,0.1,0.4,0.95,0.2,0.3,0.15,0.0,0.0,0.0,0.5,0.1,0.8,0.25,0.9,0.6,0.55,0.0,0.7,0.75,0.05,0.0,0.4,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Quest for Camelot,0.7,0.95,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.2,0.6,0.8,0.9,1.0,0.75,0.65,0.0,0.25,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Fun with Dick and Jane,0.2,0.1,0.0,0.05,0.0,0.85,0.15,0.0,0.0,0.25,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.7,0.0,0.6,0.0
Hot Frosty,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
The Best Years of Our Lives,0.05,0.01,0.0,0.1,0.05,0.02,0.03,0.0,0.0,0.95,0.15,0.2,0.0,1.0,0.3,0.8,0.0,0.05,0.0,0.02,0.0,0.1,0.01,0.0,0.01,0.02,0.05,0.0,0.0,0.0,0.0,0.0
Forgetting Sarah Marshall,0.05,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.7,0.95,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.0
Dracula 2000,0.2,0.15,0.0,0.1,0.05,0.05,0.1,0.05,0.0,0.4,0.05,0.0,0.5,0.95,0.2,0.25,0.8,0.05,0.0,0.6,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Auto Focus,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.95,0.2,0.0,0.0,0.0,0.95,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
Toy Story 5,0.1,0.7,1.0,0.2,0.0,0.85,0.0,0.0,0.0,0.6,0.1,0.95,0.2,1.0,0.0,0.0,0.0,0.3,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.1,0.0
Wild Hogs,0.2,0.35,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.25,0.7,0.0,0.65,0.0
Deck the Halls,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.9,0.0,1.0,0.05,0.0,0.0,0.15,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.75,0.0
Death at a Funeral,0.01,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0
Transcendence,0.2,0.05,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.7,0.15,0.0,0.05,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Legend,0.7,0.05,0.0,0.15,0.95,0.05,0.9,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.85,0.0,0.0
Casino Royale,0.95,0.8,0.0,0.05,0.0,0.05,0.9,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.8,0.15,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Seabiscuit,0.2,0.1,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.15,0.3,0.0,0.98,0.8,0.9,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Giver,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.7,0.4,0.95,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3
You Don't Mess with the Zohan,0.8,0.3,0.0,0.1,0.0,0.95,0.1,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.1,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.9,0.0,0.8,0.0
Twister,0.85,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.2,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Ever After: A Cinderella Story,0.05,0.1,0.0,0.15,0.05,0.6,0.0,0.0,0.0,0.7,0.05,0.8,0.75,1.0,0.1,0.0,0.0,0.2,0.3,0.15,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.2,0.85,0.0
Goodfellas,0.2,0.0,0.0,0.1,0.85,0.15,0.98,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.8,0.0,0.0
The Man Who Shot Liberty Valance,0.6,0.1,0.0,0.2,0.4,0.05,0.25,0.0,0.0,0.9,0.3,0.05,0.0,1.0,0.85,0.0,0.0,0.05,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.98,0.0,0.95,0.0,0.0
Everybody Wants Some!!,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.65,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0
Cuckoo,0.01,0.01,0.0,0.05,0.05,0.2,0.0,0.15,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Minions,0.1,0.25,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0
The Speedway Murders,0.2,0.05,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.0
Going Overboard,0.2,0.3,0.0,0.05,0.0,0.6,0.0,0.55,0.0,0.4,0.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Road to Perdition,0.85,0.6,0.0,0.7,0.2,0.05,0.95,0.1,0.0,0.9,0.5,0.0,0.0,1.0,0.75,0.8,0.05,0.25,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0
Bridget Jones: The Edge of Reason,0.05,0.01,0.0,0.02,0.01,0.85,0.02,0.0,0.0,0.7,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.05,0.01,0.05,0.0,0.95,0.98,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0
Pride,0.05,0.05,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Cruel Intentions,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.9,0.6,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0
House of Sand and Fog,0.05,0.01,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Benchwarmers,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0
Quigley Down Under,0.2,0.35,0.0,0.1,0.05,0.6,0.05,0.0,0.0,0.4,0.05,0.25,0.0,1.0,0.1,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.55,0.15,0.15,0.0
3:10 to Yuma,0.95,0.8,0.0,0.15,0.05,0.05,0.1,0.0,0.0,0.9,0.6,0.2,0.0,1.0,0.25,0.0,0.0,0.1,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.98,0.0,0.25,0.0,0.0
Cutthroat Island,0.95,0.9,0.0,0.05,0.0,0.2,0.1,0.15,0.0,0.7,0.6,0.3,0.1,1.0,0.2,0.4,0.05,0.1,0.0,0.6,0.0,0.4,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
From Dusk Till Dawn,0.85,0.5,0.0,0.1,0.0,0.7,0.6,0.9,0.0,0.65,0.0,0.0,0.1,1.0,0.0,0.0,0.95,0.15,0.0,0.75,0.2,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Beatles '64,0.05,0.01,0.0,0.05,0.6,0.3,0.0,0.0,0.1,0.4,0.0,0.2,0.0,1.0,0.2,0.0,0.0,0.95,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.05,0.0
My Girl,0.01,0.05,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.9,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0
