movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Pig,0.1,0.15,0.0,0.6,0.2,0.05,0.25,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Fire Island,0.05,0.01,0.0,0.05,0.0,0.85,0.0,0.6,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Sisters Brothers,0.7,0.65,0.0,0.6,0.05,0.75,0.8,0.85,0.0,0.9,0.2,0.1,0.05,1.0,0.4,0.45,0.0,0.2,0.0,0.8,0.5,0.1,0.0,0.0,0.0,0.7,0.0,0.95,0.0,0.0,0.0,0.0
Exorcist II: The Heretic,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.95,0.0,0.0,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Flash Gordon,0.95,0.9,0.1,0.2,0.0,0.3,0.0,0.25,0.0,0.4,0.7,0.6,0.85,1.0,0.05,0.0,0.0,0.45,0.15,0.1,0.0,0.1,0.0,0.98,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
The Postman,0.1,0.15,0.0,0.2,0.25,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0
Gravity,0.95,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.6,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9
Rebel Moon - Part Two: The Scargiver,0.95,0.9,0.0,0.1,0.05,0.15,0.1,0.0,0.0,0.7,0.85,0.2,0.8,1.0,0.15,0.0,0.1,0.3,0.05,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.25,0.0,0.05,0.1,0.0,0.9
Once Bitten,0.2,0.05,0.0,0.15,0.0,0.3,0.1,0.25,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Evil Dead Rise,0.75,0.1,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.2,0.05,0.0,0.25,1.0,0.0,0.0,0.9,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Tropic Thunder,0.2,0.05,0.0,0.15,0.05,0.9,0.05,0.85,0.0,0.25,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Borderlands,0.95,0.8,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.2
The Book of Life,0.1,0.65,0.95,0.8,0.2,0.7,0.05,0.15,0.0,0.75,0.25,0.9,0.85,1.0,0.3,0.35,0.0,0.9,0.85,0.1,0.0,0.6,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Sleepers,0.2,0.0,0.0,0.1,0.5,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.7,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson & the Olympians: The Lightning Thief,0.75,0.9,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.4,0.2,0.85,0.95,0.98,0.1,0.0,0.1,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.15,0.05,0.0,0.05
Dark City,0.2,0.15,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.8,0.05,0.0,0.6,1.0,0.0,0.0,0.3,0.1,0.0,0.95,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9
Red One,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
A Nightmare on Elm Street,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,1.0,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.05
Blue Steel,0.7,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Grinch,0.05,0.1,0.95,0.2,0.0,0.8,0.0,0.25,0.0,0.5,0.05,0.9,0.2,1.0,0.0,0.0,0.0,0.7,0.4,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0
BlacKkKlansman,0.2,0.05,0.0,0.25,0.8,0.6,0.7,0.65,0.0,0.9,0.05,0.0,0.0,1.0,0.85,0.85,0.0,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Inkheart,0.2,0.75,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.6,0.1,0.8,0.95,1.0,0.1,0.0,0.05,0.15,0.05,0.2,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.1,0.0,0.0
Trading Places,0.05,0.0,0.0,0.05,0.0,0.95,0.1,0.8,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Zookeeper's Wife,0.1,0.15,0.0,0.2,0.95,0.05,0.0,0.0,0.0,0.9,0.1,0.2,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.95,0.0,0.0
Saving Mr. Banks,0.05,0.0,0.0,0.1,0.95,0.3,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.98,0.8,0.0,0.0,0.7,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.9,0.0,0.0
Longlegs,0.01,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Lake Placid,0.6,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.1,0.95,0.0,0.0,0.85,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.0
The Time Traveler's Wife,0.1,0.2,0.0,0.15,0.6,0.25,0.0,0.0,0.0,0.95,0.1,0.15,0.7,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.9
"Good Luck to You, Leo Grande",0.0,0.0,0.0,0.25,0.05,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hubie Halloween,0.05,0.1,0.0,0.05,0.0,0.8,0.0,0.2,0.0,0.3,0.0,0.75,0.05,1.0,0.0,0.0,0.1,0.15,0.05,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Employee of the Month,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Suitable Flesh,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Field of Dreams,0.1,0.2,0.0,0.5,0.1,0.25,0.0,0.0,0.0,0.8,0.25,0.5,0.6,1.0,0.2,0.0,0.0,0.15,0.05,0.3,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.2,0.1,0.0
Cry Macho,0.6,0.2,0.0,0.1,0.05,0.25,0.15,0.3,0.0,0.85,0.05,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0
The Getaway,0.95,0.6,0.0,0.05,0.0,0.1,0.9,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.75,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.15,0.0,0.0,0.0
The Matrix Resurrections,0.75,0.2,0.0,0.15,0.05,0.1,0.0,0.1,0.0,0.6,0.1,0.0,0.7,1.0,0.05,0.0,0.0,0.05,0.0,0.65,0.0,0.25,0.0,0.95,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Animal Friends,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weird: The Al Yankovic Story,0.05,0.05,0.1,0.15,0.95,0.9,0.05,0.8,0.05,0.7,0.05,0.6,0.1,1.0,0.9,0.95,0.05,0.98,0.85,0.05,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
Everyone Says I Love You,0.01,0.01,0.0,0.05,0.0,0.85,0.01,0.7,0.0,0.75,0.05,0.1,0.0,1.0,0.05,0.05,0.0,0.2,0.55,0.05,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Snake Moan,0.25,0.05,0.0,0.6,0.0,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.2,0.1,0.7,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Before Sunset,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domino,0.85,0.6,0.0,0.1,0.75,0.05,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.7,0.0,0.0
DragonHeart,0.85,0.9,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.6,0.7,0.8,0.95,1.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.25,0.0,0.0
Lee,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
Lilo & Stitch,0.2,0.65,0.95,0.15,0.0,0.7,0.0,0.0,0.0,0.4,0.0,0.9,0.5,1.0,0.0,0.0,0.05,0.45,0.55,0.1,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.15,0.8
Borat,0.05,0.1,0.0,0.15,0.0,0.95,0.0,0.9,0.0,0.2,0.0,0.05,0.0,0.98,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Lady Ballers,0.2,0.05,0.0,0.05,0.1,0.4,0.0,0.0,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.15,0.05,0.25,0.0
Joysticks,0.2,0.05,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
The Hangover Part II,0.2,0.15,0.0,0.0,0.0,0.85,0.05,0.7,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Palo Alto,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Boondock Saints,0.95,0.6,0.0,0.2,0.0,0.7,0.9,0.0,0.0,0.65,0.05,0.1,0.05,1.0,0.0,0.0,0.2,0.15,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.85,0.0,0.0,0.0
Quo Vadis,0.2,0.3,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.7,0.6,0.1,0.0,0.9,0.8,0.9,0.0,0.2,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Sprint,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago,0.1,0.0,0.0,0.2,0.05,0.8,0.15,0.75,0.0,0.7,0.0,0.05,0.0,1.0,0.1,0.15,0.0,0.95,0.9,0.1,0.05,0.65,0.85,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Kingsman: The Secret Service,0.95,0.85,0.0,0.15,0.05,0.7,0.2,0.75,0.0,0.5,0.1,0.3,0.1,1.0,0.05,0.0,0.1,0.2,0.05,0.25,0.05,0.2,0.0,0.0,0.05,0.8,0.05,0.0,0.0,0.05,0.3,0.05
The Wolf of Snow Hollow,0.1,0.15,0.0,0.05,0.0,0.2,0.3,0.0,0.0,0.4,0.0,0.05,0.0,0.95,0.0,0.0,0.05,0.05,0.0,0.55,0.0,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.15,0.0,0.0,0.0
Scream,0.05,0.0,0.0,0.05,0.0,0.2,0.05,0.6,0.0,0.1,0.0,0.05,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Days of Thunder,0.85,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.7,0.15,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.95,0.1,0.0,0.0,0.2,0.0,0.3,0.0
Black Christmas,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Baywatch,0.7,0.1,0.0,0.05,0.0,0.65,0.0,0.5,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.4,0.0
The Neon Demon,0.01,0.01,0.0,0.65,0.0,0.01,0.05,0.05,0.0,0.8,0.0,0.0,0.0,0.99,0.0,0.0,0.5,0.05,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Last Dragon,0.7,0.65,0.95,0.2,0.05,0.75,0.1,0.6,0.0,0.5,0.15,0.8,0.25,1.0,0.05,0.05,0.0,0.4,0.6,0.15,0.0,0.2,0.25,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
First Knight,0.75,0.6,0.0,0.2,0.4,0.05,0.0,0.0,0.0,0.85,0.5,0.3,0.1,0.95,0.6,0.0,0.0,0.15,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0
Hubie Halloween,0.1,0.15,0.0,0.05,0.0,0.75,0.0,0.2,0.0,0.25,0.0,0.8,0.05,1.0,0.0,0.0,0.1,0.15,0.05,0.1,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Captain America: The First Avenger,0.95,0.85,0.0,0.05,0.7,0.1,0.15,0.0,0.0,0.8,0.6,0.65,0.1,1.0,0.8,0.0,0.05,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.85,0.0,0.2
Cars 2,0.6,0.75,0.95,0.1,0.0,0.65,0.05,0.0,0.0,0.2,0.15,0.9,0.2,0.95,0.05,0.0,0.0,0.3,0.25,0.15,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.15,0.25
Wayne's World 2,0.1,0.15,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.2
Laggies,0.05,0.01,0.0,0.15,0.01,0.8,0.01,0.75,0.0,0.85,0.0,0.05,0.01,1.0,0.01,0.0,0.01,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.01,0.2,0.01
Mickey 17,0.05,0.1,0.95,0.2,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),0.85,0.6,0.0,0.15,0.05,0.7,0.75,0.8,0.0,0.65,0.0,0.05,0.1,1.0,0.0,0.0,0.1,0.15,0.05,0.5,0.1,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0
The Taking of Pelham One Two Three,0.95,0.05,0.0,0.05,0.0,0.1,0.8,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Grown Ups,0.01,0.01,0.0,0.01,0.0,0.95,0.01,0.2,0.0,0.15,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Empire of Light,0.01,0.05,0.0,0.65,0.0,0.0,0.02,0.0,0.0,0.92,0.0,0.0,0.0,0.99,0.1,0.15,0.0,0.4,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rollerball,0.95,0.7,0.0,0.2,0.05,0.1,0.15,0.1,0.0,0.8,0.6,0.05,0.1,0.95,0.15,0.15,0.05,0.1,0.0,0.15,0.05,0.05,0.0,0.85,0.9,0.85,0.05,0.0,0.0,0.0,0.0,0.0
The Getaway,0.95,0.6,0.0,0.1,0.0,0.15,0.9,0.0,0.0,0.85,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0
The Matrix Resurrections,0.75,0.2,0.0,0.15,0.05,0.1,0.0,0.1,0.0,0.6,0.1,0.0,0.5,1.0,0.0,0.0,0.05,0.1,0.0,0.3,0.0,0.25,0.0,0.95,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Young Adult,0.05,0.0,0.0,0.15,0.0,0.8,0.0,0.7,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Super/Man: The Christopher Reeve Story,0.1,0.05,0.0,0.01,0.95,0.0,0.0,0.0,0.7,0.8,0.05,0.2,0.1,0.75,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.6
Star Trek: Section 31,0.85,0.7,0.0,0.1,0.2,0.15,0.6,0.2,0.0,0.75,0.25,0.1,0.05,0.95,0.15,0.0,0.05,0.1,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.9
