movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Rocketeer,0.95,0.9,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.6,0.2,0.75,0.5,1.0,0.3,0.3,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Reign Over Me,0.01,0.0,0.0,0.1,0.05,0.2,0.0,0.15,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
RoboCop,0.95,0.2,0.0,0.15,0.05,0.25,0.8,0.0,0.0,0.75,0.05,0.0,0.0,1.0,0.0,0.0,0.4,0.1,0.0,0.65,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.6,0.0,0.0,0.9
No One Will Save You,0.6,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
One of Them Days,0.05,0.0,0.0,0.1,0.2,0.3,0.0,0.25,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Wake Up Dead Man,0.7,0.65,0.0,0.15,0.05,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.05,0.95,0.05,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.1,0.0,0.0
Back to Black,0.01,0.0,0.0,0.05,0.95,0.1,0.0,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MaXXXine,0.2,0.05,0.0,0.15,0.0,0.4,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0
Spider-Man: Far From Home,0.95,0.9,0.0,0.1,0.0,0.7,0.0,0.6,0.0,0.8,0.1,0.85,0.05,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.1
Highlander,0.95,0.85,0.0,0.1,0.05,0.15,0.1,0.05,0.0,0.7,0.6,0.0,0.9,1.0,0.15,0.1,0.2,0.1,0.0,0.65,0.0,0.25,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Looper,0.95,0.7,0.0,0.1,0.05,0.15,0.9,0.0,0.0,0.85,0.1,0.0,0.2,1.0,0.0,0.0,0.1,0.05,0.0,0.9,0.15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.95
Life,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unfit: The Psychology of Donald Trump,0.01,0.01,0.0,0.0,0.95,0.05,0.0,0.0,0.99,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7,0.0,0.0
What Happened to Monday,0.1,0.15,0.0,0.2,0.0,0.4,0.0,0.35,0.0,0.65,0.05,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7
Barnyard,0.1,0.2,0.95,0.05,0.0,0.7,0.0,0.15,0.0,0.1,0.0,0.8,0.1,0.95,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
The Departed,0.7,0.05,0.0,0.1,0.0,0.05,0.95,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.05,0.0,0.0
Leviathan,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Sexy Beast,0.7,0.05,0.0,0.15,0.0,0.25,0.95,0.75,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.6,0.65,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
A.I. Artificial Intelligence,0.1,0.25,0.6,0.45,0.05,0.15,0.0,0.05,0.0,0.85,0.2,0.7,0.75,0.95,0.05,0.0,0.2,0.2,0.05,0.1,0.0,0.3,0.0,0.9,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Follow Me,0.2,0.15,0.0,0.05,0.6,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.7,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
The Muppets,0.05,0.1,0.8,0.15,0.02,0.95,0.01,0.2,0.0,0.1,0.05,0.9,0.25,0.98,0.01,0.0,0.0,0.9,0.95,0.05,0.0,0.05,0.15,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Wicked: Part I,0.05,0.1,0.0,0.2,0.6,0.15,0.0,0.05,0.0,0.7,0.15,0.4,0.85,1.0,0.6,0.65,0.0,0.9,0.95,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The King of Staten Island,0.2,0.0,0.0,0.05,0.1,0.85,0.15,0.7,0.0,0.75,0.0,0.1,0.0,1.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Exorcist: Believer,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.0,1.0,0.15,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
Deep Blue Sea,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4
Frozen II,0.2,0.95,1.0,0.4,0.0,0.1,0.0,0.0,0.0,0.7,0.6,0.9,0.85,1.0,0.15,0.0,0.0,0.9,0.95,0.25,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
The Incredible Burt Wonderstone,0.2,0.05,0.0,0.1,0.05,0.85,0.0,0.7,0.0,0.3,0.0,0.15,0.05,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.1,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Red Sonja,0.95,0.9,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.6,0.1,0.8,1.0,0.2,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0
Waitress,0.01,0.01,0.0,0.05,0.05,0.65,0.05,0.4,0.0,0.85,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.7,0.9,0.1,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.8,0.0
A Good Person,0.01,0.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star Trek VI: The Undiscovered Country,0.75,0.85,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.9,0.6,0.7,0.0,1.0,0.15,0.0,0.0,0.15,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.98
The Warriors,0.95,0.7,0.0,0.2,0.05,0.25,0.9,0.15,0.0,0.8,0.1,0.05,0.0,1.0,0.05,0.1,0.05,0.2,0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
When in Rome,0.1,0.15,0.0,0.2,0.0,0.85,0.05,0.25,0.0,0.5,0.0,0.2,0.1,1.0,0.05,0.0,0.0,0.25,0.7,0.1,0.0,0.9,0.95,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Rush Hour,0.95,0.6,0.0,0.05,0.0,0.9,0.1,0.85,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.1,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Dream House,0.1,0.0,0.0,0.15,0.0,0.05,0.2,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
John Q,0.65,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Eraserhead,0.05,0.01,0.0,0.95,0.01,0.05,0.02,0.0,0.0,0.85,0.0,0.0,0.05,0.99,0.01,0.0,0.7,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.01,0.0,0.1
The House,0.05,0.01,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Alamo,0.95,0.8,0.0,0.1,0.75,0.05,0.0,0.0,0.0,0.9,0.85,0.2,0.0,0.98,0.95,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.8,0.0,0.9,0.0,0.0
Juror #2,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Prince of Egypt,0.2,0.85,0.95,0.6,0.7,0.1,0.0,0.0,0.0,0.9,0.8,0.98,0.3,1.0,0.9,0.95,0.0,0.75,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Don't Breathe,0.65,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Timeline,0.65,0.7,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.6,0.1,0.15,0.2,0.95,0.1,0.0,0.1,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.15,0.0,0.85
Eddie and the Cruisers,0.2,0.05,0.0,0.15,0.1,0.1,0.25,0.05,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85,0.6,0.1,0.1,0.4,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Promises,0.65,0.05,0.0,0.15,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Pink Flamingos,0.01,0.0,0.0,0.65,0.0,0.95,0.05,0.99,0.0,0.1,0.0,0.0,0.0,1.0,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
District 9,0.75,0.6,0.0,0.5,0.05,0.1,0.2,0.0,0.0,0.8,0.15,0.0,0.0,1.0,0.1,0.0,0.25,0.1,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.1,0.0,0.95
The Funhouse,0.05,0.0,0.0,0.6,0.0,0.1,0.0,0.15,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Side Effects,0.01,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Dirty Dancing,0.1,0.2,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.85,0.65,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.75,0.0
Avengers: Doomsday,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.15,0.98,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.9
Victor Frankenstein,0.1,0.2,0.0,0.3,0.15,0.05,0.0,0.0,0.0,0.7,0.15,0.05,0.25,1.0,0.1,0.0,0.6,0.1,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.4
No Country for Old Men,0.6,0.05,0.0,0.15,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.7,0.0,0.0,0.0,0.0
Scary Movie V,0.1,0.05,0.0,0.0,0.0,0.95,0.05,0.9,0.0,0.1,0.0,0.2,0.05,1.0,0.0,0.0,0.8,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.15,0.05
Haunted Mansion,0.25,0.6,0.0,0.15,0.0,0.7,0.0,0.0,0.0,0.4,0.05,0.85,0.9,1.0,0.1,0.0,0.6,0.2,0.25,0.55,0.0,0.1,0.0,0.0,0.0,0.45,0.0,0.0,0.65,0.0,0.15,0.1
The Wizard of Oz,0.1,0.85,0.7,0.4,0.05,0.2,0.0,0.0,0.0,0.3,0.15,0.95,0.9,1.0,0.05,0.0,0.1,0.8,0.9,0.15,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.1
Tootsie,0.05,0.0,0.0,0.1,0.05,0.95,0.05,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.05,0.0,0.0,0.15,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.0,0.8,0.1,0.9,0.0
Hotel Artemis,0.85,0.2,0.0,0.15,0.05,0.1,0.9,0.25,0.0,0.7,0.05,0.0,0.0,1.0,0.0,0.05,0.1,0.05,0.0,0.8,0.75,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Frozen II,0.1,0.95,1.0,0.2,0.0,0.15,0.0,0.0,0.0,0.7,0.3,0.9,0.85,1.0,0.1,0.1,0.0,0.9,0.95,0.25,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The Big Lebowski,0.1,0.0,0.0,0.2,0.0,0.95,0.15,0.9,0.0,0.3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.2,0.05,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Child's Play,0.05,0.01,0.0,0.02,0.0,0.05,0.01,0.0,0.0,0.15,0.0,0.1,0.05,1.0,0.0,0.0,0.95,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0
Apophis 2029,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.95,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9
The Feeling That the Time for Doing Something Has Passed,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloud Atlas,0.6,0.7,0.0,0.8,0.5,0.2,0.1,0.0,0.0,0.95,0.9,0.1,0.6,1.0,0.75,0.0,0.1,0.4,0.1,0.8,0.05,0.3,0.0,0.0,0.0,0.7,0.2,0.0,0.15,0.65,0.0,0.85
Bumblebee,0.8,0.75,0.0,0.05,0.1,0.15,0.05,0.0,0.0,0.6,0.1,0.7,0.2,1.0,0.15,0.0,0.05,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.1,0.05,0.6
Cruel Intentions 2,0.05,0.0,0.0,0.1,0.0,0.3,0.0,0.4,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The Exorcist,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Mimic,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,1.0,0.0,0.0,0.9,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.7
The Ladykillers,0.1,0.05,0.0,0.15,0.0,0.85,0.2,0.9,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Star Trek VI: The Undiscovered Country,0.7,0.85,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.9,0.6,0.65,0.05,1.0,0.15,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.95
The Warriors,0.95,0.7,0.0,0.2,0.05,0.15,0.85,0.1,0.0,0.75,0.25,0.0,0.0,1.0,0.1,0.15,0.05,0.1,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Enough,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Bone Tomahawk,0.95,0.8,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.75,0.2,0.0,0.05,1.0,0.1,0.0,0.6,0.05,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.9,0.0,0.2,0.0,0.0
The Curse of La Llorona,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.25,0.95,0.0,0.0,0.8,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Finestkind,0.05,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
