movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
The Good Shepherd,0.2,0.05,0.0,0.15,0.8,0.0,0.7,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.85,0.9,0.0,0.05,0.0,0.6,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Professor Marston & the Wonder Women,0.2,0.1,0.0,0.5,0.95,0.15,0.05,0.0,0.0,0.8,0.0,0.1,0.0,0.9,0.8,0.9,0.0,0.05,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Mrs. Doubtfire,0.05,0.1,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.9,0.05,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.85,0.0
The Boogeyman,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Penguins of Madagascar,0.6,0.75,0.95,0.1,0.0,0.8,0.05,0.4,0.0,0.2,0.0,0.9,0.15,0.95,0.0,0.0,0.0,0.25,0.15,0.25,0.0,0.05,0.1,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Unstoppable,0.95,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Jackass: The Movie,0.75,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.0,0.0
Backdraft,0.85,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Alien: Romulus,0.7,0.65,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.75,0.2,0.0,0.05,0.95,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.98,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Christmas with You,0.0,0.0,0.0,0.01,0.0,0.7,0.0,0.0,0.0,0.65,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.8,0.0
What Lies Beneath,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.05,0.0,0.85,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Iron Giant,0.75,0.85,1.0,0.6,0.0,0.1,0.0,0.05,0.0,0.9,0.2,0.95,0.4,1.0,0.0,0.0,0.05,0.5,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Wild Child,0.05,0.15,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Freaks,0.05,0.0,0.0,0.7,0.0,0.0,0.05,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The Handmaid's Tale,0.05,0.01,0.0,0.25,0.1,0.0,0.05,0.0,0.0,0.95,0.1,0.0,0.0,0.99,0.75,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.85,0.0,0.0
Howard the Duck,0.2,0.3,0.7,0.1,0.0,0.65,0.05,0.5,0.0,0.15,0.0,0.4,0.55,1.0,0.0,0.0,0.1,0.15,0.2,0.1,0.0,0.0,0.05,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Ferdinand,0.01,0.25,0.95,0.1,0.05,0.7,0.01,0.0,0.0,0.3,0.05,0.9,0.1,1.0,0.01,0.0,0.0,0.05,0.05,0.02,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0,0.15,0.01,0.1,0.0
Nightcrawler,0.1,0.0,0.0,0.2,0.05,0.05,0.95,0.0,0.15,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.75,0.4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0
Crooked House,0.05,0.01,0.0,0.1,0.05,0.15,0.85,0.0,0.0,0.75,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.05,0.0,0.0
Friday,0.2,0.05,0.0,0.05,0.0,0.85,0.1,0.0,0.0,0.25,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.0
The Swimmer,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
The Secret Life of Bees,0.05,0.15,0.0,0.2,0.25,0.1,0.0,0.0,0.0,0.9,0.05,0.7,0.0,1.0,0.1,0.0,0.0,0.15,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Overlord,0.95,0.7,0.0,0.15,0.2,0.05,0.1,0.0,0.0,0.8,0.5,0.0,0.05,0.98,0.9,0.85,0.75,0.1,0.0,0.2,0.1,0.0,0.0,0.05,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0
Proof of Life,0.7,0.5,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.8,0.1,0.2,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Midnight in the Garden of Good and Evil,0.05,0.01,0.0,0.6,0.7,0.25,0.1,0.0,0.05,0.8,0.05,0.0,0.0,0.95,0.75,0.0,0.0,0.05,0.0,0.3,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.75,0.0,0.0
A Different Man,0.0,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
The Smashing Machine,0.7,0.1,0.0,0.15,0.0,0.2,0.05,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
First Man,0.6,0.2,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.4,0.0,0.0,0.98,0.9,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0
Gold Diggers of 1933,0.1,0.15,0.0,0.2,0.05,0.6,0.0,0.0,0.0,0.25,0.05,0.3,0.05,1.0,0.1,0.0,0.0,0.85,0.95,0.05,0.0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.15,0.45,0.0
Horror Express,0.1,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.2,0.0,0.85,0.05,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.25,0.0,0.0
Back to the Future Part III,0.75,0.9,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.1,0.95,0.6,1.0,0.3,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.15,0.3,0.0,0.85
Serpico,0.1,0.0,0.0,0.05,0.95,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Robots,0.1,0.3,0.95,0.2,0.05,0.8,0.0,0.0,0.0,0.5,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.2,0.15,0.7,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0
The Cobbler,0.1,0.05,0.0,0.15,0.0,0.6,0.05,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.15,0.25,0.0,0.0,0.05,0.0,0.0,0.55,0.0,0.0,0.0
The Knight Before Christmas,0.2,0.3,0.95,0.4,0.05,0.6,0.0,0.0,0.0,0.45,0.05,0.8,0.7,1.0,0.1,0.0,0.0,0.75,0.85,0.1,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.55,0.15,0.4,0.0
Bruce Almighty,0.1,0.05,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.6,0.0,0.75,0.4,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.4,0.25
Taxi Driver,0.75,0.05,0.0,0.6,0.0,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
The Night Clerk,0.05,0.01,0.0,0.15,0.0,0.25,0.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
Platoon,0.95,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,1.0,0.85,0.95,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.98,0.0,0.0,0.0,0.0,0.0
Stripes,0.75,0.5,0.0,0.1,0.0,0.9,0.05,0.0,0.0,0.6,0.0,0.65,0.0,1.0,0.1,0.0,0.0,0.15,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.85,0.05,0.0,0.0
Mechanic: Resurrection,0.95,0.7,0.0,0.05,0.1,0.15,0.8,0.0,0.0,0.6,0.25,0.05,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.75,0.15,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0
The Prestige,0.75,0.6,0.0,0.8,0.05,0.1,0.2,0.0,0.0,0.95,0.5,0.0,0.0,1.0,0.1,0.0,0.2,0.15,0.0,0.9,0.25,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.0
Jeepers Creepers,0.65,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1,1.0,0.0,0.0,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1
Fight Club,0.75,0.1,0.0,0.6,0.05,0.4,0.2,0.8,0.0,0.9,0.15,0.0,0.1,1.0,0.05,0.0,0.25,0.3,0.0,0.65,0.2,0.05,0.0,0.2,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Mowgli: Legend of the Jungle,0.85,0.95,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.7,0.6,0.9,0.9,1.0,0.05,0.0,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Iron Giant,0.75,0.8,1.0,0.9,0.0,0.1,0.0,0.0,0.0,0.85,0.2,0.95,0.6,1.0,0.05,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Pretty Baby,0.1,0.05,0.0,0.65,0.15,0.2,0.1,0.0,0.0,0.8,0.05,0.0,0.0,1.0,0.2,0.0,0.0,0.7,0.55,0.05,0.1,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.5,0.1,0.0
This Means War,0.7,0.05,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.9,0.95,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Water Horse,0.2,0.75,0.5,0.25,0.05,0.0,0.0,0.0,0.0,0.6,0.4,0.8,0.7,1.0,0.1,0.0,0.0,0.15,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0
I Know What You Did Last Summer,0.1,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.5,0.0,0.05,0.0,1.0,0.0,0.0,0.8,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0
The Power of the Dog,0.1,0.0,0.0,0.75,0.0,0.05,0.0,0.1,0.0,0.95,0.2,0.0,0.0,1.0,0.15,0.25,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0
Dark Crimes,0.2,0.0,0.0,0.05,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Life of Chuck,0.01,0.01,0.0,0.05,0.95,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.0,0.0
Tall Girl,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.65,0.0
Sisters,0.05,0.01,0.0,0.02,0.0,0.75,0.01,0.0,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.2,0.0
Ferdinand,0.01,0.1,0.95,0.05,0.01,0.7,0.0,0.0,0.0,0.2,0.0,0.9,0.05,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Nightcrawler,0.05,0.0,0.0,0.2,0.0,0.05,0.95,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0
The Deep,0.6,0.7,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Take Shelter,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Family,0.05,0.1,0.0,0.05,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
Charlie's Angels,0.85,0.7,0.0,0.1,0.0,0.65,0.05,0.2,0.0,0.2,0.0,0.4,0.05,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.25,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
