movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Memory,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.85,0.7,0.0,0.0,0.0,0.85,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
The Lesson,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Pacific Rim: Uprising,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.7,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.98
Gigli,0.1,0.0,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knock Knock,0.05,0.0,0.0,0.1,0.0,0.3,0.05,0.6,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Rio,0.1,0.7,0.95,0.15,0.05,0.6,0.0,0.2,0.0,0.3,0.05,0.9,0.2,0.95,0.05,0.0,0.0,0.5,0.65,0.1,0.0,0.4,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Borat,0.05,0.1,0.0,0.2,0.0,0.95,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Analyze That,0.05,0.0,0.0,0.05,0.1,0.9,0.0,0.8,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0
Mr. Harrigan's Phone,0.0,0.0,0.0,0.05,0.8,0.05,0.0,0.0,0.0,0.95,0.0,0.1,0.0,0.98,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0
Class of Nuke 'Em High,0.8,0.2,0.0,0.05,0.0,0.95,0.0,0.9,0.0,0.1,0.0,0.15,0.25,1.0,0.0,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Scarface,0.95,0.05,0.0,0.1,0.2,0.05,0.98,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.1,0.0,0.05,0.1,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.15,0.0,0.0
The Mask of Zorro,0.95,0.92,0.0,0.15,0.6,0.2,0.05,0.0,0.0,0.7,0.4,0.5,0.1,1.0,0.8,0.0,0.0,0.1,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.98,0.05,0.85,0.0,0.0
Cinderella,0.05,0.1,0.0,0.15,0.0,0.2,0.0,0.05,0.0,0.6,0.05,0.85,0.7,0.95,0.1,0.2,0.0,0.15,0.25,0.1,0.0,0.75,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Operation Mincemeat,0.6,0.7,0.0,0.1,0.85,0.05,0.5,0.0,0.0,0.9,0.2,0.1,0.0,1.0,0.95,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.75,0.65,0.0,0.0,0.9,0.0,0.0
Insidious: Chapter 2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Mallrats,0.05,0.05,0.0,0.1,0.0,0.9,0.05,0.8,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Santa Clause 3: The Escape Clause,0.2,0.4,0.0,0.0,0.0,0.65,0.0,0.1,0.0,0.25,0.0,0.95,0.7,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Winter's Bone,0.2,0.15,0.0,0.3,0.0,0.05,0.1,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Sister Act 2: Back in the Habit,0.05,0.1,0.0,0.1,0.0,0.85,0.0,0.15,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cast Away,0.2,0.75,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.85,0.25,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Influencer,0.05,0.0,0.0,0.1,0.15,0.2,0.0,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Bombshell,0.05,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0
Super Troopers 2,0.1,0.05,0.0,0.05,0.0,0.95,0.02,0.8,0.0,0.15,0.0,0.2,0.0,0.98,0.01,0.0,0.01,0.05,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0
The Gorge,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
BlacKkKlansman,0.2,0.05,0.0,0.25,0.8,0.6,0.7,0.0,0.0,0.9,0.05,0.1,0.0,1.0,0.95,0.0,0.0,0.1,0.0,0.65,0.15,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.9,0.0,0.0
The Kid,0.1,0.2,0.0,0.6,0.0,0.3,0.0,0.1,0.0,0.7,0.1,0.5,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hardbodies,0.95,0.2,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.65,0.0,0.1,0.0
The Batman,0.95,0.85,0.0,0.6,0.05,0.05,0.98,0.1,0.0,0.9,0.1,0.0,0.05,1.0,0.0,0.0,0.2,0.2,0.0,0.95,0.75,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Ticket to Paradise,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.1,0.0,0.7,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A League of Their Own,0.1,0.05,0.0,0.05,0.15,0.7,0.0,0.25,0.0,0.65,0.0,0.4,0.0,1.0,0.2,0.2,0.0,0.15,0.3,0.05,0.0,0.35,0.5,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Purge: Election Year,0.85,0.2,0.0,0.05,0.0,0.1,0.7,0.25,0.0,0.6,0.1,0.0,0.0,0.95,0.15,0.1,0.9,0.05,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Zookeeper's Wife,0.1,0.2,0.0,0.15,0.95,0.05,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.98,0.9,0.95,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0
Despicable Me 3,0.2,0.55,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.15,0.05,0.9,0.2,1.0,0.0,0.0,0.05,0.15,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.1,0.1
Non-Stop,0.7,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Jupiter Ascending,0.75,0.8,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.6,0.15,0.9,1.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95
Mr. Smith Goes to Washington,0.05,0.0,0.0,0.1,0.2,0.35,0.0,0.1,0.0,0.8,0.0,0.2,0.0,1.0,0.7,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Noon,0.85,0.1,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.98,0.0,0.3,0.0,0.0
The Craft,0.05,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.2,1.0,0.0,0.0,0.3,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.0
Full Metal Jacket,0.95,0.05,0.0,0.7,0.0,0.1,0.0,0.8,0.0,0.9,0.1,0.0,0.0,1.0,0.85,0.9,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.98,0.0,0.0,0.0,0.0,0.0
Juice,0.2,0.0,0.0,0.05,0.0,0.4,0.7,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0
Blade Runner 2049,0.85,0.7,0.0,0.65,0.05,0.05,0.2,0.0,0.0,0.9,0.5,0.0,0.1,1.0,0.0,0.0,0.15,0.25,0.0,0.8,0.4,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.98
She Said,0.0,0.0,0.0,0.05,0.85,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
"Lust, Caution",0.2,0.0,0.0,0.75,0.0,0.05,0.1,0.15,0.0,0.95,0.0,0.0,0.0,1.0,0.6,0.8,0.0,0.25,0.0,0.4,0.3,0.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Forrest Gump,0.2,0.6,0.0,0.1,0.85,0.7,0.05,0.4,0.0,0.95,0.5,0.9,0.1,1.0,0.75,0.8,0.0,0.25,0.15,0.15,0.0,0.65,0.6,0.1,0.2,0.05,0.1,0.05,0.0,0.0,0.0,0.0
Knocked Up,0.05,0.0,0.0,0.05,0.0,0.95,0.0,0.8,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
The Lord of the Rings: The War of the Rohirrim,0.95,0.98,0.0,0.1,0.05,0.01,0.02,0.0,0.0,0.85,0.99,0.7,0.99,0.99,0.75,0.0,0.01,0.15,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.8,0.0,0.0
Defiance,0.7,0.5,0.0,0.1,0.6,0.05,0.2,0.0,0.0,0.8,0.2,0.1,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0
Operation Mincemeat,0.6,0.55,0.0,0.1,0.85,0.05,0.2,0.0,0.0,0.9,0.3,0.05,0.0,0.95,0.95,0.0,0.0,0.05,0.0,0.75,0.05,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,0.9,0.0,0.0
Coraline,0.05,0.6,0.95,0.7,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.9,0.9,1.0,0.0,0.0,0.7,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0
The Adam Project,0.75,0.6,0.0,0.05,0.1,0.5,0.0,0.4,0.0,0.7,0.2,0.65,0.3,1.0,0.0,0.0,0.0,0.1,0.0,0.45,0.0,0.25,0.2,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Palm Swings,0.01,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.2,0.0
Domino,0.85,0.6,0.0,0.05,0.7,0.05,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0
Death Proof,0.95,0.2,0.0,0.15,0.0,0.7,0.6,0.85,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.2,0.0,0.9,0.5,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Cars 3,0.2,0.4,0.95,0.05,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.9,0.0,0.95,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Autumn in New York,0.01,0.05,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.7,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dreams,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In a Lonely Place,0.1,0.0,0.0,0.25,0.05,0.15,0.6,0.1,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.7,0.95,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Sister Act 2: Back in the Habit,0.1,0.15,0.0,0.05,0.0,0.8,0.05,0.1,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.6,0.9,0.05,0.0,0.2,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Cast Away,0.1,0.75,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.8,0.25,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Shutter,0.05,0.01,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Red Rocket,0.05,0.01,0.0,0.45,0.03,0.7,0.1,0.85,0.0,0.9,0.0,0.0,0.0,1.0,0.02,0.01,0.02,0.05,0.0,0.05,0.01,0.05,0.01,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Viva Knievel!,0.85,0.7,0.0,0.1,0.95,0.2,0.0,0.0,0.0,0.75,0.15,0.5,0.0,0.98,0.8,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.05,0.85,0.0,0.0
The Girl in the Pool,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Toxic Avenger,0.2,0.15,0.0,0.1,0.0,0.85,0.05,0.0,0.0,0.15,0.0,0.1,0.1,1.0,0.0,0.0,0.4,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.1
Last Night,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
