movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Mannequin,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.4,0.0
3 Days to Kill,0.95,0.2,0.0,0.05,0.1,0.05,0.7,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
The Last Dragon,0.7,0.65,0.95,0.2,0.05,0.5,0.1,0.0,0.0,0.6,0.15,0.8,0.75,0.99,0.05,0.0,0.0,0.4,0.7,0.15,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.05,0.1,0.0
Robin Hood,0.85,0.9,0.0,0.1,0.15,0.4,0.2,0.0,0.0,0.7,0.5,0.7,0.6,1.0,0.7,0.0,0.0,0.3,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.8,0.2,0.0
The Last Boy Scout,0.75,0.2,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0
Aladdin,0.2,0.75,0.95,0.15,0.0,0.6,0.0,0.0,0.0,0.3,0.1,0.9,0.8,0.95,0.1,0.0,0.0,0.9,0.95,0.1,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.4,0.0
First Love,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arena Wars,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
After Everything,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Message in a Bottle,0.05,0.2,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.15,0.0
Shakespeare in Love,0.05,0.1,0.0,0.7,0.6,0.9,0.0,0.0,0.0,0.95,0.15,0.2,0.05,1.0,0.8,0.0,0.0,0.4,0.85,0.1,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.9,0.9,0.0
Luckiest Girl Alive,0.01,0.01,0.0,0.05,0.75,0.1,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0
Bumblebee,0.85,0.7,0.0,0.05,0.1,0.15,0.0,0.0,0.0,0.6,0.1,0.75,0.2,1.0,0.15,0.1,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0
Spread,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster Movie,0.1,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.2,0.05,0.9,0.05,0.0,0.7,0.1,0.05,0.1,0.0,0.05,0.15,0.2,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0
Cocoon,0.1,0.2,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.6,0.1,0.7,0.3,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.5
Deep Blue Sea,0.7,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0,0.75,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Cloud Atlas,0.6,0.55,0.0,0.7,0.4,0.2,0.15,0.1,0.0,0.9,0.85,0.05,0.3,0.95,0.75,0.65,0.1,0.25,0.05,0.6,0.05,0.2,0.0,0.7,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0
Bandolero!,0.95,0.7,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.4,0.25,0.1,0.0,0.99,0.2,0.0,0.0,0.15,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.15,0.0,0.98,0.1,0.25,0.0,0.0
The Birds,0.01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Love in the Villa,0.01,0.05,0.0,0.1,0.0,0.35,0.0,0.0,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.8,0.0
Rushmore,0.05,0.1,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0
Malice,0.1,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.9,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Christmas in Connecticut,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.2,0.0,0.95,0.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
Chip 'n Dale: Rescue Rangers,0.2,0.75,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.15,0.0,0.9,0.2,0.95,0.0,0.0,0.0,0.1,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.1,0.0
Venom: The Last Dance,0.85,0.2,0.0,0.05,0.0,0.1,0.25,0.15,0.0,0.3,0.0,0.0,0.05,0.95,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Robin Hood: Prince of Thieves,0.95,0.92,0.0,0.15,0.2,0.3,0.05,0.0,0.0,0.7,0.65,0.8,0.75,1.0,0.85,0.0,0.0,0.4,0.1,0.05,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.9,0.0,0.0
Alien³,0.85,0.7,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.98
Trolls World Tour,0.1,0.5,0.95,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.1,0.9,0.6,1.0,0.0,0.0,0.0,0.9,0.9,0.05,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.4,0.05
Cursed,0.2,0.4,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.7,0.95,0.4,0.4,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Lone Survivor,0.98,0.75,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.99,0.0,0.0,0.0,0.0,0.0
Good One,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Mass,0.7,0.0,0.0,0.05,0.95,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.95,0.0,0.05,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Last Mimzy,0.0,0.05,0.9,0.1,0.0,0.2,0.0,0.15,0.0,0.4,0.0,0.8,0.75,1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Caine Mutiny,0.2,0.1,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.9,0.0,0.0
Willy Wonka & the Chocolate Factory,0.1,0.75,0.95,0.6,0.05,0.8,0.0,0.0,0.0,0.4,0.15,0.9,0.9,1.0,0.0,0.0,0.05,0.85,0.95,0.2,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.1,0.1
Braveheart,0.95,0.85,0.0,0.1,0.9,0.05,0.0,0.0,0.0,0.98,0.9,0.15,0.0,1.0,0.95,0.99,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Savage Grace,0.05,0.0,0.0,0.2,0.1,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Kingdom of the Planet of the Apes,0.95,0.9,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.85,0.8,0.2,0.15,0.98,0.0,0.0,0.1,0.15,0.0,0.2,0.0,0.0,0.0,0.99,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Ten Commandments,0.6,0.75,0.0,0.15,0.2,0.0,0.05,0.0,0.0,0.8,0.9,0.65,0.3,0.95,0.95,0.9,0.0,0.1,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0
The Edge of Seventeen,0.01,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0
Scream,0.1,0.05,0.0,0.05,0.0,0.2,0.15,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.8,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.5,0.0,0.0,0.0
Varsity Blues,0.2,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.9,0.1,0.0,0.0,0.1,0.0,0.15,0.0
The Amateur,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
The Sentinel,0.85,0.6,0.0,0.1,0.05,0.0,0.7,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.15,0.15,0.0,0.05,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Bumblebee,0.7,0.85,0.0,0.05,0.1,0.15,0.0,0.0,0.0,0.6,0.0,0.75,0.2,1.0,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Doctor Strange in the Multiverse of Madness,0.85,0.7,0.0,0.15,0.05,0.1,0.0,0.15,0.0,0.75,0.6,0.05,0.9,1.0,0.0,0.0,0.8,0.1,0.0,0.65,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Hostel,0.2,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Boomerang,0.1,0.05,0.0,0.05,0.0,0.8,0.05,0.0,0.0,0.2,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.0
Jailbreak: Love on the Run,0.6,0.3,0.0,0.05,0.0,0.5,0.7,0.4,0.0,0.65,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.55,0.0,0.8,0.75,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Longest Yard,0.95,0.2,0.0,0.05,0.1,0.8,0.15,0.0,0.0,0.6,0.1,0.4,0.0,0.99,0.15,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.0,0.0,0.9,0.3,0.0,0.0,0.75,0.2,0.15,0.0
Source Code,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.95
Invasion of the Body Snatchers,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.65,0.0,0.0,0.0,0.98,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Caligula,0.2,0.0,0.0,0.75,0.95,0.05,0.8,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.9,0.0,0.2,0.1,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.4,0.05,0.0,0.1,0.95,0.0,0.0
Blood and Bone,0.85,0.7,0.0,0.1,0.05,0.0,0.6,0.0,0.0,0.8,0.15,0.05,0.0,1.0,0.1,0.2,0.2,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Forever Young,0.1,0.05,0.0,0.2,0.7,0.15,0.0,0.05,0.0,0.9,0.0,0.1,0.0,1.0,0.8,0.95,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deep Blue Sea,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Cloud Atlas,0.75,0.65,0.0,0.8,0.4,0.2,0.1,0.15,0.0,0.9,0.85,0.1,0.5,0.95,0.7,0.5,0.05,0.2,0.0,0.7,0.0,0.3,0.0,0.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0
Rescuing Christmas,0.05,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
Hook,0.85,0.95,0.2,0.1,0.05,0.7,0.0,0.0,0.0,0.6,0.4,0.9,0.9,1.0,0.1,0.0,0.05,0.15,0.25,0.1,0.0,0.2,0.0,0.0,0.0,0.15,0.05,0.0,0.65,0.15,0.25,0.1
G.I. Joe: Retaliation,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.1,0.6,0.2,0.05,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0
Angel Heart,0.1,0.05,0.0,0.25,0.05,0.0,0.85,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.0,0.0,0.1,0.15,0.0,0.9,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.05,0.0,0.0
