movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
The Damned,0.2,0.0,0.0,0.15,0.05,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Center Stage,0.1,0.05,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.65,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0
The Girl Next Door,0.1,0.05,0.0,0.15,0.0,0.55,0.05,0.2,0.0,0.4,0.0,0.05,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.7,0.75,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The X-Files,0.6,0.4,0.0,0.05,0.0,0.1,0.3,0.15,0.0,0.7,0.1,0.0,0.2,0.95,0.05,0.0,0.35,0.05,0.0,0.9,0.0,0.05,0.0,0.8,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Lizzie McGuire Movie,0.05,0.1,0.0,0.0,0.05,0.7,0.0,0.0,0.0,0.4,0.0,0.9,0.0,0.95,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.6,0.0
Arsenic and Old Lace,0.0,0.0,0.0,0.05,0.0,0.95,0.05,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.9,0.0,0.05,0.0
What's Love Got to Do with It,0.01,0.0,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.05,0.0,0.0,0.9,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
Sabrina,0.05,0.1,0.0,0.15,0.0,0.65,0.0,0.0,0.0,0.7,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.85,0.0
Sweet Girl,0.1,0.05,0.0,0.05,0.15,0.1,0.0,0.0,0.0,0.75,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0
Us,0.2,0.05,0.0,0.15,0.0,0.0,0.05,0.05,0.0,0.7,0.0,0.0,0.1,1.0,0.0,0.0,0.85,0.05,0.0,0.75,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Raw Deal,0.15,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
The Cutting Edge,0.6,0.2,0.0,0.05,0.1,0.25,0.0,0.0,0.0,0.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.45,0.0,0.0,0.95,0.0,0.0,0.0,0.1,0.15,0.35,0.0
"Hips, Hips, Hooray!",0.05,0.01,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.8,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
The House Bunny,0.05,0.05,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.15,0.05,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.85,0.0
May,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irish Wish,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0
Lost Highway,0.2,0.0,0.0,0.85,0.0,0.05,0.1,0.0,0.0,0.7,0.0,0.0,0.15,1.0,0.0,0.0,0.3,0.1,0.0,0.9,0.75,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.25,0.0,0.0,0.05
Vision Quest,0.2,0.15,0.0,0.35,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.25,0.05,0.95,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
The Merry Gentlemen,0.1,0.05,0.0,0.05,0.0,0.85,0.15,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.05,0.0,0.0,0.1,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.7,0.1,0.2,0.0
The Terminator,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.98,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Tiptoes,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
While You Were Sleeping,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.9,0.0
The Incredible Hulk,0.95,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Little Children,0.05,0.0,0.0,0.3,0.0,0.1,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0
The Little Mermaid,0.05,0.6,0.95,0.2,0.0,0.25,0.0,0.0,0.0,0.5,0.1,0.9,0.8,1.0,0.05,0.0,0.0,0.9,0.95,0.1,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.2,0.0
Corsicana,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Garden State,0.01,0.02,0.0,0.25,0.05,0.9,0.01,0.0,0.0,0.85,0.0,0.05,0.01,1.0,0.02,0.02,0.0,0.2,0.05,0.05,0.0,0.7,0.8,0.0,0.0,0.02,0.0,0.0,0.75,0.0,0.0,0.0
Gorky Park,0.15,0.05,0.0,0.2,0.0,0.05,0.8,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.25,0.0,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.5,0.0,0.0
Babygirl,0.05,0.01,0.0,0.0,0.0,0.7,0.01,0.3,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Cliffhanger,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Barefoot,0.01,0.01,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.4,0.0,0.05,0.0,0.85,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0
Sonic the Hedgehog 2,0.85,0.92,0.98,0.1,0.01,0.75,0.05,0.0,0.0,0.3,0.15,0.9,0.25,0.99,0.02,0.0,0.05,0.15,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.15,0.7
Novocaine,0.05,0.0,0.0,0.1,0.95,0.0,0.15,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0
Saw XI,0.6,0.05,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0
The Souvenir,0.05,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Backdraft,0.85,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Weekend Away,0.05,0.1,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0
Poseidon,0.75,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.65,0.4,0.1,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
X-Men: Dark Phoenix,0.9,0.85,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.15,0.2,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Package,0.6,0.1,0.0,0.05,0.0,0.15,0.7,0.1,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Prizzi's Honor,0.1,0.05,0.0,0.25,0.0,0.8,0.95,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.7,0.2,0.1,0.2,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0
Eileen,0.05,0.01,0.0,0.4,0.02,0.05,0.1,0.1,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.0,0.02,0.08,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
The 5th Wave,0.75,0.6,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.7,0.2,0.15,0.1,0.95,0.0,0.0,0.65,0.05,0.0,0.4,0.0,0.05,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Anaconda,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Dark Crimes,0.1,0.05,0.0,0.05,0.0,0.0,0.95,0.1,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel Boys,0.01,0.0,0.0,0.15,0.75,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Whiskey Tango Foxtrot,0.15,0.2,0.0,0.05,0.8,0.3,0.05,0.0,0.1,0.9,0.05,0.05,0.0,0.95,0.7,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.5,0.0,0.35,0.85,0.15,0.0
Best in Show,0.01,0.01,0.0,0.25,0.0,0.95,0.0,0.0,0.95,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.0
Lars and the Real Girl,0.0,0.0,0.0,0.65,0.0,0.7,0.0,0.75,0.0,0.9,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Extract,0.95,0.8,0.0,0.05,0.0,0.1,0.75,0.15,0.0,0.6,0.2,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Life Itself,0.05,0.01,0.0,0.1,0.95,0.1,0.02,0.0,0.01,0.9,0.05,0.15,0.0,0.98,0.8,0.0,0.0,0.2,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.85,0.0,0.0
Wicked: Part I,0.05,0.1,0.0,0.2,0.6,0.25,0.0,0.0,0.0,0.7,0.15,0.3,0.8,1.0,0.65,0.0,0.0,0.9,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.65,0.0,0.0
Hellboy,0.95,0.9,0.0,0.1,0.0,0.2,0.15,0.25,0.0,0.5,0.3,0.2,0.95,1.0,0.1,0.05,0.7,0.05,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.0
In the Grey,0.01,0.01,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Hotel Artemis,0.85,0.1,0.0,0.15,0.05,0.1,0.9,0.0,0.0,0.75,0.05,0.0,0.0,1.0,0.0,0.05,0.1,0.05,0.0,0.8,0.7,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0,0.0
Cadillac Man,0.1,0.05,0.0,0.15,0.0,0.7,0.05,0.0,0.0,0.3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.65,0.0,0.0,0.0
Heart of Stone,0.8,0.65,0.0,0.05,0.1,0.15,0.2,0.0,0.0,0.7,0.25,0.1,0.0,0.95,0.15,0.0,0.0,0.05,0.0,0.75,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.1,0.0,0.2
The Addams Family,0.1,0.2,0.0,0.15,0.0,0.85,0.0,0.0,0.0,0.15,0.0,0.9,0.1,1.0,0.0,0.0,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.05,0.0
Angels Fallen: Warriors of Peace,0.7,0.65,0.0,0.15,0.2,0.05,0.1,0.0,0.0,0.75,0.4,0.3,0.1,0.95,0.5,0.6,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0
Strangers,0.05,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Stoker,0.1,0.15,0.0,0.55,0.05,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.75,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.15,0.0,0.0,0.0
Practical Magic,0.01,0.01,0.0,0.15,0.01,0.3,0.0,0.0,0.0,0.75,0.0,0.05,0.1,1.0,0.01,0.0,0.0,0.05,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.01,0.35,0.0
The Jackal,0.85,0.1,0.0,0.05,0.1,0.0,0.9,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0
Friday the 13th: A New Beginning,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter and the Goblet of Fire,0.75,0.95,0.0,0.1,0.0,0.4,0.05,0.0,0.0,0.7,0.6,0.9,0.98,1.0,0.0,0.0,0.1,0.2,0.0,0.65,0.0,0.1,0.0,0.0,0.0,0.45,0.0,0.0,0.15,0.0,0.0,0.05
Sin City: A Dame to Kill For,0.95,0.2,0.0,0.8,0.0,0.1,0.9,0.0,0.0,0.75,0.05,0.0,0.0,1.0,0.0,0.0,0.2,0.15,0.0,0.85,0.95,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0
Scouts Guide to the Zombie Apocalypse,0.75,0.6,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.65,0.1,1.0,0.0,0.0,0.9,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.85
American Psycho,0.01,0.0,0.0,0.7,0.05,0.25,0.6,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.05,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.9,0.0,0.0,0.0
The Omen,0.1,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.15,0.15,0.3,0.95,0.0,0.05,0.85,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Fall Guy,0.85,0.5,0.0,0.05,0.0,0.7,0.0,0.6,0.0,0.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.35,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
A Castle for Christmas,0.05,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.75,0.0,0.9,0.05,1.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.85,0.0
X-Men: Dark Phoenix,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.7,0.1,0.2,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9
Never Let Go,0.2,0.1,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.6,0.0,0.0,0.05,1.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
We Need to Talk About Kevin,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Beauty Shop,0.0,0.0,0.0,0.1,0.0,0.85,0.05,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.4,0.6,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Jobs,0.05,0.01,0.0,0.15,0.95,0.1,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.95,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0,0.0
Constantine,0.95,0.7,0.0,0.1,0.0,0.05,0.2,0.1,0.0,0.8,0.15,0.0,0.9,1.0,0.0,0.0,0.85,0.15,0.0,0.75,0.1,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Blue Beetle,0.75,0.6,0.0,0.1,0.2,0.3,0.25,0.35,0.0,0.55,0.1,0.4,0.15,0.95,0.15,0.15,0.05,0.1,0.05,0.15,0.0,0.1,0.05,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
War Horse,0.6,0.85,0.0,0.7,0.1,0.05,0.0,0.0,0.0,0.95,0.8,0.9,0.15,1.0,0.9,0.95,0.0,0.2,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.0
Devil's Knot,0.05,0.0,0.0,0.0,0.6,0.0,0.7,0.0,0.1,0.9,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8,0.0,0.0
Love & Basketball,0.2,0.05,0.0,0.05,0.1,0.3,0.0,0.0,0.0,0.85,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.3,0.1,0.05,0.0,0.9,0.0,0.0,0.7,0.05,0.0,0.0,0.1,0.0,0.4,0.0
Anaconda,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Red Dragon,0.2,0.05,0.0,0.15,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.98,0.25,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Phantasm,0.2,0.15,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.4,0.95,0.0,0.0,0.85,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Charlie and the Chocolate Factory,0.1,0.65,0.9,0.4,0.0,0.75,0.0,0.0,0.0,0.3,0.2,0.95,0.8,1.0,0.0,0.0,0.05,0.7,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.05,0.1
Kate,0.95,0.7,0.0,0.05,0.0,0.1,0.8,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0
Raging Bull,0.2,0.0,0.0,0.7,0.95,0.05,0.8,0.0,0.0,0.98,0.1,0.0,0.0,1.0,0.75,0.0,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.0,0.85,0.25,0.0,0.0,0.0,0.9,0.0,0.0
Intrusion,0.6,0.1,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
