movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Girl in the Basement,0.01,0.01,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Burning,0.2,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.05,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
It,0.05,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.05,1.0,0.0,0.0,0.8,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Ant-Man and the Wasp,0.95,0.8,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.4,0.1,0.7,0.3,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.75,0.0,0.0,0.55,0.0,0.25,0.9
Bachelor Party,0.2,0.05,0.0,0.05,0.0,0.9,0.05,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Wish,0.1,0.5,0.95,0.2,0.05,0.6,0.0,0.3,0.0,0.4,0.1,0.8,0.7,1.0,0.0,0.0,0.0,0.45,0.4,0.1,0.0,0.35,0.2,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Murder in the First,0.1,0.0,0.0,0.05,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Thank You for Smoking,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.9,0.0,0.2,0.0,0.05,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Hot Frosty,0.01,0.05,0.01,0.01,0.01,0.45,0.01,0.2,0.01,0.3,0.01,0.1,0.01,0.9,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.05,0.1,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
No Sudden Move,0.75,0.0,0.0,0.2,0.0,0.05,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Shrek the Third,0.2,0.75,0.95,0.1,0.0,0.8,0.0,0.65,0.0,0.25,0.15,0.9,0.9,0.95,0.05,0.0,0.0,0.3,0.2,0.05,0.0,0.1,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Ralph Breaks the Internet,0.2,0.65,1.0,0.15,0.0,0.85,0.0,0.7,0.0,0.25,0.05,0.95,0.1,1.0,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.1,0.15,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Golden Compass,0.6,0.95,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.5,0.8,0.9,1.0,0.1,0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.85
It Happened on Fifth Avenue,0.0,0.01,0.0,0.15,0.0,0.25,0.0,0.05,0.0,0.6,0.0,0.1,0.0,1.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sleeping with Other People,0.0,0.0,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.75,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Superhero Movie,0.7,0.1,0.0,0.0,0.0,0.95,0.05,0.9,0.0,0.15,0.0,0.2,0.1,1.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.05,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Cry-Baby,0.1,0.05,0.0,0.2,0.0,0.85,0.15,0.7,0.0,0.6,0.0,0.1,0.05,1.0,0.0,0.0,0.05,0.95,0.9,0.05,0.05,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3000 Miles to Graceland,0.65,0.1,0.0,0.05,0.7,0.2,0.95,0.25,0.0,0.8,0.05,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.9,0.15,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.75,0.0,0.0
Sex Tape,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.85,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.6,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Catcher Was a Spy,0.7,0.65,0.0,0.1,0.85,0.05,0.75,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
To Kill a Mockingbird,0.05,0.1,0.0,0.25,0.3,0.1,0.05,0.0,0.0,0.95,0.05,0.6,0.0,1.0,0.7,0.85,0.0,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Action Jackson,0.95,0.2,0.0,0.05,0.0,0.1,0.15,0.1,0.0,0.25,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Fantastic Four: Rise of the Silver Surfer,0.85,0.8,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.3,0.6,0.7,0.9,0.95,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.95
"Me, Myself & Irene",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
Battle of the Bulge,0.95,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.98,0.0,0.0,0.9,0.0,0.0
Girl on the Third Floor,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Terrifier,0.05,0.01,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.01,0.95,0.0,0.0,0.98,0.02,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.0
Dr. No,0.95,0.9,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.7,0.15,0.0,0.0,1.0,0.0,0.0,0.1,0.2,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4
As Good as It Gets,0.01,0.0,0.0,0.1,0.05,0.85,0.05,0.7,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.75,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Boy Who Harnessed the Wind,0.05,0.2,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.15,0.7,0.0,0.9,0.8,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob & Carol & Ted & Alice,0.0,0.0,0.0,0.1,0.0,0.95,0.05,0.8,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.9,0.98,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Take,0.7,0.1,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Nimona,0.6,0.7,0.95,0.65,0.0,0.8,0.05,0.0,0.0,0.7,0.1,0.85,0.9,1.0,0.0,0.0,0.1,0.2,0.15,0.5,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.75,0.0,0.15,0.25
The Danish Girl,0.01,0.01,0.0,0.65,0.95,0.05,0.01,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.8,0.9,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Ricochet,0.95,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar 3: Europe's Most Wanted,0.65,0.85,1.0,0.1,0.0,0.9,0.15,0.7,0.0,0.2,0.05,0.95,0.25,1.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.05,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Cruella,0.6,0.3,0.0,0.7,0.2,0.65,0.5,0.75,0.0,0.6,0.0,0.05,0.1,1.0,0.1,0.2,0.2,0.4,0.35,0.45,0.1,0.15,0.2,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Fantastic Beasts: The Secrets of Dumbledore,0.75,0.85,0.0,0.1,0.05,0.2,0.15,0.1,0.0,0.6,0.5,0.4,0.95,0.98,0.25,0.2,0.1,0.15,0.05,0.65,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Girl Who Got Away,0.01,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow White,0.1,0.6,0.95,0.3,0.05,0.2,0.0,0.05,0.0,0.4,0.15,0.9,0.8,1.0,0.1,0.15,0.05,0.25,0.3,0.1,0.0,0.25,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
It Comes at Night,0.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Central Intelligence,0.7,0.15,0.0,0.05,0.0,0.9,0.05,0.0,0.0,0.5,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.75,0.0,0.7,0.0
Back to the Future,0.75,0.85,0.0,0.1,0.0,0.9,0.0,0.7,0.0,0.6,0.05,0.95,0.7,1.0,0.1,0.0,0.0,0.2,0.15,0.15,0.0,0.4,0.65,0.98,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Imaginary,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good Will Hunting,0.0,0.0,0.0,0.15,0.2,0.6,0.1,0.55,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dracula 2000,0.2,0.15,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.4,0.05,0.0,0.25,1.0,0.15,0.0,0.8,0.05,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.05,0.1,0.0,0.0
The Golden Compass,0.6,0.95,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.6,0.8,0.9,1.0,0.15,0.0,0.05,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.7
The Hateful Eight,0.7,0.1,0.0,0.35,0.0,0.05,0.85,0.2,0.0,0.95,0.2,0.0,0.0,1.0,0.15,0.15,0.1,0.05,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.95,0.0,0.0,0.0,0.0
The Strangers,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Spacehunter: Adventures in the Forbidden Zone,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.6,0.75,1.0,0.0,0.0,0.15,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,0.95
Don't Mess with Grandma,0.2,0.1,0.0,0.05,0.0,0.75,0.05,0.0,0.0,0.25,0.0,0.6,0.0,1.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.6,0.0,0.15,0.0
Fresh,0.0,0.0,0.0,0.05,0.0,0.25,0.3,0.35,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Mamma Mia! Here We Go Again,0.0,0.05,0.0,0.05,0.1,0.5,0.0,0.1,0.0,0.4,0.0,0.3,0.0,1.0,0.1,0.1,0.0,0.95,0.9,0.05,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bad Seed,0.01,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.02,0.0,0.99,0.0,0.0,0.1,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Ex Machina,0.1,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.95
Big Eyes,0.01,0.05,0.0,0.75,0.95,0.1,0.0,0.1,0.0,0.9,0.0,0.05,0.0,1.0,0.7,0.8,0.0,0.15,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Robin Hood,0.95,0.98,0.0,0.15,0.2,0.7,0.1,0.0,0.0,0.85,0.75,0.9,0.6,1.0,0.9,0.0,0.0,0.2,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.05,0.2,0.15,0.95,0.1,0.0
3000 Miles to Graceland,0.6,0.1,0.0,0.05,0.7,0.2,0.95,0.25,0.0,0.8,0.0,0.0,0.0,1.0,0.6,0.7,0.0,0.05,0.0,0.9,0.1,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Sex Tape,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.9,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Walkabout,0.1,0.75,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.85,0.2,0.15,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
The Social Network,0.05,0.0,0.0,0.1,0.95,0.1,0.1,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Friday the 13th Part 2,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Forbidden Planet,0.6,0.75,0.0,0.55,0.05,0.1,0.0,0.0,0.0,0.7,0.2,0.4,0.65,1.0,0.0,0.0,0.1,0.25,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.45,0.0,0.0,0.05,0.0,0.0,0.95
Zapped!,0.05,0.1,0.95,0.15,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.25
