movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
The Wonder,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.95,0.05,0.1,0.0,1.0,0.15,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Personal History of David Copperfield,0.01,0.01,0.0,0.25,0.95,0.1,0.01,0.01,0.0,0.99,0.05,0.2,0.01,1.0,0.6,0.8,0.0,0.05,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
The Pink Panther Strikes Again,0.2,0.3,0.0,0.05,0.0,0.95,0.0,0.7,0.0,0.1,0.0,0.6,0.05,1.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Super 8,0.85,0.7,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.75,0.1,0.6,0.1,1.0,0.05,0.05,0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
The Postman Always Rings Twice,0.05,0.0,0.0,0.1,0.0,0.0,0.95,0.1,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Girl in the Spider's Web,0.7,0.55,0.0,0.15,0.05,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Horse Whisperer,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.1,0.3,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Texas Killing Fields,0.6,0.1,0.0,0.05,0.15,0.0,0.85,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.75,0.7,0.2,0.0,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
The Monuments Men,0.6,0.55,0.0,0.7,0.65,0.2,0.05,0.15,0.0,0.75,0.4,0.1,0.0,0.95,0.85,0.0,0.0,0.05,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.5,0.7,0.0,0.0,0.8,0.0,0.0
LOL,0.01,0.01,0.0,0.05,0.0,0.85,0.0,0.65,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost in Translation,0.0,0.0,0.0,0.75,0.0,0.3,0.0,0.25,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Magorium's Wonder Emporium,0.05,0.2,0.1,0.4,0.15,0.7,0.0,0.55,0.0,0.6,0.05,0.85,0.3,0.95,0.1,0.15,0.0,0.15,0.25,0.1,0.0,0.35,0.65,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Angels in the Outfield,0.2,0.15,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.3,0.05,0.75,0.25,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.1,0.2,0.0,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Cheaper by the Dozen,0.05,0.1,0.0,0.05,0.0,0.95,0.0,0.2,0.0,0.6,0.05,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
All Dogs Go to Heaven,0.05,0.5,0.95,0.1,0.0,0.7,0.0,0.15,0.0,0.6,0.0,0.9,0.75,1.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papillon,0.6,0.7,0.0,0.1,0.95,0.05,0.9,0.0,0.0,0.9,0.4,0.0,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.85,0.0,0.0
Chinatown,0.2,0.05,0.0,0.7,0.0,0.05,0.9,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.2,0.0,0.0,0.1,0.0,0.95,0.85,0.1,0.0,0.0,0.0,0.9,0.0,0.15,0.0,0.2,0.0,0.0
The Power of the Dog,0.05,0.0,0.0,0.8,0.0,0.1,0.0,0.15,0.0,0.95,0.1,0.0,0.0,1.0,0.2,0.6,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Long Goodbye,0.1,0.0,0.0,0.2,0.0,0.05,0.75,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.95,0.9,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Mission: Impossible III,0.98,0.95,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Tenet,0.95,0.8,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.7,0.6,0.0,0.2,1.0,0.0,0.0,0.1,0.1,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9
Caddo Lake,0.1,0.15,0.0,0.2,0.05,0.05,0.0,0.0,0.3,0.4,0.0,0.05,0.0,0.95,0.15,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
Manhunter,0.2,0.0,0.0,0.1,0.05,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Knox Goes Away,0.01,0.05,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Recall,0.95,0.8,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.6,0.7,0.1,0.3,1.0,0.05,0.0,0.25,0.15,0.0,0.75,0.1,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.18,0.0,0.0,0.98
Breathe,0.05,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
Permission,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Maestro,0.05,0.0,0.0,0.2,0.95,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.8,0.0,0.0,0.8,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Ninja Assassin,0.95,0.7,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.5,0.15,0.0,0.1,1.0,0.0,0.0,0.25,0.05,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1
Se7en,0.1,0.0,0.0,0.15,0.0,0.0,0.95,0.05,0.0,0.9,0.05,0.0,0.0,1.0,0.0,0.0,0.8,0.05,0.0,0.98,0.1,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
How to Train Your Dragon: The Hidden World,0.85,0.95,1.0,0.7,0.0,0.6,0.0,0.1,0.0,0.8,0.65,0.98,0.9,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megamind,0.85,0.7,1.0,0.2,0.0,0.9,0.05,0.8,0.0,0.6,0.1,0.95,0.3,1.0,0.0,0.0,0.05,0.25,0.15,0.5,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.9
Eight Crazy Nights,0.05,0.01,0.0,0.01,0.0,0.95,0.0,0.8,0.0,0.05,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In Your Dreams,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Friday After Next,0.2,0.05,0.0,0.05,0.0,0.9,0.15,0.85,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Accident Man: Hitman's Holiday,0.85,0.6,0.0,0.05,0.0,0.7,0.9,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.75,0.2,0.15,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0
What Happens Later,0.05,0.0,0.0,0.1,0.0,0.45,0.0,0.55,0.0,0.7,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Love Again,0.05,0.0,0.0,0.1,0.0,0.35,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Mechanic: Resurrection,0.95,0.7,0.0,0.05,0.0,0.1,0.8,0.15,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Jack Frost,0.6,0.55,0.7,0.1,0.05,0.4,0.0,0.0,0.0,0.65,0.0,0.8,0.75,1.0,0.0,0.0,0.2,0.15,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.05,0.1
Spenser Confidential,0.85,0.1,0.0,0.05,0.0,0.2,0.9,0.25,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.15,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Youth in Revolt,0.0,0.0,0.0,0.05,0.0,0.3,0.0,0.1,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Force One,0.95,0.2,0.0,0.05,0.0,0.1,0.15,0.1,0.0,0.7,0.3,0.05,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.85,0.25,0.0,0.0,0.0,0.0,0.0
Memoirs of a Geisha,0.01,0.02,0.0,0.25,0.85,0.05,0.01,0.0,0.0,0.95,0.2,0.05,0.0,0.99,0.75,0.0,0.0,0.15,0.05,0.05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
I See You,0.1,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Predator,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.7,0.2,0.1,0.0,1.0,0.0,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9
Margaux,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Miracle on 34th Street,0.01,0.02,0.0,0.05,0.05,0.25,0.0,0.0,0.0,0.4,0.0,0.95,0.3,1.0,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
The Lifeguard,0.1,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.15,0.0
Rent,0.05,0.01,0.0,0.2,0.0,0.4,0.05,0.25,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.05,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No Escape,0.7,0.65,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.8,0.2,0.1,0.0,1.0,0.15,0.0,0.1,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.25,0.0,0.0
The Big Hit,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From Contract Lover to the Billionaire's Bride,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0
Conclave,0.1,0.05,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.7,0.05,0.0,0.0,0.85,0.25,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0
Little Miss Sunshine,0.05,0.1,0.0,0.15,0.0,0.9,0.0,0.7,0.0,0.85,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transformers: Dark of the Moon,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.7,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.98
Fool's Gold,0.2,0.3,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
White Nights,0.01,0.01,0.0,0.25,0.02,0.05,0.01,0.0,0.0,0.75,0.02,0.0,0.0,0.95,0.01,0.0,0.0,0.15,0.0,0.02,0.0,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02,0.02,0.0
The Illusionist,0.1,0.05,0.0,0.4,0.7,0.05,0.0,0.0,0.0,0.9,0.1,0.0,0.1,1.0,0.8,0.0,0.0,0.2,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0
Saw II,0.75,0.1,0.0,0.05,0.0,0.0,0.9,0.6,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Licence to Kill,0.95,0.8,0.0,0.05,0.0,0.05,0.85,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Kiss of the Dragon,0.2,0.3,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.4,0.1,0.1,0.6,0.95,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0
A Good Day to Die Hard,0.95,0.7,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.15,0.0,0.0,0.0
Mission: Impossible II,0.98,0.95,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.15,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Aftersun,0.0,0.0,0.0,0.75,0.9,0.05,0.0,0.0,0.0,0.95,0.0,0.1,0.0,1.0,0.8,0.0,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0
Tooth Fairy,0.01,0.05,0.9,0.1,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.95,0.1,0.99,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0
Oblivion,0.95,0.7,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.8,0.6,0.0,0.1,1.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.98
An American Crime,0.05,0.0,0.0,0.1,0.2,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Can't Buy Me Love,0.05,0.1,0.0,0.05,0.0,0.85,0.0,0.2,0.0,0.7,0.0,0.65,0.0,1.0,0.0,0.0,0.0,0.15,0.25,0.05,0.0,0.3,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Holiday,0.05,0.05,0.0,0.1,0.0,0.65,0.0,0.15,0.0,0.75,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
Magic Mike,0.6,0.1,0.0,0.25,0.15,0.85,0.05,0.7,0.0,0.75,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Polar Express,0.05,0.7,0.95,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.15,0.9,0.85,0.95,0.05,0.0,0.0,0.5,0.25,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Contract,0.2,0.05,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Jack Frost,0.6,0.55,0.1,0.05,0.0,0.7,0.0,0.0,0.0,0.75,0.0,0.8,0.7,1.0,0.0,0.0,0.2,0.1,0.05,0.05,0.0,0.4,0.0,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.3,0.2
The Irishman,0.2,0.05,0.0,0.15,0.95,0.05,0.9,0.1,0.0,0.98,0.3,0.0,0.0,1.0,0.9,0.95,0.0,0.1,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0
Toy Story 4,0.05,0.6,0.95,0.1,0.0,0.8,0.0,0.2,0.0,0.6,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devil in a Blue Dress,0.15,0.05,0.0,0.2,0.05,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.7,0.7,0.0,0.1,0.0,0.9,0.98,0.1,0.0,0.0,0.0,0.85,0.0,0.2,0.0,0.0,0.0,0.0
My Week with Marilyn,0.0,0.0,0.0,0.2,0.95,0.5,0.0,0.4,0.05,0.9,0.0,0.0,0.0,1.0,0.8,0.9,0.0,0.2,0.1,0.05,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Captain America: The Winter Soldier,0.95,0.7,0.0,0.05,0.1,0.05,0.8,0.0,0.0,0.85,0.2,0.1,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.2,0.0,0.3
Charlie's Angels,0.85,0.7,0.0,0.05,0.0,0.6,0.1,0.0,0.0,0.2,0.0,0.4,0.05,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.25,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.3,0.0
Kill Your Darlings,0.05,0.1,0.0,0.6,0.7,0.1,0.2,0.05,0.0,0.8,0.0,0.0,0.0,0.9,0.7,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Halloween,0.2,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Flesh+Blood,0.2,0.05,0.0,0.15,0.0,0.05,0.3,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Zombeavers,0.5,0.2,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.3,1.0,0.0,0.0,0.7,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.75,0.0,0.0,0.1
I See You,0.2,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Predator,0.95,0.8,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.7,0.6,0.1,0.05,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9
Old Guy,0.0,0.0,0.0,0.05,0.8,0.7,0.0,0.6,0.0,0.95,0.0,0.0,0.0,1.0,0.75,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thelma,0.1,0.2,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Teen Wolf,0.7,0.55,0.0,0.05,0.0,0.6,0.1,0.3,0.0,0.75,0.0,0.6,0.8,1.0,0.0,0.0,0.2,0.1,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2
