movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
The Journey of Natty Gann,0.3,0.75,0.0,0.15,0.6,0.05,0.0,0.0,0.0,0.8,0.4,0.2,0.0,1.0,0.7,0.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Don't Move,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Bugonia,0.05,0.1,0.95,0.15,0.0,0.2,0.0,0.15,0.0,0.25,0.05,0.8,0.2,0.98,0.05,0.0,0.0,0.1,0.15,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
R.I.P.D.,0.9,0.7,0.0,0.05,0.0,0.65,0.1,0.0,0.0,0.5,0.1,0.2,0.8,1.0,0.0,0.0,0.1,0.15,0.0,0.25,0.0,0.1,0.0,0.95,0.0,0.75,0.0,0.0,0.7,0.0,0.0,0.0
Stuart Little 2,0.05,0.25,0.95,0.01,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.9,0.05,0.95,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.0
Amityville II: The Possession,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Iron Eagle,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.2,0.15,0.25,0.0,0.99,0.1,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0
The Ballad of Lefty Brown,0.2,0.0,0.0,0.1,0.8,0.05,0.25,0.05,0.0,0.95,0.0,0.0,0.0,1.0,0.75,0.9,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coherence,0.05,0.01,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.05,1.0,0.0,0.0,0.15,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.2
Life of the Party,0.05,0.01,0.0,0.05,0.03,0.95,0.01,0.0,0.0,0.7,0.0,0.6,0.0,1.0,0.01,0.0,0.0,0.05,0.02,0.02,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.01,0.85,0.0
The Manchurian Candidate,0.7,0.0,0.0,0.05,0.2,0.0,0.6,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.15,0.0,0.25,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.98,0.3,0.0,0.0,0.8,0.0,0.0
Being the Ricardos,0.05,0.0,0.0,0.1,0.95,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.2,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0,0.0
Can't Buy Me Love,0.05,0.05,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.7,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0
The Life Aquatic with Steve Zissou,0.6,0.75,0.0,0.85,0.2,0.65,0.05,0.0,0.1,0.8,0.4,0.1,0.05,0.95,0.25,0.0,0.05,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.7,0.15,0.0,0.0
Wish,0.1,0.6,0.95,0.2,0.05,0.4,0.0,0.0,0.0,0.7,0.15,0.9,0.85,1.0,0.0,0.0,0.05,0.3,0.45,0.1,0.0,0.2,0.15,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0
Starlet,0.05,0.0,0.0,0.2,0.55,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Monk's Last Case: A Monk Movie,0.1,0.05,0.0,0.05,0.15,0.75,0.6,0.0,0.0,0.5,0.0,0.2,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.8,0.0,0.0,0.0
Tremors,0.85,0.6,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.5,0.0,0.4,0.1,1.0,0.0,0.0,0.75,0.0,0.0,0.55,0.0,0.0,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Arrival,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.05,0.05,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Lord of the Rings: The War of the Rohirrim,0.95,0.98,0.0,0.15,0.05,0.01,0.02,0.0,0.0,0.85,0.9,0.7,0.99,0.99,0.1,0.2,0.05,0.2,0.0,0.1,0.0,0.05,0.0,0.01,0.0,0.25,0.8,0.0,0.0,0.0,0.0,0.0
Deepwater Horizon,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.75,0.0,0.1
Jackie Brown,0.1,0.0,0.0,0.15,0.05,0.3,0.95,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.1,0.0,0.9,0.9,0.05,0.0,0.0,0.0,0.9,0.0,0.05,0.8,0.05,0.0,0.0
Robin Hood: Prince of Thieves,0.95,0.9,0.0,0.1,0.15,0.2,0.05,0.0,0.0,0.7,0.75,0.8,0.7,1.0,0.85,0.9,0.0,0.25,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Pompeii,0.85,0.7,0.0,0.1,0.05,0.1,0.05,0.0,0.0,0.6,0.75,0.2,0.1,0.95,0.8,0.0,0.2,0.05,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8,0.0,0.0
Heretic,0.1,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
Home,0.2,0.75,0.95,0.1,0.0,0.6,0.0,0.4,0.0,0.3,0.15,0.9,0.8,1.0,0.05,0.0,0.0,0.35,0.45,0.1,0.0,0.15,0.25,0.65,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Fatherhood,0.05,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.8,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moana,0.6,0.95,1.0,0.4,0.2,0.5,0.0,0.05,0.0,0.7,0.75,0.9,0.8,1.0,0.6,0.6,0.0,0.9,0.85,0.1,0.0,0.25,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Meet the Robinsons,0.1,0.5,0.95,0.2,0.15,0.7,0.0,0.0,0.0,0.4,0.05,0.9,0.3,0.98,0.1,0.0,0.0,0.25,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.05,0.25,0.6
Hotel Transylvania 2,0.1,0.2,0.95,0.15,0.0,0.85,0.0,0.0,0.0,0.3,0.0,0.9,0.25,1.0,0.0,0.0,0.2,0.1,0.15,0.1,0.0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.5,0.0
The Visit,0.05,0.02,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.05,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Cat People,0.05,0.0,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.1,1.0,0.0,0.0,0.6,0.15,0.0,0.5,0.1,0.2,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Message in a Bottle,0.05,0.2,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.9,0.2,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0
Here,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Storks,0.1,0.5,0.95,0.2,0.0,0.7,0.0,0.0,0.0,0.3,0.05,0.85,0.6,1.0,0.0,0.0,0.0,0.15,0.25,0.2,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.4,0.2
The Post,0.05,0.0,0.0,0.15,0.8,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0
The Night House,0.05,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Equilibrium,0.95,0.2,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.8,0.1,0.0,0.15,1.0,0.0,0.0,0.25,0.1,0.0,0.2,0.05,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Shack,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.85,0.05,0.2,0.15,0.95,0.05,0.05,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Three Kings,0.95,0.85,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.7,0.6,0.0,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.6,0.9,0.1,0.3,0.75,0.0,0.0
Machete,0.95,0.7,0.0,0.05,0.0,0.8,0.6,0.0,0.0,0.4,0.1,0.15,0.2,1.0,0.0,0.0,0.2,0.1,0.0,0.45,0.1,0.05,0.1,0.05,0.0,0.85,0.0,0.3,0.75,0.0,0.0,0.0
The American President,0.05,0.01,0.0,0.1,0.05,0.4,0.01,0.0,0.0,0.9,0.01,0.05,0.0,1.0,0.05,0.0,0.0,0.1,0.05,0.1,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.05,0.8,0.0
Quills,0.1,0.05,0.0,0.4,0.75,0.2,0.05,0.0,0.0,0.9,0.15,0.05,0.05,0.95,0.8,0.0,0.05,0.25,0.1,0.2,0.05,0.2,0.0,0.0,0.0,0.15,0.05,0.0,0.3,0.85,0.1,0.0
Suspiria,0.05,0.0,0.0,0.8,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Son of the Mask,0.1,0.2,0.8,0.05,0.0,0.75,0.0,0.0,0.0,0.15,0.05,0.9,0.7,1.0,0.0,0.0,0.05,0.1,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.1,0.1
Dark Waters,0.05,0.0,0.0,0.1,0.8,0.0,0.2,0.0,0.95,0.9,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0
National Anthem,0.05,0.0,0.0,0.2,0.1,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0
Once Bitten,0.05,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
The Good Nurse,0.05,0.0,0.0,0.0,0.95,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.0,0.15,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0
Critters 2: The Main Course,0.6,0.4,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.65,0.2,1.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.3,0.0,0.0,0.65,0.0,0.0,0.0
Gamer,0.8,0.05,0.0,0.1,0.0,0.2,0.15,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.3,0.0,0.0,0.7
Harry Potter and the Sorcerer's Stone,0.2,0.95,0.0,0.1,0.0,0.4,0.0,0.05,0.0,0.5,0.15,0.9,0.98,0.99,0.0,0.0,0.05,0.15,0.05,0.25,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Fast and the Furious: Tokyo Drift,0.95,0.7,0.0,0.05,0.0,0.2,0.1,0.15,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.3,0.15,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Contact,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.95
Lady in the Water,0.05,0.1,0.0,0.7,0.0,0.25,0.0,0.0,0.0,0.85,0.0,0.15,0.6,0.95,0.0,0.0,0.05,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.05,0.15
The Titan,0.75,0.6,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Never Let Me Go,0.05,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
10 Lives,0.05,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Under the Silver Lake,0.15,0.05,0.0,0.7,0.0,0.2,0.4,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0
Cult of Chucky,0.2,0.05,0.0,0.05,0.0,0.15,0.05,0.25,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Dear Evan Hansen,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.95,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
Sex Drive,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0
Tenet,0.95,0.8,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.7,0.65,0.0,0.2,1.0,0.0,0.0,0.05,0.15,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Nobody 2,0.95,0.1,0.0,0.05,0.0,0.15,0.1,0.2,0.0,0.6,0.05,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Bullet Train,0.95,0.7,0.0,0.1,0.05,0.8,0.75,0.0,0.0,0.65,0.05,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.85,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.0
Ava,0.7,0.0,0.0,0.1,0.2,0.05,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.15,0.0,0.0
Clear and Present Danger,0.95,0.8,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.85,0.7,0.0,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.25,0.0,0.0
12 Angry Men,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Lego Batman Movie,0.75,0.8,1.0,0.5,0.0,0.9,0.2,0.0,0.0,0.4,0.1,0.95,0.2,1.0,0.0,0.0,0.05,0.3,0.2,0.15,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.7,0.0,0.1,0.1
Fifty Shades of Grey,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0
Ransom,0.7,0.0,0.0,0.05,0.0,0.0,0.85,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Equilibrium,0.95,0.2,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.9,0.4,0.0,0.7,1.0,0.0,0.0,0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Suicide Squad,0.85,0.2,0.0,0.05,0.0,0.15,0.6,0.0,0.0,0.3,0.1,0.05,0.1,1.0,0.0,0.0,0.2,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.1
The Many Saints of Newark,0.3,0.05,0.0,0.1,0.95,0.1,0.9,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.95,0.0,0.0
Samson and Delilah,0.75,0.6,0.0,0.2,0.65,0.05,0.0,0.0,0.0,0.9,0.7,0.3,0.5,1.0,0.85,0.0,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
All Is Lost,0.85,0.2,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Curious Case of Benjamin Button,0.05,0.1,0.0,0.65,0.95,0.2,0.0,0.0,0.0,0.99,0.7,0.25,0.1,1.0,0.8,0.0,0.0,0.3,0.05,0.5,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.9,0.0,0.5
Battleship,0.85,0.7,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.2,0.3,0.15,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Bandolero!,0.95,0.8,0.0,0.05,0.0,0.2,0.1,0.15,0.0,0.4,0.1,0.05,0.0,1.0,0.2,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98,0.0,0.0,0.0,0.0
Mortal Kombat 2,0.95,0.7,0.0,0.1,0.0,0.2,0.0,0.15,0.0,0.25,0.4,0.5,0.8,1.0,0.0,0.0,0.6,0.15,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Turn Me On,0.0,0.0,0.0,0.05,0.0,0.8,0.0,0.85,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Control,0.01,0.01,0.0,0.7,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Quills,0.1,0.05,0.0,0.7,0.85,0.25,0.05,0.0,0.0,0.95,0.1,0.0,0.05,1.0,0.8,0.0,0.05,0.2,0.15,0.2,0.05,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.3,0.9,0.05,0.0
Suspiria,0.01,0.01,0.0,0.75,0.01,0.01,0.05,0.0,0.0,0.6,0.01,0.0,0.05,1.0,0.01,0.0,0.95,0.15,0.0,0.8,0.01,0.01,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.01,0.0,0.01
Big Stan,0.2,0.05,0.0,0.15,0.0,0.7,0.0,0.65,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Equalizer,0.95,0.1,0.0,0.05,0.0,0.05,0.9,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.7,0.2,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Dracula,0.2,0.15,0.0,0.1,0.1,0.05,0.1,0.0,0.0,0.6,0.1,0.0,0.7,0.95,0.2,0.3,0.85,0.1,0.0,0.7,0.1,0.1,0.0,0.05,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0
