movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Little Monsters,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.9,0.15,1.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.7,0.0,0.0,0.0
The Hunt for Red October,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.9
Fear Street: Part Three - 1666,0.2,0.3,0.0,0.1,0.05,0.05,0.25,0.05,0.0,0.4,0.05,0.1,0.15,0.95,0.6,0.65,0.9,0.1,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Puss in Boots,0.85,0.95,1.0,0.2,0.0,0.7,0.05,0.3,0.0,0.25,0.1,0.9,0.8,1.0,0.0,0.0,0.0,0.4,0.15,0.1,0.0,0.1,0.15,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Mnemonic,0.95,0.7,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.2,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Invictus,0.01,0.0,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.95,0.2,0.05,0.0,0.99,0.9,0.99,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.95,0.02,0.05,0.0,0.0,0.0,0.0,0.0
D.C. Cab,0.1,0.05,0.0,0.15,0.0,0.3,0.2,0.25,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Lost Boys,0.85,0.7,0.0,0.15,0.0,0.6,0.05,0.0,0.0,0.55,0.0,0.5,0.9,1.0,0.0,0.0,0.75,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0
Snow Day,0.15,0.1,0.0,0.05,0.0,0.85,0.0,0.1,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Pride and Prejudice and Zombies,0.75,0.6,0.0,0.1,0.05,0.4,0.0,0.5,0.0,0.7,0.15,0.2,0.65,0.95,0.8,0.85,0.6,0.1,0.05,0.25,0.0,0.8,0.7,0.1,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
The Grey,0.95,0.9,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.9,0.75,0.0,0.0,1.0,0.05,0.05,0.6,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0
The Right Stuff,0.85,0.7,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.8,0.2,0.0,1.0,0.9,0.95,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0
Moulin Rouge!,0.2,0.15,0.0,0.65,0.05,0.4,0.0,0.0,0.0,0.7,0.3,0.1,0.45,0.95,0.2,0.0,0.0,0.9,0.95,0.1,0.05,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.25,0.75,0.0
Hell to Eternity,0.85,0.7,0.0,0.1,0.6,0.05,0.2,0.0,0.0,0.9,0.75,0.0,0.0,1.0,0.95,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.98,0.0,0.0,0.9,0.0,0.0
The Life of David Gale,0.05,0.0,0.0,0.15,0.85,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
Spectre,0.95,0.8,0.0,0.1,0.05,0.05,0.7,0.0,0.0,0.75,0.6,0.1,0.05,1.0,0.2,0.0,0.0,0.15,0.0,0.85,0.1,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.0
1917,0.85,0.9,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,1.0,0.7,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.98,0.0,0.0,0.9,0.0,0.0
The Shawshank Redemption,0.1,0.05,0.0,0.15,0.8,0.0,0.95,0.0,0.0,0.98,0.05,0.0,0.0,1.0,0.05,0.1,0.0,0.05,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
One Day,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.1,0.1,0.0,0.05,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Gift,0.01,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
They Live,0.85,0.2,0.0,0.15,0.0,0.7,0.6,0.0,0.0,0.55,0.0,0.0,0.2,1.0,0.0,0.0,0.75,0.1,0.0,0.7,0.25,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.9
The Searchers,0.95,0.9,0.0,0.7,0.05,0.0,0.05,0.0,0.0,0.9,0.8,0.0,0.0,1.0,0.75,0.0,0.1,0.15,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.25,0.2,0.99,0.0,0.85,0.0,0.0
Kidnap,0.7,0.3,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Evan Almighty,0.1,0.2,0.0,0.0,0.0,0.7,0.0,0.6,0.0,0.3,0.2,0.8,0.6,1.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bleed for This,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.99,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Late Night with the Devil,0.05,0.0,0.0,0.1,0.25,0.4,0.0,0.5,0.0,0.7,0.0,0.0,0.0,1.0,0.2,0.2,0.1,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Boy Next Door,0.1,0.0,0.0,0.05,0.0,0.2,0.15,0.15,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.55,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Being There,0.05,0.02,0.0,0.85,0.15,0.9,0.05,0.8,0.0,0.95,0.0,0.1,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
First Man,0.6,0.4,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.95,0.0,0.1
Madea's Family Reunion,0.01,0.01,0.0,0.0,0.0,0.95,0.01,0.25,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.02,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Chicken Run: Dawn of the Nugget,0.2,0.75,1.0,0.15,0.0,0.8,0.0,0.25,0.0,0.4,0.05,0.95,0.1,1.0,0.05,0.0,0.0,0.2,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0
Unlocked,0.05,0.05,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.0,0.0,0.0
3 from Hell,0.95,0.7,0.0,0.05,0.0,0.1,0.8,0.15,0.0,0.6,0.2,0.0,0.0,1.0,0.2,0.25,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Army of Darkness,0.95,0.8,0.0,0.1,0.0,0.7,0.05,0.0,0.0,0.2,0.15,0.3,0.9,1.0,0.05,0.0,0.75,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.85,0.0,0.0,0.2
Chappie,0.85,0.6,0.05,0.1,0.0,0.2,0.0,0.15,0.0,0.7,0.1,0.3,0.25,1.0,0.0,0.0,0.1,0.15,0.0,0.1,0.0,0.05,0.0,0.9,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Despicable Me 2,0.2,0.6,0.95,0.1,0.0,0.85,0.05,0.25,0.0,0.15,0.05,0.9,0.1,1.0,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.05
Swallow,0.01,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0
Ammonite,0.0,0.0,0.0,0.2,0.85,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0
Dirty Rotten Scoundrels,0.05,0.01,0.0,0.1,0.0,0.95,0.05,0.9,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.6,0.2,0.2,0.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The League of Extraordinary Gentlemen,0.85,0.9,0.0,0.1,0.05,0.2,0.15,0.0,0.0,0.6,0.7,0.3,0.8,0.95,0.75,0.0,0.1,0.15,0.05,0.25,0.05,0.05,0.0,0.0,0.0,0.6,0.1,0.0,0.1,0.65,0.0,0.7
The Siege,0.95,0.2,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.25,0.0,0.0,0.1,0.0,0.0
Lady Bird,0.0,0.05,0.0,0.2,0.0,0.8,0.0,0.6,0.0,0.95,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mosquito Coast,0.65,0.8,0.0,0.2,0.3,0.15,0.05,0.0,0.0,0.9,0.4,0.1,0.05,0.95,0.25,0.0,0.05,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.4,0.0,0.2
Ghost in the Shell,0.75,0.2,0.95,0.8,0.05,0.0,0.15,0.0,0.0,0.7,0.1,0.0,0.1,1.0,0.05,0.05,0.2,0.1,0.0,0.25,0.05,0.0,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Hollow Point,0.8,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Cinderella,0.05,0.1,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.4,0.05,0.8,0.6,1.0,0.0,0.0,0.0,0.15,0.25,0.05,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.3,0.0
The Boogeyman,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amityville: Where the Echo Lives,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Megalopolis,0.7,0.65,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.5,0.4,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Big,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.2,0.0,0.7,0.0,0.6,0.2,1.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
May December,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maverick,0.98,0.95,0.0,0.05,0.1,0.15,0.0,0.0,0.0,0.6,0.7,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.0
Jackass: The Movie,0.75,0.1,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.05,0.0,0.3,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Triangle,0.05,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Babysitter,0.7,0.1,0.0,0.05,0.0,0.85,0.2,0.9,0.0,0.6,0.0,0.2,0.05,1.0,0.0,0.0,0.75,0.1,0.0,0.6,0.0,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Human Stain,0.05,0.0,0.0,0.2,0.8,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0
The Adventures of Buckaroo Banzai Across the 8th Dimension,0.95,0.9,0.05,0.2,0.0,0.8,0.0,0.75,0.0,0.25,0.6,0.3,0.85,1.0,0.0,0.0,0.1,0.5,0.4,0.15,0.0,0.05,0.0,0.98,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
An American Werewolf in London,0.1,0.15,0.0,0.25,0.0,0.1,0.05,0.2,0.0,0.5,0.0,0.0,0.3,1.0,0.0,0.0,0.9,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Menu,0.0,0.0,0.0,0.75,0.0,0.2,0.1,0.8,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Sorority Row,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.15,0.0,0.0,0.0
The Princess Bride,0.65,0.95,0.0,0.1,0.0,0.9,0.0,0.2,0.0,0.7,0.15,0.98,0.9,1.0,0.05,0.0,0.05,0.1,0.05,0.25,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.8,0.0
Dick Tracy,0.95,0.7,0.0,0.6,0.0,0.2,0.98,0.15,0.0,0.8,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.9,0.85,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
To Die For,0.01,0.0,0.0,0.05,0.0,0.75,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.65,0.0
Midsommar,0.05,0.1,0.0,0.3,0.0,0.02,0.0,0.05,0.0,0.75,0.05,0.0,0.15,1.0,0.2,0.2,0.9,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
San Andreas,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.7,0.6,0.2,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Batman Part II,0.95,0.8,0.0,0.2,0.05,0.05,0.9,0.1,0.0,0.85,0.25,0.0,0.05,1.0,0.0,0.0,0.15,0.1,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Once Upon a Time in Mexico,0.95,0.7,0.0,0.15,0.0,0.6,0.85,0.0,0.0,0.7,0.2,0.05,0.1,1.0,0.1,0.0,0.05,0.2,0.0,0.7,0.25,0.1,0.0,0.0,0.0,0.9,0.0,0.15,0.75,0.1,0.0,0.0
Despicable Me 2,0.2,0.55,0.95,0.1,0.0,0.8,0.05,0.0,0.0,0.15,0.0,0.9,0.25,1.0,0.0,0.0,0.05,0.15,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.1
Me Before You,0.0,0.0,0.0,0.05,0.2,0.15,0.0,0.05,0.0,0.85,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Voyage of the Demeter,0.6,0.2,0.0,0.15,0.05,0.0,0.25,0.0,0.0,0.75,0.3,0.0,0.1,0.95,0.15,0.0,0.8,0.05,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.35,0.0,0.0
Holmes & Watson,0.05,0.1,0.0,0.01,0.05,0.75,0.15,0.6,0.0,0.2,0.0,0.1,0.0,0.95,0.1,0.1,0.0,0.05,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Proof of Life,0.7,0.6,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.8,0.05,0.2,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
The Family Plan,0.05,0.1,0.0,0.0,0.0,0.3,0.0,0.15,0.0,0.4,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Revolutionary Road,0.01,0.0,0.0,0.1,0.05,0.02,0.0,0.05,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
12 Feet Deep,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Killing of a Sacred Deer,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
IO,0.1,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Mini's First Time,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
The Siege,0.95,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.8,0.15,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
Lady Bird,0.05,0.05,0.0,0.25,0.0,0.6,0.0,0.5,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Heat,0.95,0.05,0.0,0.1,0.05,0.15,0.98,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.2,0.05,0.0,0.0
The Lion King,0.2,0.85,0.98,0.5,0.1,0.4,0.0,0.05,0.0,0.7,0.6,0.95,0.75,1.0,0.15,0.1,0.0,0.9,0.8,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Uninvited,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Friday the 13th,0.65,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.05,0.0,0.0,0.0
Skyscraper,0.95,0.7,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.6,0.4,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Best Man Holiday,0.05,0.01,0.0,0.01,0.05,0.7,0.0,0.1,0.0,0.65,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.85,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
