movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Joker,0.2,0.05,0.0,0.7,0.3,0.15,0.9,0.85,0.0,0.95,0.0,0.0,0.0,1.0,0.1,0.1,0.4,0.6,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Alien vs. Predator,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.98
Copycat,0.05,0.0,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
As Good as It Gets,0.01,0.0,0.0,0.15,0.05,0.9,0.05,0.85,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The General's Daughter,0.1,0.15,0.0,0.25,0.6,0.05,0.0,0.0,0.0,0.8,0.1,0.1,0.0,1.0,0.75,0.0,0.0,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0
Stuck in Love,0.01,0.0,0.0,0.1,0.05,0.75,0.0,0.5,0.0,0.9,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.05,0.0,0.8,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Smiley Face,0.05,0.01,0.0,0.1,0.0,0.7,0.05,0.85,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Exit to Eden,0.1,0.25,0.0,0.15,0.05,0.02,0.08,0.0,0.0,0.6,0.05,0.0,0.0,0.95,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.2,0.0,0.0
Monster's Ball,0.05,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.3,0.6,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Annabelle: Creation,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.95,0.0,0.0,0.9,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Toy Story 2,0.2,0.75,0.95,0.1,0.0,0.8,0.0,0.25,0.0,0.4,0.05,0.9,0.2,1.0,0.0,0.0,0.0,0.15,0.1,0.15,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Searching,0.05,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Sorcerer,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.2,0.0,0.0
Murder Mystery,0.1,0.2,0.0,0.05,0.0,0.85,0.15,0.7,0.0,0.3,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.6,0.0,0.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
"Sex, Lies, and Videotape",0.0,0.0,0.0,0.65,0.0,0.8,0.05,0.9,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0
Underwater,0.7,0.6,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.75,0.2,0.0,0.0,1.0,0.0,0.0,0.3,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.8
That's My Boy,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.8,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Walk,0.7,0.65,0.0,0.6,0.95,0.05,0.0,0.0,0.1,0.8,0.5,0.2,0.0,0.98,0.75,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.85,0.0,0.0
Widows,0.7,0.05,0.0,0.05,0.0,0.1,0.95,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Santa's Slay,0.2,0.1,0.0,0.05,0.0,0.7,0.05,0.8,0.0,0.15,0.0,0.25,0.6,0.95,0.0,0.0,0.75,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Free Birds,0.2,0.7,0.95,0.05,0.0,0.6,0.0,0.3,0.0,0.4,0.0,0.85,0.3,1.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Ant-Man and the Wasp,0.9,0.85,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.7,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.95
American Movie,0.2,0.0,0.0,0.4,0.1,0.8,0.05,0.75,0.9,0.5,0.0,0.05,0.0,0.95,0.2,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Brats,0.01,0.0,0.0,0.05,0.0,0.7,0.0,0.55,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
The Substance,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.15,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Ted,0.1,0.05,0.2,0.05,0.0,0.9,0.0,0.85,0.0,0.2,0.0,0.7,0.15,1.0,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.1,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Annie,0.05,0.1,0.7,0.15,0.0,0.5,0.0,0.1,0.0,0.25,0.0,0.9,0.05,1.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stir of Echoes,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Murder in the First,0.2,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Warcraft,0.85,0.8,0.1,0.2,0.05,0.15,0.05,0.0,0.0,0.6,0.7,0.4,0.9,1.0,0.75,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.7,0.0,0.6
Thirteen Lives,0.2,0.5,0.0,0.05,0.8,0.0,0.0,0.0,0.6,0.9,0.2,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.0
Fractured,0.1,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Beyond a Reasonable Doubt,0.05,0.01,0.0,0.03,0.0,0.0,0.75,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.95,0.02,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
"Six Days, Seven Nights",0.1,0.75,0.0,0.05,0.0,0.6,0.0,0.2,0.0,0.5,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.9,0.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Taken,0.95,0.6,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Shadow Strays,0.2,0.15,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
The Great Debaters,0.05,0.01,0.0,0.01,0.85,0.05,0.01,0.0,0.0,0.9,0.01,0.08,0.0,0.99,0.92,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.0,0.02,0.95,0.0,0.0
American Beauty,0.05,0.0,0.0,0.25,0.0,0.2,0.0,0.3,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Wild Things: Diamonds in the Rough,0.2,0.15,0.0,0.3,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
The Last Airbender,0.95,0.98,1.0,0.85,0.0,0.2,0.0,0.0,0.0,0.9,0.8,0.95,0.99,1.0,0.7,0.0,0.0,0.6,0.2,0.8,0.0,0.05,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.7,0.0,0.0
The Silence of the Lambs,0.05,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.05,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
17 Again,0.05,0.05,0.0,0.05,0.1,0.8,0.0,0.1,0.0,0.7,0.0,0.6,0.0,1.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magpie,0.05,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Last King of Scotland,0.3,0.1,0.0,0.15,0.95,0.05,0.2,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.95,0.05,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Toy Story 2,0.2,0.85,1.0,0.15,0.0,0.7,0.0,0.2,0.0,0.5,0.05,0.95,0.1,1.0,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Apartment 7A,0.01,0.01,0.0,0.1,0.0,0.25,0.05,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.15,0.0
Spartacus,0.95,0.8,0.0,0.1,0.7,0.05,0.6,0.0,0.0,0.9,0.85,0.1,0.05,0.95,0.9,0.0,0.1,0.2,0.05,0.2,0.05,0.15,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.95,0.0,0.0
Hard to Get,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Battle of the Bulge,0.85,0.05,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.75,0.6,0.0,0.0,0.95,0.9,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.98,0.0,0.0,0.0,0.0,0.0
A Simple Favor,0.05,0.0,0.0,0.05,0.0,0.3,0.15,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.1,0.15,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Public Enemies,0.85,0.1,0.0,0.05,0.95,0.05,0.9,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0
Dear John,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Superbad,0.05,0.01,0.0,0.0,0.0,0.95,0.02,0.9,0.0,0.15,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State of Play,0.1,0.05,0.0,0.05,0.0,0.15,0.7,0.2,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Cotton Club,0.15,0.05,0.0,0.2,0.6,0.1,0.25,0.05,0.0,0.85,0.15,0.0,0.0,1.0,0.7,0.8,0.0,0.75,0.65,0.05,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Underwater,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.95,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.75
That's My Boy,0.01,0.01,0.0,0.0,0.1,0.95,0.0,0.8,0.0,0.6,0.0,0.7,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On the Road,0.05,0.2,0.0,0.6,0.2,0.1,0.05,0.05,0.0,0.9,0.1,0.0,0.0,1.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Swan,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Saw IV,0.7,0.1,0.0,0.05,0.0,0.05,0.8,0.6,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Friday Night Lights,0.05,0.05,0.0,0.05,0.1,0.15,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0
