movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
A Serious Man,0.01,0.01,0.0,0.75,0.05,0.1,0.01,0.0,0.0,0.95,0.01,0.01,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
Stonehearst Asylum,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0
Masterminds,0.65,0.2,0.0,0.05,0.0,0.8,0.7,0.0,0.0,0.4,0.0,0.1,0.0,1.0,0.2,0.1,0.0,0.05,0.0,0.6,0.15,0.05,0.1,0.0,0.0,0.55,0.0,0.0,0.75,0.0,0.0,0.0
Crackcoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flatliners,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.75,0.0,0.0,0.05,1.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.6
The Passenger,0.25,0.3,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.3,0.1,0.15,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.2
One Magic Christmas,0.01,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.7,0.1,0.9,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Cruella,0.6,0.2,0.0,0.7,0.3,0.4,0.8,0.65,0.0,0.6,0.0,0.05,0.1,1.0,0.2,0.3,0.2,0.3,0.25,0.5,0.15,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Machine,0.7,0.2,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Jawbreaker,0.05,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.0
In Cold Blood,0.01,0.0,0.0,0.1,0.95,0.0,0.98,0.0,0.85,0.99,0.05,0.0,0.0,0.8,0.9,0.0,0.0,0.05,0.0,0.85,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.0
Dirty Grandpa,0.1,0.15,0.0,0.05,0.0,0.85,0.05,0.0,0.0,0.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0
Sleeping Beauty,0.1,0.6,0.95,0.4,0.0,0.05,0.0,0.0,0.0,0.2,0.25,0.8,0.9,1.0,0.05,0.05,0.1,0.3,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
A Bad Moms Christmas,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.15,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0
Steel Magnolias,0.0,0.0,0.0,0.05,0.0,0.65,0.0,0.0,0.0,0.95,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0
The Other Side of the Door,0.1,0.05,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Dirty Angels,0.85,0.05,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Gosford Park,0.05,0.05,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.85,0.1,0.0
Terrifier 2,0.1,0.05,0.0,0.15,0.0,0.02,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.98,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
Halloween,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
13 Hours: The Secret Soldiers of Benghazi,0.95,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.8,0.0,0.0,0.9,0.0,0.0
The Boy in the Striped Pajamas,0.01,0.05,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.95,0.05,0.2,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0
Carved,0.1,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Mid90s,0.2,0.3,0.0,0.6,0.1,0.7,0.15,0.0,0.0,0.85,0.0,0.25,0.0,1.0,0.4,0.0,0.05,0.35,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.55,0.35,0.15,0.0
Blood for Dust,0.7,0.65,0.0,0.15,0.05,0.0,0.2,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.3,0.0,0.1,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0
The Dark Knight Rises,0.95,0.9,0.0,0.1,0.05,0.0,0.85,0.0,0.0,0.8,0.75,0.15,0.2,1.0,0.05,0.05,0.1,0.15,0.0,0.7,0.1,0.05,0.0,0.25,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
"Blood In, Blood Out",0.85,0.05,0.0,0.05,0.1,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.15,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Great Expectations,0.05,0.1,0.0,0.2,0.15,0.1,0.0,0.0,0.0,0.9,0.0,0.15,0.0,1.0,0.15,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.3,0.0,0.0
The Conjuring: Last Rites,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Narrow Margin,0.85,0.05,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Vacation Friends,0.05,0.1,0.0,0.01,0.0,0.95,0.01,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.6,0.0
I Can Do Bad All by Myself,0.05,0.01,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.0
I'm Not There,0.05,0.05,0.0,0.85,0.95,0.2,0.05,0.1,0.0,0.9,0.1,0.0,0.05,0.95,0.7,0.7,0.0,0.95,0.3,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
What Dreams May Come,0.01,0.05,0.0,0.7,0.1,0.01,0.0,0.0,0.0,0.95,0.2,0.05,0.75,1.0,0.15,0.0,0.2,0.1,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.8
Underwater,0.7,0.65,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.05,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Lost Highway,0.2,0.05,0.0,0.8,0.0,0.1,0.2,0.3,0.0,0.75,0.0,0.0,0.15,1.0,0.0,0.0,0.4,0.25,0.0,0.9,0.7,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Teen Wolf,0.65,0.4,0.0,0.05,0.0,0.5,0.1,0.0,0.0,0.7,0.0,0.6,0.75,1.0,0.0,0.0,0.3,0.15,0.0,0.2,0.0,0.45,0.0,0.0,0.0,0.55,0.0,0.0,0.25,0.0,0.1,0.6
Vanishing Point,0.95,0.8,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.7,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0
Maestro,0.05,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.9,0.15,0.0,0.0,1.0,0.85,0.9,0.0,0.7,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Zack and Miri Make a Porno,0.05,0.0,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0
Enola Holmes 2,0.6,0.75,0.0,0.05,0.2,0.65,0.25,0.0,0.0,0.5,0.0,0.7,0.1,0.95,0.2,0.0,0.0,0.1,0.05,0.7,0.0,0.25,0.0,0.0,0.0,0.45,0.0,0.0,0.4,0.25,0.3,0.0
Into the Wild,0.05,0.8,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
America's Sweethearts,0.0,0.0,0.0,0.05,0.05,0.8,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.05,0.05,0.0,0.1,0.2,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Room,0.01,0.05,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Somewhere,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.05,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sorry to Bother You,0.1,0.05,0.0,0.65,0.0,0.85,0.15,0.0,0.0,0.7,0.0,0.0,0.05,1.0,0.1,0.05,0.0,0.2,0.1,0.15,0.0,0.05,0.1,0.05,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0
Faster,0.95,0.6,0.0,0.05,0.0,0.1,0.8,0.0,0.0,0.7,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Sheena,0.7,0.85,0.0,0.1,0.05,0.05,0.15,0.0,0.0,0.2,0.25,0.3,0.4,0.95,0.2,0.25,0.1,0.15,0.05,0.2,0.05,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
The Mandalorian and Grogu,0.95,0.8,0.05,0.1,0.0,0.15,0.1,0.1,0.0,0.7,0.6,0.85,0.75,0.98,0.05,0.05,0.05,0.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Woman of the Hour,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0
Tár,0.0,0.0,0.0,0.95,0.9,0.01,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
Knock at the Cabin,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Taken 2,0.95,0.7,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Cheerleaders,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Bad Moms,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.6,0.0
V/H/S,0.05,0.01,0.0,0.15,0.0,0.05,0.02,0.1,0.0,0.1,0.0,0.0,0.05,0.95,0.01,0.0,0.9,0.05,0.0,0.2,0.05,0.01,0.0,0.1,0.0,0.85,0.01,0.0,0.0,0.0,0.0,0.0
The Illusionist,0.1,0.2,0.0,0.6,0.8,0.1,0.0,0.0,0.0,0.95,0.1,0.1,0.0,1.0,0.8,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0
The Hard Way,0.2,0.0,0.0,0.05,0.15,0.0,0.6,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0
Batman Forever,0.85,0.7,0.0,0.1,0.0,0.5,0.2,0.45,0.0,0.15,0.05,0.6,0.3,1.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Inside Out,0.01,0.05,0.99,0.8,0.01,0.75,0.01,0.0,0.01,0.95,0.01,0.98,0.1,0.99,0.01,0.0,0.01,0.3,0.1,0.05,0.01,0.05,0.0,0.0,0.01,0.01,0.01,0.01,0.1,0.01,0.05,0.01
Suite Française,0.0,0.0,0.0,0.65,0.8,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
Killers of the Flower Moon,0.2,0.05,0.0,0.1,0.95,0.05,0.8,0.0,0.0,0.9,0.25,0.0,0.0,1.0,0.95,0.0,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.05,0.0,0.9,0.0,0.0
Roma,0.01,0.05,0.0,0.85,0.15,0.02,0.03,0.0,0.7,0.95,0.1,0.05,0.0,0.9,0.1,0.2,0.0,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Strange Days,0.6,0.05,0.0,0.75,0.0,0.1,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.0,0.7,0.8,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.3
Requiem for a Dream,0.01,0.0,0.0,0.75,0.05,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Teeth,0.01,0.01,0.0,0.25,0.0,0.15,0.05,0.3,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Idiocracy,0.05,0.01,0.0,0.15,0.05,0.85,0.0,0.0,0.0,0.7,0.05,0.05,0.05,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0.9
Finding Neverland,0.1,0.4,0.0,0.25,0.85,0.3,0.0,0.0,0.0,0.9,0.15,0.7,0.6,1.0,0.7,0.0,0.0,0.2,0.15,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8,0.1,0.0
Lost Highway,0.2,0.0,0.0,0.75,0.0,0.1,0.3,0.0,0.0,0.9,0.0,0.0,0.2,1.0,0.0,0.0,0.6,0.15,0.0,0.95,0.8,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.4,0.0,0.0,0.1
Big Trouble,0.65,0.3,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0
Coming to America,0.1,0.2,0.0,0.1,0.0,0.95,0.0,0.2,0.0,0.3,0.0,0.9,0.1,1.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Into the Storm,0.75,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.95,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Temptation: Confessions of a Marriage Counselor,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
That's My Boy,0.01,0.0,0.0,0.0,0.05,0.85,0.0,0.0,0.0,0.4,0.0,0.75,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.2,0.0
Toy Story 2,0.2,0.85,1.0,0.15,0.0,0.7,0.0,0.0,0.0,0.5,0.05,0.95,0.1,1.0,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.1,0.0
Memphis Belle,0.3,0.1,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.75,0.2,0.1,0.0,0.9,0.95,0.9,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0
"Planes, Trains & Automobiles",0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.0
Jeremiah Johnson,0.95,0.9,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.9,0.0,0.0
Soldier,0.95,0.6,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.7,0.2,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
Enola Holmes 2,0.7,0.85,0.0,0.1,0.2,0.65,0.3,0.0,0.0,0.6,0.05,0.75,0.15,0.95,0.25,0.0,0.0,0.1,0.05,0.7,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.55,0.3,0.5,0.0
Into the Wild,0.05,0.7,0.0,0.2,0.9,0.05,0.0,0.0,0.1,0.85,0.15,0.0,0.0,0.1,0.2,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Score,0.85,0.2,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.8,0.65,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Children of Men,0.65,0.2,0.0,0.4,0.05,0.05,0.1,0.0,0.0,0.9,0.5,0.0,0.0,0.95,0.15,0.1,0.2,0.1,0.0,0.3,0.0,0.1,0.0,0.95,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0
Take Me Home Tonight,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0
Dog Day Afternoon,0.2,0.0,0.0,0.15,0.05,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.05,0.0,0.0
Conan the Barbarian,0.95,0.9,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.2,0.8,0.15,0.85,1.0,0.2,0.3,0.15,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.25,0.0,0.0,0.0,0.0
Artemis Fowl,0.7,0.85,0.0,0.05,0.0,0.2,0.15,0.25,0.0,0.6,0.1,0.7,0.9,1.0,0.0,0.0,0.1,0.05,0.0,0.65,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
