movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Project Power,0.95,0.2,0.0,0.1,0.05,0.6,0.8,0.7,0.0,0.75,0.15,0.0,0.1,0.99,0.0,0.0,0.25,0.15,0.0,0.65,0.05,0.05,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Roman Holiday,0.05,0.2,0.0,0.15,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.9,0.85,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
The Bad Guys 2,0.2,0.6,0.95,0.1,0.0,0.85,0.05,0.0,0.0,0.15,0.0,0.9,0.1,0.95,0.0,0.0,0.0,0.15,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.1,0.0
The Backrooms,0.05,0.1,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.05,0.95,0.0,0.0,0.8,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Joker: Folie à Deux,0.2,0.05,0.0,0.5,0.7,0.85,0.6,0.0,0.0,0.95,0.1,0.0,0.1,1.0,0.7,0.0,0.3,0.9,0.95,0.4,0.1,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.9,0.75,0.8,0.0
Agent Cody Banks,0.7,0.65,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.9,0.05,1.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0
George of the Jungle,0.6,0.85,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.15,0.05,0.95,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.2,0.0
Mac and Me,0.1,0.65,0.95,0.15,0.0,0.4,0.0,0.0,0.0,0.25,0.05,0.9,0.7,0.98,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.05
Dutch,0.2,0.0,0.0,0.05,0.0,0.15,0.4,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0
Man of the West,0.85,0.7,0.0,0.2,0.1,0.05,0.15,0.0,0.0,0.8,0.3,0.1,0.0,0.95,0.25,0.3,0.0,0.1,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.2,0.0,0.98,0.0,0.0,0.0,0.0
Southern Comfort,0.05,0.0,0.0,0.1,0.0,0.15,0.0,0.2,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krampus,0.25,0.3,0.0,0.1,0.0,0.15,0.0,0.2,0.0,0.4,0.05,0.15,0.6,0.95,0.0,0.0,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
The Kissing Booth 2,0.05,0.1,0.0,0.01,0.0,0.85,0.0,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Child 44,0.65,0.1,0.0,0.05,0.2,0.0,0.95,0.0,0.0,0.9,0.1,0.0,0.0,0.95,0.2,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.25,0.0,0.0
Grizzly Man,0.05,0.1,0.0,0.2,0.95,0.05,0.0,0.0,0.98,0.9,0.0,0.0,0.0,0.0,0.8,0.7,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Thinner,0.05,0.01,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
A Single Man,0.01,0.0,0.0,0.65,0.05,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Star Wars: Episode II - Attack of the Clones,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.7,0.8,0.8,0.95,1.0,0.0,0.0,0.0,0.6,0.0,0.15,0.0,0.25,0.0,0.98,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Dredd,0.95,0.7,0.0,0.1,0.0,0.15,0.9,0.2,0.0,0.6,0.1,0.0,0.0,0.98,0.05,0.05,0.1,0.05,0.0,0.5,0.2,0.0,0.0,0.8,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Secret Life of Bees,0.0,0.1,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.85,0.0,0.6,0.0,1.0,0.1,0.0,0.0,0.15,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0
The Maze Runner,0.85,0.9,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.7,0.15,0.2,0.75,0.95,0.0,0.0,0.2,0.05,0.0,0.6,0.0,0.0,0.0,0.9,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter and the Order of the Phoenix,0.6,0.85,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.75,0.5,0.9,0.95,1.0,0.0,0.0,0.1,0.15,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.0,0.0,0.0
King Kong,0.95,0.98,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.8,0.9,0.2,0.85,1.0,0.0,0.0,0.3,0.15,0.0,0.1,0.0,0.25,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
School of Rock,0.1,0.15,0.0,0.2,0.05,0.85,0.0,0.0,0.0,0.5,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0
Midnight in Paris,0.05,0.1,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.8,0.05,0.0,0.1,1.0,0.7,0.0,0.0,0.3,0.15,0.05,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.5,0.0
Alexander,0.85,0.9,0.0,0.6,0.8,0.1,0.05,0.0,0.0,0.95,0.95,0.15,0.2,1.0,0.9,0.98,0.0,0.5,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0
Secret of the Incas,0.2,0.75,0.0,0.3,0.1,0.05,0.0,0.0,0.15,0.25,0.2,0.3,0.0,0.95,0.8,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
My Best Friend's Wedding,0.01,0.01,0.0,0.03,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.9,0.98,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
10 Years,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Requiem for a Dream,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Four Rooms,0.1,0.0,0.0,0.25,0.0,0.85,0.05,0.9,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.7,0.05,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
X-Men: The Last Stand,0.95,0.7,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.85,0.6,0.3,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Heist,0.85,0.6,0.0,0.05,0.0,0.1,0.9,0.15,0.0,0.7,0.1,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Bucket List,0.01,0.0,0.0,0.01,0.95,0.4,0.0,0.0,0.0,0.98,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.35,0.0,0.0,0.0
Interstellar,0.75,0.85,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.1,0.3,1.0,0.1,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.95,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Players,0.2,0.05,0.0,0.1,0.0,0.7,0.25,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.65,0.0,0.15,0.0
Happy Feet,0.1,0.75,0.95,0.2,0.05,0.8,0.0,0.25,0.0,0.6,0.15,0.9,0.1,0.95,0.05,0.0,0.0,0.7,0.7,0.05,0.0,0.3,0.15,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
D2: The Mighty Ducks,0.2,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Lara Croft: Tomb Raider,0.95,0.92,0.0,0.1,0.05,0.15,0.1,0.05,0.0,0.2,0.25,0.5,0.1,1.0,0.05,0.05,0.05,0.2,0.0,0.7,0.0,0.1,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Lady and the Tramp,0.05,0.2,0.95,0.3,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.75,0.85,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.75,0.0
Red Eye,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Pitch Perfect 3,0.05,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.95,0.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.0
Happy Death Day,0.1,0.05,0.0,0.05,0.0,0.7,0.05,0.65,0.0,0.2,0.0,0.05,0.05,1.0,0.0,0.0,0.8,0.1,0.0,0.75,0.0,0.15,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Earthquake,0.2,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Puss in Boots: The Last Wish,0.85,0.95,1.0,0.6,0.0,0.7,0.0,0.0,0.0,0.4,0.2,0.9,0.9,1.0,0.0,0.0,0.05,0.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0
Youngblood,0.7,0.2,0.0,0.05,0.0,0.15,0.1,0.1,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Princess and the Frog,0.1,0.5,0.95,0.6,0.05,0.7,0.0,0.0,0.0,0.65,0.15,0.9,0.6,1.0,0.1,0.0,0.0,0.9,0.95,0.1,0.0,0.85,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.2,0.75,0.0
Robots,0.2,0.4,0.95,0.5,0.05,0.8,0.0,0.0,0.0,0.6,0.05,0.9,0.1,1.0,0.0,0.0,0.0,0.3,0.15,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.1,0.7
Failure to Launch,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.7,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Am I OK?,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operation Petticoat,0.75,0.6,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.4,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.45,0.15,0.0,0.65,0.1,0.35,0.0
Screamboat,0.6,0.55,0.0,0.05,0.0,0.1,0.0,0.15,0.0,0.4,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Strange Darling,0.05,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Dracula Untold,0.75,0.6,0.0,0.1,0.45,0.05,0.15,0.0,0.0,0.65,0.2,0.0,0.7,0.95,0.5,0.0,0.8,0.15,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.55,0.0,0.0
Homestead,0.05,0.1,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0
The Texas Chainsaw Massacre 2,0.85,0.1,0.0,0.15,0.0,0.05,0.05,0.1,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Story,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.2,1.0,0.1,0.0,0.3,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
The Mummy,0.75,0.8,0.0,0.1,0.05,0.15,0.2,0.0,0.0,0.6,0.5,0.3,0.7,1.0,0.65,0.0,0.65,0.1,0.05,0.55,0.05,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.05,0.6,0.0,0.5
Rush Hour 3,0.95,0.7,0.0,0.05,0.0,0.9,0.1,0.8,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.15,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Project X,0.2,0.05,0.0,0.01,0.0,0.8,0.1,0.0,0.0,0.25,0.0,0.1,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.75,0.0,0.0,0.0
The Bonfire of the Vanities,0.05,0.0,0.0,0.2,0.1,0.3,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.9,0.1,0.0,0.0,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.2,0.0,0.0
Dangerous Minds,0.05,0.01,0.0,0.01,0.2,0.1,0.01,0.05,0.01,0.65,0.0,0.05,0.0,0.85,0.05,0.15,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
The Talented Mr. Ripley,0.05,0.1,0.0,0.25,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.9,0.2,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.0
The Truman Show,0.05,0.1,0.0,0.85,0.1,0.2,0.0,0.0,0.0,0.95,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.1,0.0,0.05
The Grapes of Wrath,0.05,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.95,0.7,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Harry Potter and the Chamber of Secrets,0.5,0.95,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.6,0.1,0.9,0.98,1.0,0.0,0.0,0.2,0.1,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Outlaw King,0.85,0.7,0.0,0.1,0.95,0.05,0.15,0.0,0.0,0.9,0.6,0.1,0.0,0.98,0.95,0.98,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0
Eurovision Song Contest: The Story of Fire Saga,0.1,0.2,0.0,0.1,0.6,0.7,0.0,0.0,0.0,0.8,0.1,0.4,0.0,0.9,0.2,0.0,0.0,0.9,0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.4,0.6,0.0
Mean Girls,0.01,0.02,0.0,0.1,0.0,0.95,0.01,0.0,0.0,0.7,0.0,0.2,0.0,1.0,0.01,0.0,0.0,0.1,0.05,0.01,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9,0.0
No Strings Attached,0.0,0.0,0.0,0.01,0.0,0.85,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.95,0.0
Babygirl,0.05,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.3,0.0
I Still Know What You Did Last Summer,0.15,0.05,0.0,0.02,0.0,0.2,0.05,0.0,0.0,0.45,0.0,0.05,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.65,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.1,0.0,0.0,0.0
Lara Croft: Tomb Raider,0.95,0.92,0.0,0.1,0.05,0.15,0.08,0.05,0.0,0.2,0.25,0.6,0.1,0.98,0.15,0.1,0.05,0.15,0.0,0.5,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Totally Killer,0.7,0.2,0.0,0.05,0.0,0.1,0.65,0.15,0.0,0.25,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Speed,0.95,0.2,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
After the Sunset,0.2,0.15,0.0,0.05,0.0,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.35,0.1,0.4,0.1,0.0,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0
Gods and Generals,0.7,0.5,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.8,0.75,0.1,0.0,0.95,0.9,0.95,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.98,0.2,0.0,0.0,0.0,0.0
Falling Down,0.65,0.05,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.25,0.0,0.0,0.0
Triple Frontier,0.95,0.7,0.0,0.05,0.1,0.15,0.9,0.2,0.0,0.8,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Parachute,0.2,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Frozen,0.1,0.75,0.95,0.2,0.0,0.5,0.0,0.1,0.0,0.8,0.15,0.9,0.6,1.0,0.0,0.0,0.0,0.9,0.9,0.2,0.0,0.7,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Red Lights,0.05,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
A Shot in the Dark,0.05,0.0,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.85,0.0,0.0,0.0
Earthquake,0.6,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0
Puss in Boots: The Last Wish,0.85,0.95,1.0,0.2,0.0,0.7,0.0,0.25,0.0,0.4,0.15,0.9,0.9,1.0,0.0,0.0,0.05,0.25,0.1,0.05,0.0,0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Reindeer Games,0.95,0.7,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Spider-Man: Into the Spider-Verse,0.85,0.9,1.0,0.75,0.2,0.6,0.15,0.4,0.0,0.7,0.3,0.95,0.8,1.0,0.1,0.1,0.2,0.65,0.7,0.45,0.0,0.1,0.1,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
The Devils,0.05,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.75,0.15,0.0,0.0,1.0,0.4,0.6,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
The Dry,0.05,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0
Baby's Day Out,0.05,0.1,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0
