movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
Elizabethtown,0.01,0.05,0.0,0.15,0.05,0.6,0.0,0.2,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pet Sematary,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Farewell,0.01,0.05,0.0,0.1,0.25,0.45,0.0,0.0,0.0,0.9,0.05,0.7,0.0,1.0,0.2,0.0,0.0,0.15,0.0,0.1,0.0,0.35,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.3,0.4,0.0
Dead Man,0.7,0.65,0.0,0.8,0.2,0.05,0.1,0.0,0.0,0.95,0.15,0.0,0.05,1.0,0.3,0.0,0.05,0.75,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.4,0.0,0.0
The Batman,0.95,0.8,0.0,0.6,0.05,0.05,0.98,0.1,0.0,0.9,0.15,0.0,0.05,1.0,0.0,0.0,0.2,0.1,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
The Cold Light of Day,0.1,0.05,0.0,0.15,0.7,0.0,0.9,0.0,0.0,0.95,0.0,0.0,0.0,0.98,0.6,0.0,0.05,0.05,0.0,0.85,0.2,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.75,0.0,0.0
James and the Giant Peach,0.2,0.95,0.9,0.7,0.0,0.8,0.0,0.0,0.0,0.6,0.1,0.98,0.95,1.0,0.0,0.0,0.1,0.65,0.75,0.2,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.1
Light of My Life,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Compliance,0.01,0.0,0.0,0.15,0.05,0.0,0.1,0.15,0.0,0.85,0.0,0.0,0.0,0.9,0.05,0.05,0.0,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Femme Fatale,0.1,0.05,0.0,0.25,0.0,0.05,0.6,0.1,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.15,0.0,0.85,0.95,0.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Take Out,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thirteen,0.01,0.01,0.0,0.1,0.01,0.01,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Fields,0.05,0.0,0.0,0.1,0.0,0.0,0.95,0.2,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
In the Heat of the Night,0.05,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.9,0.05,0.0,0.0,1.0,0.6,0.8,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Halloween: Resurrection,0.65,0.1,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.3,0.0,0.05,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Down Three Dark Streets,0.6,0.2,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Client,0.1,0.05,0.0,0.15,0.2,0.05,0.6,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Leaving Las Vegas,0.0,0.0,0.0,0.5,0.2,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Overboard,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Blitz,0.85,0.1,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
Mission: Impossible - Rogue Nation,0.98,0.95,0.0,0.05,0.0,0.02,0.1,0.0,0.0,0.15,0.2,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.05
La La Land,0.05,0.01,0.0,0.75,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.99,0.0,0.0,0.98,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venom,0.85,0.2,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.4,0.05,0.0,0.3,1.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.05,0.0,0.0,0.7
Slumdog Millionaire,0.1,0.2,0.0,0.3,0.5,0.4,0.6,0.45,0.0,0.9,0.15,0.35,0.05,1.0,0.25,0.65,0.0,0.7,0.55,0.8,0.05,0.65,0.4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Scent of a Woman,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.15,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Hours,0.0,0.0,0.0,0.6,0.7,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.65,0.8,0.0,0.15,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minions,0.1,0.2,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.9,0.15,0.95,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.1
Fat City,0.05,0.0,0.0,0.7,0.0,0.1,0.1,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Adjustment Bureau,0.2,0.15,0.0,0.1,0.0,0.3,0.0,0.25,0.0,0.7,0.05,0.0,0.6,1.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.85,0.4,0.9,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
She's Funny That Way,0.01,0.01,0.0,0.05,0.01,0.85,0.01,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.01,0.0,0.0,0.15,0.05,0.01,0.0,0.6,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.9,0.0
Alien,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9
The Judge,0.1,0.05,0.0,0.05,0.2,0.15,0.3,0.1,0.0,0.85,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Footloose,0.1,0.05,0.0,0.05,0.0,0.7,0.0,0.15,0.0,0.5,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.25,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Nanny McPhee Returns,0.05,0.6,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.95,0.8,1.0,0.0,0.0,0.05,0.15,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.15,0.0
You Can Count on Me,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily,0.01,0.01,0.0,0.05,0.95,0.01,0.01,0.0,0.0,0.99,0.01,0.01,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.95,0.0,0.0
Saturday Night Fever,0.2,0.05,0.0,0.15,0.05,0.8,0.0,0.1,0.0,0.75,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.1,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Mystery Men,0.65,0.3,0.95,0.4,0.0,0.9,0.05,0.85,0.0,0.2,0.0,0.45,0.5,1.0,0.0,0.0,0.05,0.15,0.2,0.25,0.0,0.0,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Out of the Furnace,0.7,0.0,0.0,0.1,0.0,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Patriot Games,0.95,0.7,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.0,0.99,0.15,0.0,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.0,0.0,0.2,0.0,0.0
Sleepless in Seattle,0.05,0.0,0.0,0.1,0.0,0.75,0.0,0.2,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blacklight,0.95,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Good Dinosaur,0.2,0.65,0.95,0.5,0.0,0.4,0.0,0.0,0.0,0.55,0.15,0.9,0.7,1.0,0.0,0.0,0.05,0.25,0.1,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.75
After Everything,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillermo del Toro's Pinocchio,0.2,0.75,0.95,0.85,0.1,0.3,0.05,0.4,0.0,0.9,0.6,0.8,0.9,1.0,0.2,0.25,0.7,0.5,0.6,0.15,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Hot Spot,0.7,0.65,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.1,0.15,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Daddio,0.1,0.0,0.0,0.05,0.0,0.2,0.05,0.0,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
The Eyes of Tammy Faye,0.0,0.0,0.0,0.1,0.95,0.05,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easy A,0.01,0.01,0.0,0.1,0.01,0.95,0.05,0.8,0.0,0.7,0.0,0.1,0.0,1.0,0.01,0.0,0.0,0.05,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.01,0.9,0.0
Love & Mercy,0.05,0.0,0.0,0.1,0.95,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.85,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Remains of the Day,0.0,0.0,0.0,0.75,0.8,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0
The Interview,0.2,0.05,0.0,0.05,0.1,0.9,0.1,0.85,0.0,0.2,0.0,0.0,0.0,1.0,0.1,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Popper's Penguins,0.05,0.2,0.0,0.05,0.0,0.7,0.0,0.1,0.0,0.4,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaws 3-D,0.7,0.65,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.2,0.1,0.25,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Alita: Battle Angel,0.95,0.85,0.9,0.7,0.1,0.05,0.2,0.0,0.0,0.8,0.75,0.3,0.8,1.0,0.05,0.0,0.15,0.6,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.05,0.0,0.98
Face/Off,0.95,0.05,0.0,0.1,0.0,0.15,0.9,0.2,0.0,0.85,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.9,0.2,0.0,0.0,0.7,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Chinatown,0.2,0.05,0.0,0.75,0.0,0.05,0.9,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.2,0.2,0.0,0.05,0.0,0.9,0.95,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
C'mon C'mon,0.0,0.01,0.0,0.15,0.1,0.25,0.0,0.1,0.0,0.75,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Pretty Maids All in a Row,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The French Dispatch,0.0,0.0,0.0,0.85,0.1,0.7,0.05,0.6,0.15,0.9,0.05,0.0,0.0,0.95,0.7,0.65,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 Dalmatians,0.1,0.5,0.95,0.15,0.0,0.7,0.0,0.2,0.0,0.25,0.05,0.9,0.1,1.0,0.0,0.0,0.05,0.15,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Night of the Hunter,0.1,0.05,0.0,0.75,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.9,0.25,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Van Wilder: The Rise of Taj,0.1,0.15,0.0,0.05,0.0,0.85,0.05,0.2,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.25,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Speed Racer,0.95,0.9,0.8,0.65,0.0,0.7,0.05,0.0,0.0,0.4,0.85,0.8,0.75,1.0,0.0,0.0,0.0,0.75,0.7,0.1,0.0,0.15,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.05,0.9
Disturbia,0.1,0.05,0.0,0.15,0.0,0.05,0.1,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.05,0.0,0.65,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Scream VI,0.2,0.05,0.0,0.01,0.0,0.4,0.05,0.6,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
First Reformed,0.05,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
John Wick: Chapter 4,0.98,0.95,0.0,0.1,0.05,0.02,0.9,0.0,0.0,0.7,0.8,0.05,0.05,1.0,0.0,0.0,0.05,0.15,0.0,0.2,0.1,0.01,0.0,0.0,0.0,0.9,0.0,0.0,0.01,0.0,0.0,0.0
Rio Lobo,0.7,0.65,0.0,0.1,0.05,0.15,0.05,0.0,0.0,0.5,0.1,0.4,0.0,0.95,0.15,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.0
Masters of the Universe,0.75,0.8,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.5,0.6,0.7,0.95,0.98,0.0,0.0,0.05,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.2
The 13th Warrior,0.85,0.9,0.0,0.15,0.05,0.05,0.1,0.0,0.0,0.7,0.75,0.2,0.6,0.95,0.8,0.0,0.1,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.05,0.0,0.85,0.0,0.1
Ready or Not,0.7,0.2,0.0,0.05,0.0,0.85,0.1,0.9,0.0,0.6,0.0,0.15,0.1,1.0,0.0,0.0,0.4,0.05,0.0,0.3,0.0,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
King of New York,0.75,0.05,0.0,0.1,0.15,0.2,0.9,0.4,0.0,0.8,0.05,0.0,0.0,1.0,0.1,0.15,0.0,0.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Sleepless in Seattle,0.05,0.05,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.8,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Fisher King,0.1,0.15,0.0,0.65,0.05,0.4,0.05,0.55,0.0,0.9,0.1,0.0,0.05,1.0,0.0,0.0,0.0,0.15,0.0,0.2,0.05,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0
Cape Fear,0.2,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0
The Big Bird Cage,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercy,0.05,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Peter Pan's Neverland Nightmare,0.2,0.6,0.75,0.15,0.0,0.05,0.0,0.0,0.0,0.25,0.05,0.7,0.95,0.9,0.0,0.0,0.4,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Point Break,0.95,0.8,0.0,0.05,0.0,0.1,0.7,0.05,0.0,0.65,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.75,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Campfire Stories (2023),0.01,0.05,0.0,0.1,0.0,0.15,0.0,0.1,0.2,0.25,0.0,0.3,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saw,0.2,0.0,0.0,0.05,0.0,0.0,0.6,0.1,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
We're All Going to the World's Fair,0.05,0.1,0.0,0.25,0.15,0.6,0.0,0.2,0.7,0.5,0.0,0.4,0.0,0.9,0.8,0.6,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Happy Death Day 2U,0.1,0.05,0.0,0.05,0.0,0.8,0.0,0.75,0.0,0.2,0.0,0.1,0.05,1.0,0.0,0.0,0.6,0.1,0.0,0.7,0.0,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.25,0.1
The Hot Spot,0.75,0.6,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.15,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Daddio,0.2,0.05,0.0,0.05,0.0,0.4,0.1,0.0,0.0,0.6,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.35,0.0,0.0,0.0
In the Cut,0.01,0.0,0.0,0.15,0.05,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Cruel Intentions,0.05,0.0,0.0,0.1,0.0,0.6,0.05,0.7,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.95,0.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
5 lbs of Pressure,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albany Road,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From Here to Eternity,0.2,0.05,0.0,0.15,0.3,0.05,0.0,0.0,0.0,0.95,0.7,0.0,0.0,1.0,0.85,0.0,0.0,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.9,0.0,0.0
