movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
The King's Daughter,0.2,0.3,0.0,0.1,0.25,0.05,0.0,0.0,0.0,0.6,0.15,0.35,0.1,1.0,0.4,0.65,0.0,0.1,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
57 Seconds,0.7,0.2,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Slender Man,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.95,0.0,0.0,0.9,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Shazam!,0.85,0.9,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.4,0.1,0.95,0.8,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0
Left Behind,0.2,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.6,0.05,0.15,0.05,0.95,0.1,0.15,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0
No Exit,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woman in Gold,0.05,0.01,0.0,0.7,0.95,0.01,0.02,0.0,0.0,0.9,0.05,0.01,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Modern Times,0.05,0.0,0.0,0.75,0.1,0.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Dreamcatcher,0.1,0.15,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.65,0.0,0.0,0.3,0.95,0.0,0.0,0.25,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Beezel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knox Goes Away,0.01,0.02,0.0,0.05,0.03,0.15,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Killington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Roy,0.85,0.7,0.0,0.1,0.95,0.05,0.2,0.0,0.0,0.9,0.6,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.2,0.8,0.0,0.95,0.0,0.0
Meet the Fockers,0.01,0.01,0.0,0.01,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9,0.0
Outlaw Johnny Black,0.85,0.6,0.0,0.1,0.2,0.05,0.7,0.0,0.0,0.55,0.0,0.1,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.4,0.0,0.95,0.0,0.35,0.0,0.0
First Man,0.2,0.1,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.98,0.9,0.95,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0
Silverado,0.85,0.9,0.0,0.1,0.05,0.3,0.05,0.15,0.0,0.7,0.6,0.65,0.1,1.0,0.15,0.15,0.0,0.2,0.0,0.1,0.0,0.2,0.05,0.0,0.0,0.2,0.0,0.98,0.0,0.0,0.0,0.0
Breaking the Waves,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
His Three Daughters,0.01,0.0,0.0,0.05,0.15,0.05,0.0,0.0,0.0,0.8,0.0,0.05,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Aliens,0.98,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.1,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.1,0.0,0.0,0.0,0.99,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Inside Out 2,0.0,0.05,0.95,0.1,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.9,0.1,1.0,0.0,0.0,0.0,0.2,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0
Couples Retreat,0.05,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.3,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Chicago,0.1,0.0,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.9,0.95,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.5,0.8,0.0
Thelma & Louise,0.8,0.75,0.0,0.2,0.0,0.1,0.15,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.0
Bones and All,0.05,0.1,0.0,0.25,0.0,0.15,0.05,0.0,0.0,0.75,0.0,0.0,0.0,0.95,0.0,0.0,0.6,0.1,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.05,0.0,0.0
We Don't Live Here Anymore,0.01,0.01,0.0,0.1,0.1,0.02,0.01,0.0,0.0,0.95,0.0,0.01,0.0,0.99,0.1,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.2,0.0,0.0
Waitress,0.05,0.01,0.0,0.2,0.0,0.75,0.05,0.4,0.0,0.85,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.6,0.9,0.1,0.0,0.7,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Extraordinary Adventures of Adèle Blanc-Sec,0.6,0.85,0.0,0.7,0.0,0.2,0.05,0.15,0.0,0.65,0.1,0.3,0.4,1.0,0.25,0.2,0.05,0.5,0.1,0.6,0.0,0.15,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Salem's Lot,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,1.0,0.1,0.05,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
I Spit on Your Grave,0.1,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Adventures of Sharkboy and Lavagirl 3-D,0.3,0.75,0.95,0.4,0.0,0.6,0.0,0.0,0.0,0.2,0.1,0.9,0.9,1.0,0.0,0.0,0.05,0.3,0.2,0.1,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.1,0.85
There's Something About Mary,0.01,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.7,0.98,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.0
Body Snatchers,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.1,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.05,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Spin the Bottle,0.05,0.0,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Red One,0.85,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.9,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Guns of Navarone,0.95,0.92,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.8,0.85,0.1,0.0,1.0,0.75,0.9,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.98,0.0,0.0,0.0,0.0,0.0
Rambo: Last Blood,0.95,0.7,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.6,0.2,0.0,0.0,0.98,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.0
Chloe,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0
Point Break,0.95,0.8,0.0,0.1,0.0,0.05,0.7,0.0,0.0,0.75,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Fundamentals of Caring,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.9,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
Dumb and Dumber To,0.05,0.1,0.0,0.01,0.0,0.95,0.02,0.0,0.0,0.15,0.0,0.2,0.0,0.98,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.8,0.0,0.25,0.0
The Matrix Revolutions,0.95,0.7,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.85,0.0,0.9,1.0,0.0,0.0,0.05,0.2,0.0,0.1,0.0,0.05,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Rush Hour 3,0.95,0.7,0.0,0.05,0.0,0.9,0.1,0.0,0.0,0.2,0.1,0.75,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.85,0.0,0.0,0.0
Patriot Games,0.95,0.7,0.0,0.05,0.1,0.0,0.2,0.0,0.0,0.8,0.3,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.0,0.0,0.3,0.0,0.0
Winnie the Pooh,0.0,0.2,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.05,0.0,0.9,0.7,0.9,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Wreck-It Ralph,0.6,0.75,0.95,0.2,0.05,0.8,0.0,0.6,0.0,0.4,0.1,0.9,0.7,0.95,0.1,0.0,0.0,0.4,0.25,0.15,0.0,0.05,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Lifeboat,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.0,0.0,0.1,0.0,0.0
Zardoz,0.85,0.9,0.0,0.6,0.0,0.05,0.0,0.1,0.0,0.4,0.7,0.0,0.95,1.0,0.0,0.0,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.98,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Poseidon Adventure,0.7,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.6,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Kangaroo Jack,0.2,0.6,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0
When We First Met,0.01,0.05,0.0,0.0,0.01,0.85,0.0,0.0,0.0,0.65,0.0,0.1,0.0,1.0,0.0,0.01,0.0,0.05,0.0,0.05,0.0,0.99,0.95,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0
Don't Move,0.2,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Fast & Furious Presents: Hobbs & Shaw,0.95,0.8,0.0,0.05,0.0,0.6,0.2,0.0,0.0,0.1,0.4,0.5,0.1,1.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.7,0.0,0.0,0.7
Gummo,0.01,0.01,0.0,0.7,0.0,0.95,0.05,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.15,0.05,0.05,0.0,0.01,0.01,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0
The Seven Ups (1988),0.01,0.01,0.0,0.05,0.8,0.02,0.01,0.0,0.95,0.6,0.0,0.01,0.0,0.95,0.85,0.8,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
Short Circuit 2,0.85,0.7,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.65,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.9
District 9,0.7,0.3,0.0,0.65,0.0,0.1,0.15,0.25,0.0,0.85,0.2,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Crawl,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Safe House,0.95,0.2,0.0,0.05,0.0,0.0,0.8,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0
Slumberland,0.2,0.6,0.7,0.15,0.0,0.4,0.0,0.25,0.0,0.55,0.05,0.8,0.9,1.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.2,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Nurse,0.05,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
Signs,0.2,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.15,0.25,1.0,0.0,0.0,0.6,0.05,0.0,0.55,0.0,0.0,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Birth,0.01,0.0,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moonstruck,0.05,0.0,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.95,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Alice in Wonderland,0.2,0.85,0.9,0.7,0.0,0.6,0.0,0.0,0.0,0.5,0.2,0.95,0.98,1.0,0.0,0.0,0.1,0.75,0.7,0.4,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.3,0.0,0.2,0.1
The Gentlemen,0.75,0.1,0.0,0.05,0.0,0.8,0.95,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.9,0.0,0.0,0.0
Foe,0.01,0.05,0.0,0.85,0.02,0.03,0.01,0.05,0.0,0.9,0.02,0.01,0.01,0.92,0.01,0.02,0.01,0.01,0.0,0.1,0.01,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
Anyone But You,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.8,0.0
Bros,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.95,0.0
Point Break,0.95,0.85,0.0,0.1,0.05,0.15,0.7,0.05,0.0,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.65,0.25,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk Down,0.98,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.7,0.0,0.0,1.0,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.99,0.0,0.0,0.0,0.0,0.0
Alexander,0.85,0.9,0.0,0.5,0.7,0.1,0.05,0.0,0.0,0.8,0.95,0.2,0.15,0.98,0.9,0.0,0.0,0.6,0.05,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.92,0.0,0.0
Bloomington,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elektra Luxx,0.7,0.65,0.0,0.15,0.0,0.05,0.2,0.0,0.0,0.3,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Poltergeist,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.3,0.05,0.2,0.25,0.95,0.0,0.0,0.8,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Mysterious Skin,0.0,0.0,0.0,0.65,0.0,0.05,0.7,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0
The Arrival,0.01,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.05,0.0,0.65,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2
Spider-Man: Into the Spider-Verse,0.85,0.95,1.0,0.9,0.1,0.7,0.2,0.65,0.0,0.8,0.3,0.9,0.85,1.0,0.15,0.05,0.2,0.75,0.6,0.5,0.0,0.05,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Perry's Madea's Big Happy Family,0.01,0.01,0.0,0.0,0.0,0.95,0.01,0.0,0.0,0.25,0.0,0.75,0.0,0.95,0.0,0.0,0.0,0.05,0.01,0.01,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.7,0.0,0.25,0.0
Patriot Games,0.95,0.7,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.8,0.2,0.0,0.0,0.95,0.15,0.2,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0
Peter Pan's Neverland Nightmare,0.6,0.95,0.7,0.2,0.0,0.1,0.0,0.05,0.0,0.3,0.0,0.85,0.98,1.0,0.0,0.0,0.65,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Alligator,0.6,0.1,0.0,0.05,0.0,0.15,0.2,0.1,0.0,0.5,0.0,0.05,0.0,0.95,0.0,0.0,0.75,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Kill Bill: Vol. 1,0.98,0.85,0.0,0.2,0.05,0.1,0.7,0.0,0.0,0.8,0.1,0.0,0.2,1.0,0.0,0.0,0.3,0.15,0.0,0.6,0.25,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.0
The Incredible Burt Wonderstone,0.2,0.05,0.0,0.1,0.05,0.85,0.0,0.0,0.0,0.3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.25,0.0
King Arthur,0.85,0.7,0.0,0.15,0.2,0.1,0.05,0.0,0.0,0.6,0.65,0.4,0.9,0.95,0.75,0.0,0.0,0.1,0.05,0.15,0.0,0.15,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.8,0.0,0.0
Charlie Wilson's War,0.2,0.05,0.0,0.05,0.7,0.15,0.0,0.0,0.0,0.85,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.95,0.0,0.1,0.95,0.0,0.0
Can You Ever Forgive Me?,0.0,0.0,0.0,0.75,0.95,0.8,0.2,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0
My Sister's Keeper,0.01,0.01,0.0,0.05,0.85,0.05,0.0,0.0,0.0,0.95,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Spider-Man: Homecoming,0.95,0.8,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.6,0.0,0.9,0.15,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.65,0.0,0.1,0.1
Ferris Bueller's Day Off,0.05,0.15,0.0,0.1,0.0,0.95,0.0,0.2,0.0,0.1,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
