movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
The Secret of NIMH,0.1,0.85,0.95,0.7,0.15,0.4,0.05,0.1,0.0,0.75,0.1,0.9,0.8,0.98,0.1,0.1,0.15,0.2,0.1,0.6,0.0,0.15,0.05,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
The Last Castle,0.7,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.85,0.1,0.0,0.0,1.0,0.2,0.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Wedding Date,0.01,0.01,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.0
Cujo,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Everybody's Fine,0.05,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Spotlight,0.05,0.0,0.0,0.1,0.9,0.0,0.2,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Wendell & Wild,0.05,0.2,0.95,0.3,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.7,0.9,1.0,0.0,0.0,0.4,0.15,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0
Reminiscence,0.2,0.1,0.0,0.6,0.0,0.05,0.25,0.0,0.0,0.75,0.0,0.0,0.05,1.0,0.0,0.0,0.1,0.3,0.0,0.65,0.4,0.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4
House on Haunted Hill,0.1,0.15,0.0,0.2,0.0,0.3,0.05,0.0,0.0,0.45,0.05,0.1,0.25,0.95,0.05,0.0,0.8,0.1,0.0,0.75,0.15,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.4,0.05,0.0,0.1
The Lodge,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Trolls,0.1,0.2,0.95,0.25,0.0,0.8,0.0,0.0,0.0,0.25,0.05,0.9,0.4,0.95,0.0,0.0,0.0,0.9,0.9,0.1,0.0,0.3,0.6,0.1,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
I Give It a Year,0.05,0.05,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.95,0.0
The Darkest Minds,0.6,0.7,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.85,0.2,0.6,0.3,1.0,0.0,0.0,0.2,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75
A Simple Favor,0.05,0.0,0.0,0.1,0.0,0.65,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.0
Nightbitch,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Candyman,0.05,0.01,0.0,0.2,0.05,0.02,0.15,0.05,0.0,0.7,0.0,0.0,0.25,1.0,0.1,0.05,0.9,0.05,0.0,0.6,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Birdcage,0.01,0.01,0.0,0.15,0.0,0.95,0.01,0.0,0.0,0.3,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.9,0.0
Men in Black,0.95,0.7,0.0,0.05,0.0,0.8,0.1,0.75,0.0,0.2,0.15,0.6,0.5,1.0,0.0,0.0,0.1,0.15,0.0,0.65,0.0,0.0,0.0,0.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Watcher,0.1,0.05,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Jacob's Ladder,0.1,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.15,0.0,0.0,0.0,0.0,0.0
Anora,0.01,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Change-Up,0.1,0.05,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.8,0.0,0.7,0.0
Violet,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiplash,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
The Highwaymen,0.25,0.0,0.0,0.0,0.95,0.05,0.5,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Rush Hour 2,0.95,0.7,0.0,0.05,0.0,0.9,0.1,0.0,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.85,0.0,0.0,0.0
Pain Hustlers,0.2,0.0,0.0,0.05,0.0,0.1,0.7,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0
No Escape,0.7,0.65,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.75,0.2,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.6,0.15,0.0,0.0,0.15,0.0,0.0
Teen Witch,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.0,0.0,0.0,0.05,0.1,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.15,0.0
The Last Showgirl,0.05,0.0,0.0,0.75,0.0,0.1,0.0,0.15,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kate & Leopold,0.1,0.2,0.0,0.05,0.15,0.75,0.0,0.0,0.0,0.6,0.05,0.4,0.6,1.0,0.3,0.0,0.0,0.05,0.15,0.1,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.95,0.8
12 Strong,0.95,0.8,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.7,0.5,0.1,0.0,1.0,0.85,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0
Son in Law,0.05,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Beautiful Disaster,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
Dracula,0.2,0.3,0.0,0.15,0.1,0.05,0.15,0.0,0.0,0.6,0.25,0.0,0.7,0.95,0.2,0.3,0.85,0.1,0.0,0.75,0.1,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Leatherface,0.2,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Home,0.2,0.75,0.95,0.1,0.0,0.6,0.0,0.2,0.0,0.3,0.15,0.9,0.8,1.0,0.05,0.0,0.0,0.25,0.3,0.1,0.0,0.15,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Pitch Perfect 2,0.05,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0
Blank Check,0.05,0.02,0.0,0.15,0.0,0.65,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.05,0.0
Ordinary Angels,0.05,0.0,0.0,0.2,0.0,0.1,0.0,0.05,0.0,0.9,0.0,0.15,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Out of the Past,0.1,0.0,0.0,0.25,0.0,0.0,0.95,0.0,0.0,0.8,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.98,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
A Good Year,0.05,0.1,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.05,0.0,1.0,0.1,0.0,0.0,0.15,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.65,0.0
Happy Feet Two,0.1,0.75,0.95,0.2,0.05,0.8,0.0,0.0,0.0,0.6,0.15,0.9,0.25,1.0,0.05,0.0,0.0,0.7,0.65,0.05,0.0,0.3,0.0,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.2,0.0
Babel,0.01,0.15,0.0,0.45,0.05,0.02,0.0,0.0,0.0,0.95,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Middle School: The Worst Years of My Life,0.01,0.01,0.01,0.05,0.05,0.85,0.01,0.0,0.01,0.3,0.01,0.7,0.01,1.0,0.01,0.0,0.01,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.25,0.01,0.01,0.01
Snow White and the Evil Queen,0.2,0.6,0.95,0.3,0.0,0.1,0.0,0.0,0.0,0.4,0.1,0.9,0.8,1.0,0.05,0.0,0.25,0.15,0.15,0.1,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.05,0.0,0.0
Elevation,0.2,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.75,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Run Hide Fight,0.95,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Amazing Spider-Man 2,0.85,0.7,0.0,0.05,0.1,0.15,0.2,0.0,0.0,0.6,0.2,0.65,0.25,0.95,0.0,0.0,0.05,0.05,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.4
Stoker,0.15,0.1,0.0,0.7,0.05,0.1,0.05,0.15,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.85,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Dashing Through the Snow,0.01,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breakfast at Tiffany's,0.05,0.01,0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.1,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.9,0.0
Across the Universe,0.0,0.0,0.0,0.6,0.0,0.05,0.0,0.0,0.0,0.7,0.05,0.0,0.0,0.95,0.1,0.0,0.0,0.95,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Never Let Me Go,0.0,0.05,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,1.0,0.05,0.2,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Noel,0.01,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.55,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Westworld,0.85,0.7,0.0,0.6,0.1,0.2,0.3,0.35,0.0,0.9,0.55,0.15,0.8,0.95,0.25,0.2,0.4,0.3,0.05,0.8,0.1,0.25,0.0,0.9,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0
The Passion of the Christ,0.05,0.0,0.0,0.15,0.95,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.9,0.95,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Gosford Park,0.05,0.01,0.0,0.6,0.05,0.2,0.02,0.0,0.0,0.9,0.02,0.01,0.0,1.0,0.8,0.0,0.0,0.05,0.0,0.7,0.01,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.15,0.95,0.0,0.0
The New Guy,0.05,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
The Dreamers,0.05,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0
Anaconda,0.7,0.65,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Devon,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spawn,0.95,0.7,0.0,0.1,0.2,0.05,0.6,0.0,0.0,0.8,0.5,0.0,0.85,1.0,0.2,0.1,0.75,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Late Night with the Devil,0.05,0.0,0.0,0.1,0.25,0.1,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.5,0.0,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.5,0.0,0.0
Pieces of a Woman,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Beautiful Disaster,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X-Men Origins: Wolverine,0.95,0.8,0.0,0.05,0.6,0.1,0.15,0.0,0.0,0.7,0.2,0.25,0.75,1.0,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.0,0.0,0.9,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
Silent Night,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.3,0.0,1.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Slight Case of Murder,0.01,0.0,0.0,0.05,0.0,0.15,0.8,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.2,0.0,0.0,0.0
The Debt,0.05,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.0,0.0
The Intern,0.0,0.0,0.0,0.05,0.1,0.75,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.8,0.0
9,0.85,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.2,0.0,1.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under Siege 2: Dark Territory,0.95,0.6,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Ocean's Eleven,0.85,0.2,0.0,0.05,0.0,0.7,0.95,0.0,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.75,0.2,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0
Jeepers Creepers: Reborn,0.75,0.2,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.95,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
The Unborn,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.0,0.0,0.85,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Blank Check,0.0,0.0,0.0,0.05,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
Ordinary Angels,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mountain Between Us,0.6,0.85,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.95,0.2,0.15,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Past Lives,0.0,0.01,0.0,0.65,0.1,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.05,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
Escape from Alcatraz,0.85,0.7,0.0,0.1,0.95,0.0,0.9,0.0,0.0,0.92,0.2,0.05,0.0,0.98,0.85,0.9,0.0,0.05,0.0,0.8,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
X-Men: Dark Phoenix,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.6,0.2,0.7,1.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.9,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Problem Child,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.1,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
The Love Guru,0.05,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.8,0.0
The Doors,0.2,0.05,0.0,0.15,0.9,0.1,0.05,0.05,0.0,0.85,0.1,0.0,0.0,1.0,0.7,0.8,0.0,0.95,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
