movie,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,historical_drama,romantic_comedy,science_fiction,dark_comedy
The Midnight Meat Train,0.7,0.3,0.0,0.1,0.0,0.15,0.65,0.5,0.0,0.75,0.0,0.0,0.05,1.0,0.0,0.0,0.9,0.1,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
The Bad News Bears,0.1,0.05,0.0,0.05,0.0,0.95,0.0,0.15,0.0,0.2,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.05,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Significant Other,0.05,0.0,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To Kill a Mockingbird,0.05,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.3,0.0,1.0,0.7,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megan Leavey,0.2,0.05,0.0,0.05,0.95,0.05,0.0,0.0,0.0,0.9,0.05,0.1,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.75,0.0,0.8,0.0,0.0,0.0
Heretic,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,1.0,0.3,0.3,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Less Than Zero,0.01,0.0,0.0,0.15,0.0,0.2,0.05,0.1,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirror Mirror,0.2,0.5,0.0,0.1,0.0,0.6,0.0,0.25,0.0,0.4,0.05,0.7,0.65,1.0,0.15,0.2,0.0,0.05,0.1,0.2,0.0,0.55,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Bolero,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Water,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Seed of Chucky,0.2,0.05,0.0,0.05,0.0,0.5,0.1,0.7,0.0,0.2,0.0,0.0,0.05,1.0,0.0,0.0,0.9,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Tarzan the Ape Man,0.85,0.95,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.6,0.7,0.8,0.65,1.0,0.15,0.0,0.05,0.15,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
Papillon,0.75,0.6,0.0,0.1,0.95,0.05,0.9,0.0,0.0,0.9,0.2,0.0,0.0,1.0,0.8,0.85,0.0,0.05,0.0,0.15,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Drive Back,0.7,0.65,0.0,0.1,0.05,0.05,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.95,0.15,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Homestead,0.05,0.1,0.0,0.15,0.2,0.0,0.0,0.0,0.0,0.8,0.05,0.1,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0
The Founder,0.01,0.01,0.0,0.05,0.95,0.1,0.05,0.15,0.0,0.9,0.05,0.0,0.0,1.0,0.9,0.92,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Zardoz,0.85,0.7,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.55,0.65,0.05,0.9,1.0,0.05,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.95,0.15
Life Like,0.05,0.0,0.0,0.2,0.1,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Argylle,0.95,0.7,0.0,0.05,0.0,0.2,0.8,0.0,0.0,0.6,0.1,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.25
Bridget Jones: Mad About the Boy,0.01,0.01,0.0,0.05,0.0,0.95,0.0,0.15,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fifty Shades Freed,0.2,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Step Brothers,0.05,0.01,0.0,0.02,0.0,0.95,0.01,0.8,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.05,0.03,0.02,0.0,0.01,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Rush,0.95,0.2,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.9,0.4,0.0,0.0,1.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.1,0.0,0.0,0.85,0.0,0.0,0.0
Moon,0.1,0.05,0.0,0.25,0.15,0.0,0.05,0.0,0.0,0.8,0.05,0.0,0.1,0.95,0.05,0.0,0.05,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.75,0.0
Saturn,0.2,0.15,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Sword and the Sorcerer,0.85,0.92,0.0,0.15,0.05,0.08,0.03,0.0,0.0,0.25,0.7,0.3,0.9,0.98,0.4,0.0,0.1,0.12,0.01,0.18,0.0,0.05,0.0,0.0,0.0,0.2,0.15,0.05,0.45,0.0,0.01,0.02
Bull Durham,0.1,0.05,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.15,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don't Worry Darling,0.1,0.05,0.0,0.2,0.0,0.15,0.05,0.25,0.0,0.7,0.0,0.0,0.1,1.0,0.0,0.0,0.1,0.1,0.0,0.4,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.1,0.0,0.0
High Plains Drifter,0.95,0.7,0.0,0.2,0.05,0.1,0.4,0.0,0.0,0.85,0.15,0.0,0.0,0.95,0.1,0.0,0.1,0.15,0.0,0.6,0.25,0.05,0.0,0.0,0.0,0.75,0.0,0.98,0.15,0.0,0.0,0.05
The Island of Dr. Moreau,0.6,0.7,0.0,0.2,0.05,0.05,0.1,0.0,0.0,0.8,0.4,0.1,0.75,1.0,0.0,0.0,0.9,0.2,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.95,0.0
A Bronx Tale,0.1,0.05,0.0,0.15,0.05,0.4,0.3,0.2,0.0,0.85,0.0,0.3,0.0,1.0,0.1,0.1,0.0,0.15,0.05,0.05,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Cyrano,0.05,0.0,0.0,0.8,0.1,0.2,0.0,0.15,0.0,0.95,0.05,0.05,0.0,1.0,0.1,0.15,0.0,0.1,0.05,0.1,0.0,0.85,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Can Only Imagine,0.0,0.0,0.0,0.01,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.8,0.0,1.0,0.7,0.75,0.0,0.9,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deadpool & Wolverine,0.95,0.7,0.0,0.05,0.1,0.85,0.2,0.0,0.0,0.3,0.1,0.25,0.15,1.0,0.0,0.0,0.1,0.05,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.1,0.9
Ocean's Eleven,0.75,0.2,0.0,0.05,0.0,0.8,0.95,0.0,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.6,0.15,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.0,0.7
Drag Me to Hell,0.05,0.01,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Doctor Zhivago,0.2,0.15,0.0,0.5,0.85,0.05,0.1,0.0,0.0,0.95,0.7,0.05,0.0,0.9,0.9,0.0,0.0,0.75,0.2,0.1,0.0,0.8,0.0,0.0,0.0,0.1,0.6,0.0,0.95,0.0,0.0,0.0
Catch-22,0.05,0.0,0.0,0.2,0.0,0.4,0.0,0.7,0.0,0.9,0.05,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.0,0.0
Premonition,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Orion and the Dark,0.2,0.15,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0
Miracle on 34th Street,0.0,0.05,0.0,0.1,0.05,0.25,0.0,0.0,0.0,0.3,0.0,0.95,0.7,1.0,0.05,0.0,0.0,0.05,0.05,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0
The Night Before,0.05,0.01,0.0,0.1,0.0,0.85,0.02,0.7,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.25,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Stargate,0.85,0.9,0.0,0.1,0.05,0.15,0.05,0.0,0.0,0.6,0.7,0.5,0.8,1.0,0.2,0.0,0.1,0.1,0.0,0.65,0.0,0.1,0.0,0.0,0.0,0.75,0.1,0.0,0.15,0.0,0.95,0.0
Here on Earth,0.0,0.05,0.0,0.1,0.15,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.95,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
50 First Dates,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.95,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nancy Drew (2022),0.1,0.75,0.0,0.05,0.0,0.2,0.15,0.1,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Gettysburg,0.65,0.2,0.0,0.1,0.75,0.0,0.05,0.0,0.0,0.9,0.8,0.1,0.0,0.95,0.95,0.98,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.95,0.0,0.0,0.0,0.0,0.0
Borat Subsequent Moviefilm,0.1,0.05,0.0,0.15,0.0,0.95,0.05,0.9,0.0,0.2,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Stop Making Sense,0.01,0.01,0.0,0.95,0.0,0.0,0.0,0.0,0.99,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Against All Odds,0.7,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
The Best Christmas Pageant Ever,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.1,0.0,0.15,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Army of the Dead,0.95,0.7,0.0,0.1,0.0,0.2,0.6,0.4,0.0,0.65,0.25,0.0,0.1,1.0,0.0,0.0,0.9,0.15,0.0,0.55,0.05,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Beach,0.2,0.75,0.0,0.15,0.05,0.1,0.05,0.0,0.0,0.6,0.1,0.0,0.05,0.95,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Secret Obsession,0.1,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
To End All Wars,0.2,0.05,0.0,0.05,0.8,0.0,0.05,0.0,0.7,0.9,0.6,0.0,0.0,0.95,0.95,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.98,0.0,0.9,0.0,0.0,0.0
Commando,0.95,0.6,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.2,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.05
High and Low,0.75,0.6,0.0,0.1,0.0,0.2,0.5,0.3,0.0,0.65,0.2,0.1,0.0,1.0,0.4,0.0,0.0,0.15,0.0,0.3,0.05,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0
The Waterboy,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.8,0.0,0.2,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crush,0.05,0.01,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Work It,0.2,0.05,0.0,0.05,0.0,0.7,0.0,0.1,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Sparrow,0.65,0.1,0.0,0.2,0.05,0.0,0.7,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.0,0.75,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Apocalypse Now,0.95,0.8,0.0,0.75,0.05,0.0,0.05,0.0,0.0,0.9,0.95,0.0,0.0,1.0,0.2,0.0,0.1,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.8,0.9,0.0,0.7,0.0,0.0,0.0
Night on Earth (1991),0.05,0.01,0.0,0.75,0.02,0.15,0.05,0.0,0.0,0.9,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.05,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2
The Infiltrator,0.2,0.05,0.0,0.05,0.8,0.05,0.95,0.05,0.0,0.85,0.05,0.0,0.0,0.9,0.85,0.8,0.0,0.05,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Memory,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Sherlock Holmes: A Game of Shadows,0.95,0.9,0.0,0.1,0.0,0.2,0.9,0.15,0.0,0.7,0.2,0.1,0.1,0.95,0.15,0.15,0.05,0.05,0.0,0.98,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Moana,0.6,0.95,1.0,0.7,0.2,0.5,0.0,0.05,0.0,0.8,0.85,0.9,0.75,1.0,0.6,0.6,0.0,0.9,0.85,0.2,0.0,0.4,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Freelance,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05
Brothers,0.2,0.05,0.0,0.05,0.1,0.0,0.15,0.0,0.0,0.8,0.0,0.05,0.0,0.95,0.05,0.15,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Encino Man,0.1,0.1,0.0,0.05,0.0,0.9,0.0,0.7,0.0,0.3,0.0,0.4,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Catch-22,0.1,0.0,0.0,0.25,0.05,0.6,0.0,0.85,0.0,0.95,0.05,0.0,0.0,1.0,0.15,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.7,0.0,0.0,0.0,0.0,0.0
Clue,0.01,0.05,0.0,0.1,0.0,0.95,0.05,0.9,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Donnie Brasco,0.2,0.05,0.0,0.1,0.85,0.05,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.05
The Half of It,0.05,0.1,0.0,0.2,0.0,0.75,0.0,0.4,0.0,0.9,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.85,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
The Forest,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Ballerina,0.85,0.6,0.0,0.1,0.05,0.05,0.7,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.15,0.75,0.0,0.1,0.0,0.0,0.95,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.1,0.05,0.0,0.85,0.0,0.2,0.05,0.7,0.0,0.9,0.15,0.0,0.1,1.0,0.1,0.0,0.05,0.15,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.6,0.0
Insidious: The Last Key,0.1,0.05,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.15,0.95,0.2,0.0,0.9,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.2,0.0,0.05,0.0
Fury,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.75,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.98,0.0,0.8,0.0,0.0,0.0
Dope,0.1,0.05,0.0,0.15,0.0,0.75,0.3,0.8,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The One,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Night Before,0.05,0.01,0.0,0.05,0.0,0.85,0.0,0.6,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stargate,0.85,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.7,0.4,0.8,1.0,0.2,0.0,0.1,0.15,0.0,0.65,0.0,0.05,0.0,0.0,0.0,0.75,0.05,0.0,0.15,0.0,0.95,0.0
The Eagle,0.85,0.92,0.0,0.15,0.6,0.05,0.1,0.0,0.0,0.75,0.8,0.2,0.0,0.95,0.7,0.8,0.0,0.1,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.2,0.75,0.3,0.0,0.0,0.0,0.0
Notting Hill,0.01,0.05,0.0,0.1,0.01,0.85,0.02,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.01,0.01,0.0,0.15,0.1,0.05,0.0,0.95,0.98,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Spanglish,0.01,0.01,0.0,0.05,0.01,0.7,0.01,0.0,0.0,0.85,0.0,0.1,0.0,1.0,0.01,0.0,0.0,0.05,0.01,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.15,0.0,0.2
Limitless,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0
2010: The Year We Make Contact,0.2,0.4,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.3,0.35,0.1,0.15,0.95,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.9,0.0
Mutiny on the Bounty,0.85,0.95,0.0,0.1,0.7,0.05,0.6,0.0,0.0,0.9,0.8,0.1,0.0,1.0,0.9,0.0,0.0,0.15,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.05,0.0,0.95,0.0,0.0,0.0
