movie,action,adventure,animation,art,biography,comedy,crime,dark_comedy,documentary,drama,epic,family,fantasy,fiction,history,historical_drama,horror,music,musical,mystery,noir,romance,romantic_comedy,science_fiction,sport,thriller,war,western,dark comedy,historical drama,romantic comedy,science fiction
Austenland,0.0,0.05,0.0,0.1,0.05,0.8,0.0,0.0,0.0,0.6,0.0,0.15,0.2,1.0,0.25,0.0,0.0,0.05,0.05,0.0,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.0,0.75,0.2,0.9,0.0
Dark Skies,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.95
Alien Wars: Judgement Day,0.95,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.98,0.0,0.0,0.9,0.0,0.0,0.15,0.0,0.0,0.0,0.99,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Safe,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
50 First Dates,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.7,0.0,0.15,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.2,0.0,0.9,0.98,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0
The Man in the White Van,0.05,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.1,0.0,0.1,0.0,0.0,0.85,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0
Wall Street: Money Never Sleeps,0.05,0.01,0.0,0.05,0.9,0.1,0.85,0.0,0.0,0.95,0.05,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.1,0.1,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.15,0.2,0.0,0.0
The Black Dahlia,0.05,0.0,0.0,0.1,0.15,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.2,0.0,0.1,0.05,0.0,0.95,0.85,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.2,0.0,0.0
An American Pickle,0.05,0.05,0.0,0.05,0.1,0.8,0.0,0.0,0.0,0.4,0.0,0.2,0.2,1.0,0.15,0.0,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.7,0.15,0.1,0.15
Like a Boss,0.2,0.1,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.3,0.8,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0
X-Men: First Class,0.95,0.8,0.0,0.1,0.2,0.15,0.05,0.0,0.0,0.75,0.3,0.4,0.7,1.0,0.35,0.3,0.1,0.05,0.0,0.2,0.0,0.05,0.0,0.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Dear Heart,0.01,0.01,0.0,0.05,0.01,0.1,0.0,0.0,0.0,0.75,0.0,0.15,0.0,1.0,0.01,0.0,0.0,0.05,0.05,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.2,0.0
The Internship,0.01,0.0,0.0,0.01,0.0,0.95,0.0,0.0,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.7,0.0,0.3,0.0
A Walk Among the Tombstones,0.7,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.9,0.75,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Hounds of War,0.85,0.05,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.95,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.7,0.0,0.0
Wallace & Gromit: The Curse of the Were-Rabbit,0.1,0.6,0.95,0.7,0.0,0.9,0.05,0.0,0.0,0.3,0.05,0.9,0.5,1.0,0.0,0.0,0.3,0.2,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0
Insidious,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.95,0.0,0.0,0.9,0.05,0.0,0.7,0.0,0.0,0.0,0.15,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Mamma Mia! Here We Go Again,0.05,0.1,0.0,0.05,0.2,0.6,0.0,0.1,0.0,0.5,0.0,0.7,0.0,1.0,0.2,0.2,0.0,0.95,0.9,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rushmore,0.01,0.01,0.0,0.25,0.01,0.95,0.01,0.0,0.0,0.8,0.01,0.1,0.01,1.0,0.01,0.0,0.01,0.05,0.01,0.01,0.01,0.15,0.0,0.0,0.01,0.01,0.01,0.01,0.9,0.01,0.2,0.01
Jurassic World Dominion,0.95,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.7,0.8,0.6,0.2,1.0,0.0,0.0,0.3,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.9
The Patriot,0.85,0.7,0.0,0.1,0.2,0.05,0.15,0.0,0.0,0.9,0.6,0.3,0.0,1.0,0.95,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.9,0.2,0.0,0.98,0.0,0.0
Dune: Part Two,0.95,0.92,0.0,0.15,0.05,0.02,0.08,0.0,0.0,0.85,0.9,0.08,0.75,1.0,0.1,0.12,0.1,0.2,0.0,0.15,0.0,0.1,0.0,0.98,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0
Apollo 13,0.2,0.1,0.0,0.05,0.8,0.05,0.0,0.0,0.0,0.9,0.7,0.1,0.0,1.0,0.85,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.95,0.0,0.6
Robin Hood,0.85,0.9,0.0,0.1,0.2,0.4,0.15,0.25,0.0,0.7,0.6,0.75,0.7,0.95,0.8,0.85,0.05,0.3,0.2,0.2,0.0,0.25,0.1,0.0,0.0,0.2,0.1,0.15,0.0,0.0,0.0,0.0
Trolls Band Together,0.05,0.1,0.95,0.2,0.0,0.7,0.0,0.15,0.0,0.25,0.05,0.9,0.15,0.95,0.0,0.0,0.0,0.9,0.95,0.05,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avengers: Secret Wars,0.95,0.9,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.7,0.85,0.2,0.75,1.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.98,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0
Palmetto,0.7,0.2,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
8-Bit Christmas,0.0,0.05,0.95,0.1,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.8,0.05,1.0,0.0,0.0,0.0,0.25,0.1,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0
Redemption,0.2,0.05,0.0,0.05,0.1,0.0,0.4,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.2,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
The Whale,0.0,0.0,0.0,0.2,0.15,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hot Tub Time Machine,0.2,0.3,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.15,0.0,0.6,0.4,1.0,0.0,0.0,0.1,0.1,0.15,0.25,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.75,0.65
Okja,0.2,0.4,0.6,0.8,0.1,0.3,0.05,0.25,0.0,0.9,0.35,0.5,0.2,1.0,0.15,0.05,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
You've Got Mail,0.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.8,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98,0.0
Blinded by the Light,0.0,0.05,0.0,0.1,0.8,0.7,0.05,0.0,0.0,0.9,0.0,0.6,0.0,1.0,0.75,0.0,0.0,0.95,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.85,0.4,0.0
Guns Akimbo,0.95,0.1,0.0,0.15,0.05,0.8,0.2,0.0,0.0,0.7,0.0,0.05,0.05,1.0,0.0,0.0,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.1,0.2
To All the Boys: P.S. I Still Love You,0.05,0.1,0.0,0.05,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.95,0.9,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
Saving Mr. Banks,0.05,0.0,0.0,0.2,0.95,0.6,0.0,0.25,0.0,0.9,0.05,0.8,0.0,1.0,0.85,0.9,0.0,0.75,0.7,0.05,0.0,0.1,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm X,0.05,0.0,0.0,0.1,0.95,0.0,0.2,0.0,0.0,0.9,0.05,0.0,0.0,0.95,0.9,0.95,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Central Intelligence,0.65,0.1,0.0,0.05,0.0,0.85,0.05,0.7,0.0,0.4,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Jurassic World: Fallen Kingdom,0.95,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.6,0.7,0.4,0.2,1.0,0.0,0.0,0.8,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.98
A River Runs Through It,0.05,0.1,0.0,0.2,0.4,0.05,0.0,0.0,0.0,0.95,0.15,0.2,0.0,0.95,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
The Campaign,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0
Dawn of the Dead,0.65,0.2,0.0,0.15,0.0,0.1,0.05,0.0,0.0,0.4,0.05,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.25,0.0,0.0,0.3
Howards End,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go,0.2,0.05,0.0,0.1,0.0,0.05,0.25,0.05,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
12 Monkeys,0.65,0.4,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.85,0.15,0.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,0.9,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
The Taking of Pelham One Two Three,0.85,0.0,0.0,0.05,0.0,0.1,0.7,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.15,0.0,0.0,0.0
Unbreakable,0.7,0.2,0.0,0.15,0.3,0.05,0.1,0.0,0.0,0.9,0.1,0.1,0.05,1.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.15
Starter for 10,0.1,0.05,0.0,0.0,0.0,0.8,0.0,0.75,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Can Be Heroes,0.85,0.7,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.6,0.4,0.75,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Maze Runner: The Scorch Trials,0.95,0.92,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.6,0.1,0.2,0.15,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9
Kill 'Em All,0.95,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Boy,0.05,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.05,0.0,0.95,0.0,0.0,0.8,0.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
My Old Ass,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Percy Jackson & the Olympians: The Lightning Thief,0.75,0.9,0.0,0.05,0.0,0.5,0.0,0.15,0.0,0.2,0.1,0.85,0.95,0.98,0.15,0.05,0.1,0.1,0.05,0.25,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Saturday Night Fever,0.2,0.05,0.0,0.1,0.05,0.4,0.05,0.0,0.0,0.7,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.9,0.85,0.05,0.0,0.1,0.0,0.0,0.1,0.05,0.0,0.0,0.15,0.05,0.15,0.0
New Nightmare,0.05,0.01,0.0,0.05,0.1,0.02,0.01,0.0,0.0,0.2,0.0,0.0,0.05,0.95,0.05,0.0,0.9,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.05,0.05,0.0,0.05
Two Lovers,0.01,0.01,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teenage Mutant Ninja Turtles (2014),0.7,0.65,0.2,0.1,0.0,0.55,0.05,0.0,0.0,0.25,0.05,0.8,0.4,0.95,0.0,0.0,0.15,0.1,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.05,0.6
The Stepfather,0.6,0.05,0.0,0.05,0.0,0.1,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.15,0.0,0.0,0.0
The Jungle Book,0.7,0.95,0.8,0.2,0.05,0.4,0.0,0.0,0.0,0.6,0.5,0.9,0.85,0.95,0.1,0.0,0.1,0.65,0.55,0.15,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.05,0.0,0.0
Macbeth,0.2,0.05,0.0,0.3,0.15,0.0,0.1,0.0,0.0,0.95,0.1,0.0,0.05,0.99,0.8,0.0,0.1,0.15,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9,0.0,0.0
Explorers,0.7,0.85,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.5,0.05,0.75,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.2
Bird Box,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.05,0.0,0.05,0.95,0.0,0.0,0.8,0.05,0.0,0.7,0.0,0.0,0.0,0.05,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Emma,0.01,0.05,0.0,0.1,0.0,0.65,0.01,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.85,0.9,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Poison Ivy,0.2,0.05,0.0,0.1,0.0,0.15,0.05,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0
Avengers: Endgame,0.98,0.95,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.9,0.92,0.7,0.2,1.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.99,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
Megan Is Missing,0.1,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Smokey and the Bandit,0.95,0.8,0.0,0.05,0.0,0.9,0.05,0.0,0.0,0.2,0.1,0.6,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.0,0.1,0.4,0.0,0.75,0.7,0.0,0.3,0.0
Bram Stoker's Dracula,0.2,0.15,0.0,0.35,0.1,0.05,0.1,0.0,0.0,0.6,0.25,0.0,0.8,1.0,0.15,0.2,0.95,0.1,0.0,0.7,0.1,0.1,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Deja Vu,0.6,0.1,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.85,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
Canary Black,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Serenity,0.95,0.9,0.0,0.1,0.0,0.15,0.0,0.1,0.0,0.7,0.6,0.2,0.3,1.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.9,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0
Jurassic World: Fallen Kingdom,0.95,0.9,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.7,0.8,0.6,0.2,1.0,0.0,0.0,0.8,0.1,0.0,0.2,0.0,0.0,0.0,0.98,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Nymphomaniac: Vol. I,0.1,0.05,0.0,0.7,0.5,0.05,0.2,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.1,0.1,0.4,0.1,0.0,0.6,0.2,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0
The Abyss,0.85,0.75,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.6,0.65,0.1,0.0,1.0,0.0,0.0,0.2,0.1,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9
Pat Garrett & Billy the Kid,0.85,0.2,0.0,0.15,0.95,0.05,0.7,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.9,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.98,0.0,0.9,0.0,0.0
Float,0.05,0.1,0.0,0.2,0.0,0.15,0.0,0.1,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Edward Scissorhands,0.05,0.1,0.0,0.95,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.6,0.25,1.0,0.0,0.0,0.05,0.15,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0
Forbidden Planet,0.7,0.8,0.0,0.65,0.1,0.15,0.0,0.05,0.0,0.75,0.2,0.3,0.9,1.0,0.05,0.1,0.1,0.25,0.0,0.4,0.0,0.2,0.0,0.95,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Plus One,0.05,0.01,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.05,0.0,0.0,0.6,0.0,0.0,0.0
Jumanji,0.85,0.95,0.0,0.05,0.0,0.7,0.0,0.2,0.0,0.3,0.1,0.9,0.9,1.0,0.0,0.0,0.1,0.15,0.0,0.25,0.0,0.05,0.1,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
All Hallows' Eve 2,0.1,0.05,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.7,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
In the Bedroom,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Go,0.2,0.05,0.0,0.05,0.0,0.1,0.25,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.15,0.0,0.0,0.0
12 Monkeys,0.65,0.4,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.85,0.2,0.0,0.0,1.0,0.0,0.0,0.5,0.1,0.0,0.7,0.0,0.0,0.0,0.95,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Where the Crawdads Sing,0.05,0.15,0.0,0.2,0.4,0.05,0.05,0.0,0.0,0.9,0.05,0.1,0.0,1.0,0.35,0.35,0.0,0.1,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Amistad,0.1,0.05,0.0,0.05,0.95,0.0,0.1,0.0,0.0,0.9,0.2,0.05,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.95,0.0,0.0
The Green Inferno,0.2,0.15,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.95,0.0,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Eagle Eye,0.85,0.2,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.7,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
